Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.0	2.4	3.9	4.1	2092	2.1	0.35	C_181:R_620	0.91
2000-01-02	0.0	0.4	2.1	5.9	3191	2.3	0.59	C_181:R_620	0.79
2000-01-03	0.0	0.3	3.9	4.3	2121	3.2	0.61	C_181:R_620	0.83
2000-01-04	0.0	3.0	7.3	8.1	2137	3.3	0.83	C_181:R_620	0.81
2000-01-05	0.0	1.2	4.0	10.8	5509	3.1	1.04	C_181:R_620	0.69
2000-01-06	0.8	-1.6	3.6	4.0	2173	2.7	0.67	C_181:R_620	0.78
2000-01-07	0.0	3.9	6.5	8.7	2649	2.3	0.66	C_181:R_620	0.82
2000-01-08	1.4	2.4	5.5	6.8	2214	2.8	0.68	C_181:R_620	0.83
2000-01-09	9.4	4.9	5.5	6.3	2236	1.7	0.35	C_181:R_620	0.92
2000-01-10	1.8	2.6	3.6	4.6	2259	1.7	0.37	C_181:R_620	0.90
2000-01-11	0.0	2.9	3.8	4.5	2283	2.2	0.37	C_181:R_620	0.91
2000-01-12	0.0	0.8	1.2	2.9	2309	2.7	0.41	C_181:R_620	0.89
2000-01-13	0.0	-1.0	0.7	3.7	3392	2.5	0.55	C_181:R_620	0.81
2000-01-14	0.0	-2.1	1.2	4.3	2363	1.5	0.55	C_181:R_620	0.76
2000-01-15	0.0	-2.8	0.5	1.3	2392	1.6	0.42	C_181:R_620	0.83
2000-01-16	0.0	-2.3	1.6	4.5	4912	2.5	0.66	C_181:R_620	0.75
2000-01-17	0.0	1.7	5.7	7.1	2453	5.4	1.04	C_181:R_620	0.80
2000-01-18	0.2	4.1	5.9	9.3	2926	5.3	1.11	C_181:R_620	0.80
2000-01-19	0.0	-2.3	2.3	5.6	4131	2.8	0.84	C_181:R_620	0.72
2000-01-20	0.0	0.8	4.2	5.8	2554	4.0	0.85	C_181:R_620	0.81
2000-01-21	0.4	2.9	4.6	5.7	2590	4.2	0.64	C_181:R_620	0.87
2000-01-22	2.6	2.2	3.9	4.3	2627	2.6	0.46	C_181:R_620	0.89
2000-01-23	2.9	-1.6	0.4	4.2	2665	2.1	0.65	C_181:R_620	0.78
2000-01-24	0.0	-7.8	-5.4	-1.3	7188	1.4	0.37	C_181:R_620	0.75
2000-01-25	0.0	-10.4	-6.2	-0.7	7214	1.9	0.55	C_181:R_620	0.66
2000-01-26	0.0	-11.0	-5.8	-0.3	7300	2.8	0.73	C_181:R_620	0.63
2000-01-27	0.0	-7.9	-2.9	1.1	7388	3.3	0.79	C_181:R_620	0.68
2000-01-28	0.0	-6.0	2.0	6.0	6145	4.2	1.30	C_181:R_620	0.61
2000-01-29	1.8	3.5	7.7	8.7	2917	6.5	1.21	C_181:R_620	0.80
2000-01-30	10.1	6.4	9.7	10.9	2963	5.8	1.19	C_181:R_620	0.83
2000-01-31	0.0	9.3	10.2	11.7	3510	5.9	0.90	C_181:R_620	0.89
2000-02-01	0.0	5.6	8.2	11.1	4447	3.6	1.09	C_181:R_620	0.80
2000-02-02	2.5	3.6	6.0	9.6	3171	3.8	1.12	C_181:R_620	0.78
2000-02-03	0.0	2.9	5.9	8.9	3931	3.8	1.09	C_181:R_620	0.78
2000-02-04	1.8	1.1	6.6	9.1	3404	3.8	1.27	C_181:R_620	0.73
2000-02-05	0.0	5.2	7.0	12.9	6555	3.4	1.37	C_181:R_620	0.74
2000-02-06	0.0	3.0	7.4	12.7	6177	2.7	1.36	C_181:R_620	0.69
2000-02-07	0.0	6.3	9.5	12.1	4243	4.3	1.31	C_181:R_620	0.79
2000-02-08	2.7	7.8	11.4	13.4	4036	5.4	1.48	C_181:R_620	0.80
2000-02-09	0.0	3.3	5.8	12.6	4786	5.9	1.93	C_181:R_620	0.70
2000-02-10	10.4	2.0	7.5	10.6	8054	4.0	1.47	C_181:R_620	0.71
2000-02-11	0.0	0.5	2.2	8.0	6264	2.6	1.05	C_181:R_620	0.74
2000-02-12	0.0	-3.6	3.4	7.5	8126	3.4	1.36	C_181:R_620	0.64
2000-02-13	2.6	0.6	2.8	6.2	3715	3.8	0.99	C_181:R_620	0.79
2000-02-14	1.4	-2.7	3.0	6.0	8995	2.9	1.12	C_181:R_620	0.70
2000-02-15	5.6	4.9	8.5	12.6	5230	3.2	1.42	C_181:R_620	0.74
2000-02-16	4.4	1.1	3.4	8.3	5826	3.9	1.27	C_181:R_620	0.75
2000-02-17	0.3	0.5	2.8	5.5	5610	2.9	0.88	C_181:R_620	0.81
2000-02-18	2.0	0.6	3.7	5.5	4030	3.0	0.87	C_181:R_620	0.81
2000-02-19	2.6	3.6	6.1	9.1	4400	2.6	1.01	C_181:R_620	0.80
2000-02-20	0.0	-0.9	1.6	6.0	5550	2.5	0.99	C_181:R_620	0.75
2000-02-21	0.2	-2.1	1.4	5.4	5787	1.4	0.82	C_181:R_620	0.73
2000-02-22	0.0	0.5	3.8	7.8	5398	1.7	0.96	C_181:R_620	0.74
2000-02-23	0.0	1.6	5.4	8.9	5716	1.5	0.97	C_181:R_620	0.74
2000-02-24	4.2	4.8	6.3	6.7	4434	3.2	0.70	C_181:R_620	0.90
2000-02-25	2.8	1.5	5.2	10.3	6937	3.4	1.51	C_181:R_620	0.71
2000-02-26	0.0	-2.2	4.4	10.4	11046	2.1	1.52	C_181:R_620	0.61
2000-02-27	0.0	-1.7	5.3	12.9	12752	2.7	1.95	C_181:R_620	0.57
2000-02-28	3.2	3.1	10.8	18.1	10564	4.3	2.84	C_181:R_620	0.57
2000-02-29	1.5	5.7	7.5	10.2	5296	4.0	1.20	C_181:R_620	0.83
2000-03-01	7.1	3.7	4.5	9.1	4948	4.1	1.24	C_181:R_620	0.80
2000-03-02	0.0	2.5	5.0	8.6	7257	4.3	1.36	C_181:R_620	0.78
2000-03-03	7.3	5.3	7.5	9.2	5011	6.0	1.20	C_181:R_620	0.84
2000-03-04	0.1	1.0	3.6	7.4	9899	4.5	1.42	C_181:R_620	0.77
