Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.2	2.3	3.7	5.9	2078	2.1	0.51	C_181:R_610	0.85
2000-01-02	0.2	-1.4	0.4	3.9	3123	2.3	0.53	C_181:R_610	0.79
2000-01-03	0.0	-0.9	3.7	4.7	2107	3.2	0.74	C_181:R_610	0.79
2000-01-04	0.1	2.9	7.5	9.2	2123	3.3	0.97	C_181:R_610	0.77
2000-01-05	0.0	1.9	5.9	9.8	5379	3.1	0.89	C_181:R_610	0.73
2000-01-06	0.5	0.3	3.9	5.7	2159	2.7	0.70	C_181:R_610	0.79
2000-01-07	0.0	3.3	6.8	8.9	2633	2.3	0.72	C_181:R_610	0.79
2000-01-08	4.4	4.5	6.2	7.2	2200	2.8	0.54	C_181:R_610	0.88
2000-01-09	9.4	4.7	5.6	6.5	2222	1.7	0.38	C_181:R_610	0.91
2000-01-10	1.5	2.3	3.0	5.5	2245	1.7	0.45	C_181:R_610	0.86
2000-01-11	0.0	1.3	3.4	3.9	2269	2.2	0.43	C_181:R_610	0.88
2000-01-12	0.0	-0.4	1.0	3.9	2295	2.7	0.59	C_181:R_610	0.82
2000-01-13	0.0	-0.9	1.2	4.1	3321	2.5	0.58	C_181:R_610	0.80
2000-01-14	0.0	-0.5	0.7	3.1	2349	1.5	0.42	C_181:R_610	0.85
2000-01-15	0.0	-2.9	0.7	2.2	2378	1.6	0.48	C_181:R_610	0.80
2000-01-16	0.1	-1.4	1.8	3.1	4833	2.5	0.49	C_181:R_610	0.82
2000-01-17	0.0	2.0	6.4	7.1	2439	5.4	1.01	C_181:R_610	0.80
2000-01-18	0.1	2.7	4.9	8.4	2855	5.3	1.12	C_181:R_610	0.79
2000-01-19	0.0	0.5	3.0	5.1	4054	2.8	0.63	C_181:R_610	0.82
2000-01-20	0.0	0.6	3.4	5.9	2540	4.0	0.88	C_181:R_610	0.80
2000-01-21	0.5	2.7	4.3	6.0	2575	4.2	0.71	C_181:R_610	0.86
2000-01-22	1.1	2.5	3.4	4.9	2612	2.6	0.50	C_181:R_610	0.89
2000-01-23	3.3	-1.8	0.2	3.4	2650	2.1	0.60	C_181:R_610	0.80
2000-01-24	0.0	-8.0	-5.2	-1.0	7040	1.4	0.38	C_181:R_610	0.73
2000-01-25	0.0	-9.4	-5.9	0.0	7065	1.9	0.56	C_181:R_610	0.67
2000-01-26	0.0	-10.9	-5.4	0.4	7150	2.8	0.77	C_181:R_610	0.62
2000-01-27	0.0	-8.1	-2.9	2.3	7237	3.3	0.89	C_181:R_610	0.65
2000-01-28	0.0	-5.1	1.8	5.4	5997	4.2	1.20	C_181:R_610	0.65
2000-01-29	5.0	3.0	7.4	8.5	2903	6.5	1.24	C_181:R_610	0.79
2000-01-30	8.0	6.3	8.8	10.9	2948	5.8	1.20	C_181:R_610	0.82
2000-01-31	0.1	7.9	9.7	12.3	3494	5.9	1.25	C_181:R_610	0.83
2000-02-01	0.0	3.9	6.7	11.9	4428	3.6	1.36	C_181:R_610	0.73
2000-02-02	2.8	3.4	6.2	10.4	3156	3.8	1.25	C_181:R_610	0.76
2000-02-03	0.1	1.4	5.2	10.4	3914	3.8	1.41	C_181:R_610	0.70
2000-02-04	2.3	3.4	5.9	9.2	3389	3.8	1.09	C_181:R_610	0.79
2000-02-05	0.0	3.9	7.2	12.8	6464	3.4	1.46	C_181:R_610	0.71
2000-02-06	0.1	1.4	8.4	12.1	6087	2.7	1.38	C_181:R_610	0.66
2000-02-07	0.0	6.9	9.0	11.9	4226	4.3	1.20	C_181:R_610	0.81
2000-02-08	1.6	7.2	11.0	13.6	4020	5.4	1.60	C_181:R_610	0.78
2000-02-09	1.0	1.9	5.5	12.7	4699	5.9	2.08	C_181:R_610	0.66
2000-02-10	9.3	3.0	7.0	10.6	7956	4.0	1.39	C_181:R_610	0.74
2000-02-11	0.0	1.4	3.3	8.3	6241	2.6	1.03	C_181:R_610	0.75
2000-02-12	0.1	-2.4	3.2	6.9	8027	3.4	1.23	C_181:R_610	0.69
2000-02-13	3.3	2.9	4.2	7.2	3701	3.8	0.92	C_181:R_610	0.83
2000-02-14	3.5	-1.7	3.7	6.6	8893	2.9	1.12	C_181:R_610	0.71
2000-02-15	6.0	4.1	8.3	12.0	5139	3.2	1.40	C_181:R_610	0.73
2000-02-16	3.7	0.4	3.5	7.5	5806	3.9	1.21	C_181:R_610	0.75
2000-02-17	0.6	-0.5	2.4	5.8	5517	2.9	0.97	C_181:R_610	0.77
2000-02-18	3.9	-0.6	3.6	6.4	4015	3.0	1.04	C_181:R_610	0.75
2000-02-19	2.3	2.9	5.2	8.9	4386	2.6	1.04	C_181:R_610	0.78
2000-02-20	0.2	-0.1	1.9	4.9	5455	2.5	0.84	C_181:R_610	0.80
2000-02-21	0.2	-2.1	1.4	4.9	5691	1.4	0.79	C_181:R_610	0.75
2000-02-22	0.0	1.4	3.6	6.9	5381	1.7	0.85	C_181:R_610	0.79
2000-02-23	0.3	0.9	5.6	8.9	5620	1.5	0.99	C_181:R_610	0.72
2000-02-24	4.9	4.4	6.1	7.9	4420	3.2	0.89	C_181:R_610	0.85
2000-02-25	2.5	1.9	5.4	10.9	6917	3.4	1.56	C_181:R_610	0.70
2000-02-26	0.0	-2.5	2.6	8.9	10934	2.1	1.39	C_181:R_610	0.64
2000-02-27	0.0	-2.5	6.9	12.6	12636	2.7	1.94	C_181:R_610	0.56
2000-02-28	1.0	6.4	9.2	17.9	10536	4.3	2.59	C_181:R_610	0.65
2000-02-29	3.8	5.4	6.8	10.1	5281	4.0	1.21	C_181:R_610	0.82
2000-03-01	4.8	2.5	4.2	8.5	4935	4.1	1.26	C_181:R_610	0.78
2000-03-02	0.1	1.3	5.1	7.4	7238	4.3	1.29	C_181:R_610	0.78
2000-03-03	8.5	3.5	5.7	9.2	4998	6.0	1.43	C_181:R_610	0.79
2000-03-04	0.2	-0.7	2.5	6.5	9787	4.5	1.42	C_181:R_610	0.74
2000-03-05	0.0	-0.5	3.5	6.4	6822	3.7	1.25	C_181:R_610	0.75
2000-03-06	0.0	0.1	4.9	10.6	14914	3.8	2.01	C_181:R_610	0.66
2000-03-07	0.3	3.2	8.8	12.2	6017	4.7	1.89	C_181:R_610	0.70
2000-03-08	1.9	9.1	10.6	12.5	5376	5.4	1.30	C_181:R_610	0.86
2000-03-09	1.2	10.3	11.7	13.7	6000	5.7	1.41	C_181:R_610	0.86
2000-03-10	0.2	7.9	9.7	12.1	6727	2.9	1.28	C_181:R_610	0.84
2000-03-11	0.1	8.2	9.7	12.0	5608	4.8	1.32	C_181:R_610	0.85
2000-03-12	0.0	6.3	8.1	10.2	5686	1.7	1.03	C_181:R_610	0.84
2000-03-13	0.2	2.0	9.1	13.4	13879	1.9	1.96	C_181:R_610	0.65
2000-03-14	2.3	6.5	8.9	13.2	5842	3.9	1.67	C_181:R_610	0.77
2000-03-15	0.1	2.3	6.1	8.7	10907	4.7	1.63	C_181:R_610	0.77
2000-03-16	0.0	6.1	8.5	10.8	6193	3.9	1.36	C_181:R_610	0.82
2000-03-17	0.0	7.3	9.4	12.7	6078	3.4	1.48	C_181:R_610	0.80
2000-03-18	1.0	5.3	7.3	11.4	6157	2.0	1.30	C_181:R_610	0.78
2000-03-19	0.0	3.8	6.5	12.7	8016	2.3	1.68	C_181:R_610	0.71
2000-03-20	0.0	1.3	6.5	11.7	13486	2.0	1.91	C_181:R_610	0.67
2000-03-21	0.0	0.8	7.1	15.2	15924	1.6	2.27	C_181:R_610	0.58
2000-03-22	0.0	-0.7	9.3	18.7	17687	1.6	2.68	C_181:R_610	0.49
2000-03-23	0.4	1.8	11.3	17.2	14386	1.5	2.33	C_181:R_610	0.56
2000-03-24	4.1	8.3	11.5	16.7	9807	2.7	2.14	C_181:R_610	0.73
2000-03-25	2.1	7.3	9.9	16.2	10836	2.1	2.08	C_181:R_610	0.72
2000-03-26	0.1	5.8	8.6	12.2	8451	2.0	1.54	C_181:R_610	0.78
2000-03-27	0.2	3.8	6.9	12.2	9272	1.9	1.67	C_181:R_610	0.72
2000-03-28	0.2	3.3	4.7	7.2	8104	3.0	1.20	C_181:R_610	0.84
2000-03-29	16.8	1.3	7.8	13.2	8296	3.8	2.24	C_181:R_610	0.63
2000-03-30	21.9	4.2	5.5	8.4	7105	3.7	1.27	C_181:R_610	0.83
2000-03-31	0.6	4.7	6.1	10.8	8788	1.9	1.49	C_181:R_610	0.78
2000-04-01	3.5	0.0	6.7	11.1	9306	1.5	1.62	C_181:R_610	0.65
2000-04-02	0.0	3.2	9.6	16.9	19683	1.8	2.89	C_181:R_610	0.60
2000-04-03	0.0	2.0	11.6	19.3	15583	2.6	3.17	C_181:R_610	0.53
2000-04-04	5.1	9.5	11.5	16.3	10886	2.2	2.08	C_181:R_610	0.77
2000-04-05	7.9	5.4	7.5	11.6	7678	3.2	1.64	C_181:R_610	0.78
2000-04-06	0.0	1.2	6.9	11.3	21366	2.8	2.60	C_181:R_610	0.67
2000-04-07	0.0	1.4	7.3	13.5	21067	2.5	2.83	C_181:R_610	0.63
2000-04-08	0.0	1.4	9.1	15.3	18079	1.5	2.61	C_181:R_610	0.59
2000-04-09	0.0	5.4	10.9	16.3	15957	2.6	2.78	C_181:R_610	0.67
2000-04-10	0.0	3.6	10.1	15.4	19907	2.0	2.89	C_181:R_610	0.64
2000-04-11	4.9	2.9	10.3	15.2	14027	1.8	2.40	C_181:R_610	0.63
2000-04-12	3.7	5.9	8.5	12.8	14128	2.9	2.21	C_181:R_610	0.76
2000-04-13	0.8	5.4	9.6	13.8	14227	3.5	2.46	C_181:R_610	0.72
2000-04-14	3.5	7.4	8.5	10.1	8466	2.6	1.32	C_181:R_610	0.88
2000-04-15	5.7	5.9	8.4	13.3	9576	2.4	1.90	C_181:R_610	0.75
2000-04-16	0.1	4.9	11.3	16.2	16603	2.7	2.90	C_181:R_610	0.66
2000-04-17	0.0	8.4	11.4	13.8	8564	2.8	1.78	C_181:R_610	0.81
2000-04-18	5.7	7.9	11.2	14.8	8634	1.9	1.82	C_181:R_610	0.77
2000-04-19	0.1	7.4	12.9	17.3	15149	1.7	2.65	C_181:R_610	0.69
2000-04-20	0.0	4.9	13.5	21.3	21944	1.6	3.68	C_181:R_610	0.55
2000-04-21	0.0	8.9	16.3	23.3	16157	1.9	3.47	C_181:R_610	0.60
2000-04-22	0.0	7.9	18.7	26.8	21223	2.1	4.50	C_181:R_610	0.52
2000-04-23	3.7	14.2	17.2	23.3	13964	1.9	3.08	C_181:R_610	0.72
2000-04-24	0.6	9.9	11.4	15.3	12495	2.6	2.21	C_181:R_610	0.81
2000-04-25	0.0	4.9	14.8	21.3	24648	1.7	4.02	C_181:R_610	0.55
2000-04-26	0.0	6.9	17.1	27.8	24759	2.3	5.12	C_181:R_610	0.48
2000-04-27	0.0	11.9	18.8	23.8	14041	2.2	3.37	C_181:R_610	0.66
2000-04-28	0.1	11.4	18.5	24.8	19304	2.8	4.30	C_181:R_610	0.63
2000-04-29	0.7	13.2	14.2	19.6	9232	2.2	2.23	C_181:R_610	0.79
2000-04-30	0.0	13.4	17.0	23.3	16083	1.4	3.24	C_181:R_610	0.70
2000-05-01	21.8	12.2	16.3	22.2	12633	1.8	2.89	C_181:R_610	0.70
2000-05-02	3.6	13.2	17.9	22.7	15625	2.3	3.39	C_181:R_610	0.71
2000-05-03	0.4	14.2	18.2	24.2	17163	1.7	3.56	C_181:R_610	0.70
2000-05-04	9.0	13.2	17.4	23.2	15155	1.5	3.18	C_181:R_610	0.70
2000-05-05	10.0	11.7	18.5	26.7	20132	1.9	4.36	C_181:R_610	0.60
2000-05-06	0.0	10.7	19.8	26.2	22546	2.2	4.71	C_181:R_610	0.58
2000-05-07	0.0	13.2	18.2	24.2	21023	2.2	4.21	C_181:R_610	0.68
2000-05-08	0.0	12.2	19.3	27.6	24061	1.9	4.95	C_181:R_610	0.59
2000-05-09	0.0	11.8	20.6	27.7	26119	1.4	4.99	C_181:R_610	0.58
2000-05-10	0.0	15.8	21.6	28.8	23348	1.3	4.77	C_181:R_610	0.64
2000-05-11	45.2	16.7	23.6	29.2	20565	1.9	4.69	C_181:R_610	0.66
2000-05-12	1.4	15.1	19.0	24.4	10183	2.6	3.02	C_181:R_610	0.72
2000-05-13	0.1	12.6	18.3	25.4	20819	1.8	4.28	C_181:R_610	0.64
2000-05-14	0.0	12.0	19.8	25.7	28242	1.5	5.11	C_181:R_610	0.62
2000-05-15	0.0	11.2	21.7	27.7	27688	1.3	5.18	C_181:R_610	0.57
2000-05-16	0.0	11.7	22.3	29.7	26630	1.5	5.38	C_181:R_610	0.54
2000-05-17	0.8	15.2	17.4	27.2	14918	2.6	4.04	C_181:R_610	0.66
2000-05-18	4.6	10.2	12.2	17.7	13711	2.3	2.70	C_181:R_610	0.75
2000-05-19	1.5	7.7	11.5	16.2	12374	2.4	2.52	C_181:R_610	0.73
2000-05-20	1.4	5.2	11.6	16.2	14427	2.2	2.77	C_181:R_610	0.66
2000-05-21	5.6	4.2	12.4	16.5	17238	1.6	2.95	C_181:R_610	0.63
2000-05-22	0.9	8.7	11.9	17.7	10604	2.2	2.46	C_181:R_610	0.72
2000-05-23	0.1	9.2	14.2	19.7	20603	1.8	3.64	C_181:R_610	0.68
2000-05-24	0.5	8.7	17.2	22.2	18627	2.1	3.84	C_181:R_610	0.62
2000-05-25	1.4	13.2	15.4	19.7	12224	3.2	2.78	C_181:R_610	0.78
2000-05-26	1.4	6.7	16.6	22.7	26672	2.2	4.79	C_181:R_610	0.57
2000-05-27	2.1	12.2	14.0	17.3	15452	3.4	2.77	C_181:R_610	0.82
2000-05-28	0.5	8.7	13.4	18.2	13839	3.8	3.14	C_181:R_610	0.70
2000-05-29	0.6	8.2	10.3	16.7	17291	3.6	3.17	C_181:R_610	0.73
2000-05-30	10.4	5.7	10.8	15.7	13391	1.9	2.56	C_181:R_610	0.69
2000-05-31	0.0	9.2	13.6	18.7	16336	1.5	3.02	C_181:R_610	0.70
2000-06-01	0.0	9.5	17.8	25.1	22203	2.1	4.62	C_181:R_610	0.58
2000-06-02	0.0	11.5	22.2	29.6	25915	2.3	5.77	C_181:R_610	0.54
2000-06-03	5.1	15.0	23.5	31.6	27722	1.6	5.95	C_181:R_610	0.58
2000-06-04	26.5	17.0	23.4	29.6	19996	2.1	4.84	C_181:R_610	0.65
2000-06-05	4.7	16.5	19.5	25.6	18874	1.7	4.02	C_181:R_610	0.73
2000-06-06	0.3	13.0	15.2	19.6	13679	2.9	2.91	C_181:R_610	0.78
2000-06-07	0.0	11.5	16.6	20.6	19168	2.9	3.76	C_181:R_610	0.72
2000-06-08	0.0	8.5	19.0	25.1	30005	1.8	5.40	C_181:R_610	0.56
2000-06-09	0.0	11.6	22.2	31.6	29005	2.6	6.62	C_181:R_610	0.51
2000-06-10	0.0	16.0	22.0	29.1	27366	1.9	5.73	C_181:R_610	0.64
2000-06-11	0.0	15.9	17.6	21.5	10824	2.2	2.55	C_181:R_610	0.81
2000-06-12	0.0	12.4	19.0	24.6	29176	2.3	5.40	C_181:R_610	0.65
2000-06-13	0.0	12.0	21.3	29.6	30206	2.1	6.23	C_181:R_610	0.55
2000-06-14	0.0	17.0	22.2	28.6	27158	1.8	5.60	C_181:R_610	0.68
2000-06-15	0.0	16.0	18.6	23.6	12640	2.8	3.21	C_181:R_610	0.76
2000-06-16	0.0	9.5	15.5	20.6	28316	3.2	4.81	C_181:R_610	0.67
2000-06-17	0.0	7.5	15.8	22.1	30358	1.7	5.02	C_181:R_610	0.59
2000-06-18	0.0	7.5	21.4	29.6	30232	1.5	5.82	C_181:R_610	0.47
2000-06-19	0.0	12.0	25.7	33.6	30105	1.5	6.40	C_181:R_610	0.49
2000-06-20	0.0	15.4	27.6	34.4	29720	1.5	6.54	C_181:R_610	0.54
