Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.2	2.2	3.9	4.2	2080	2.1	0.37	C_183:R_612	0.90
2000-01-02	0.2	0.2	2.1	6.0	3174	2.3	0.61	C_183:R_612	0.78
2000-01-03	0.0	0.1	3.9	4.4	2109	3.2	0.64	C_183:R_612	0.83
2000-01-04	0.1	2.8	7.3	8.2	2125	3.3	0.85	C_183:R_612	0.80
2000-01-05	0.0	1.0	4.0	10.9	5482	3.1	1.06	C_183:R_612	0.68
2000-01-06	0.5	-1.8	3.6	4.1	2161	2.7	0.69	C_183:R_612	0.78
2000-01-07	0.0	3.7	6.5	8.8	2635	2.3	0.69	C_183:R_612	0.81
2000-01-08	4.4	2.2	5.5	6.9	2201	2.8	0.70	C_183:R_612	0.82
2000-01-09	9.4	4.7	5.5	6.4	2223	1.7	0.37	C_183:R_612	0.91
2000-01-10	1.5	2.4	3.6	4.7	2246	1.7	0.38	C_183:R_612	0.89
2000-01-11	0.0	2.7	3.8	4.6	2271	2.2	0.39	C_183:R_612	0.90
2000-01-12	0.0	0.6	1.2	3.0	2296	2.7	0.44	C_183:R_612	0.88
2000-01-13	0.0	-1.2	0.7	3.8	3375	2.5	0.57	C_183:R_612	0.80
2000-01-14	0.0	-2.3	1.2	4.4	2351	1.5	0.57	C_183:R_612	0.75
2000-01-15	0.0	-3.0	0.5	1.4	2379	1.6	0.43	C_183:R_612	0.82
2000-01-16	0.1	-2.5	1.6	4.6	4890	2.5	0.67	C_183:R_612	0.74
2000-01-17	0.0	1.5	5.7	7.2	2441	5.4	1.08	C_183:R_612	0.79
2000-01-18	0.1	3.9	5.9	9.4	2912	5.3	1.15	C_183:R_612	0.80
2000-01-19	0.0	-2.5	2.3	5.7	4112	2.8	0.86	C_183:R_612	0.71
2000-01-20	0.0	0.6	4.2	5.9	2541	4.0	0.88	C_183:R_612	0.80
2000-01-21	0.5	2.7	4.6	5.8	2577	4.2	0.68	C_183:R_612	0.86
2000-01-22	1.1	2.0	3.9	4.4	2614	2.6	0.49	C_183:R_612	0.89
2000-01-23	3.3	-1.8	0.4	4.3	2652	2.1	0.67	C_183:R_612	0.77
2000-01-24	0.0	-8.0	-5.4	-1.2	7160	1.4	0.37	C_183:R_612	0.74
2000-01-25	0.0	-10.6	-6.2	-0.6	7186	1.9	0.55	C_183:R_612	0.65
2000-01-26	0.0	-11.2	-5.8	-0.2	7272	2.8	0.74	C_183:R_612	0.62
2000-01-27	0.0	-8.1	-2.9	1.2	7360	3.3	0.81	C_183:R_612	0.67
2000-01-28	0.0	-6.2	2.0	6.1	6121	4.2	1.32	C_183:R_612	0.61
2000-01-29	5.0	3.3	7.7	8.8	2904	6.5	1.26	C_183:R_612	0.80
2000-01-30	8.0	6.2	9.7	11.0	2950	5.8	1.23	C_183:R_612	0.82
2000-01-31	0.1	9.1	10.2	11.8	3495	5.9	0.95	C_183:R_612	0.88
2000-02-01	0.0	5.3	8.1	11.1	4430	3.6	1.12	C_183:R_612	0.79
2000-02-02	3.3	3.3	5.9	9.6	3158	3.8	1.15	C_183:R_612	0.77
2000-02-03	0.0	2.6	5.8	8.9	3916	3.8	1.11	C_183:R_612	0.77
2000-02-04	2.4	0.8	6.5	9.1	3391	3.8	1.29	C_183:R_612	0.72
2000-02-05	0.0	4.9	6.9	12.9	6532	3.4	1.39	C_183:R_612	0.73
2000-02-06	0.0	2.7	7.3	12.7	6156	2.7	1.37	C_183:R_612	0.68
2000-02-07	0.0	6.0	9.4	12.1	4228	4.3	1.34	C_183:R_612	0.78
2000-02-08	1.8	7.5	11.3	13.4	4021	5.4	1.52	C_183:R_612	0.79
2000-02-09	0.7	3.0	5.7	12.6	4770	5.9	1.96	C_183:R_612	0.69
2000-02-10	10.5	1.7	7.4	10.6	8028	4.0	1.49	C_183:R_612	0.70
2000-02-11	0.0	0.2	2.1	8.0	6244	2.6	1.07	C_183:R_612	0.73
2000-02-12	0.1	-3.9	3.3	7.5	8101	3.4	1.37	C_183:R_612	0.63
2000-02-13	3.8	0.3	2.7	6.2	3703	3.8	1.01	C_183:R_612	0.78
2000-02-14	3.5	-3.0	2.9	6.0	8968	2.9	1.13	C_183:R_612	0.69
2000-02-15	6.2	4.6	8.4	12.6	5214	3.2	1.44	C_183:R_612	0.73
2000-02-16	4.0	0.8	3.3	8.3	5808	3.9	1.29	C_183:R_612	0.74
2000-02-17	0.6	0.2	2.7	5.5	5594	2.9	0.90	C_183:R_612	0.80
2000-02-18	3.7	0.3	3.6	5.5	4017	3.0	0.89	C_183:R_612	0.80
2000-02-19	3.0	3.3	6.0	9.1	4387	2.6	1.03	C_183:R_612	0.79
2000-02-20	0.2	-1.2	1.5	6.0	5534	2.5	1.00	C_183:R_612	0.74
2000-02-21	0.2	-2.4	1.3	5.4	5771	1.4	0.83	C_183:R_612	0.72
2000-02-22	0.0	0.2	3.7	7.8	5383	1.7	0.97	C_183:R_612	0.73
2000-02-23	0.2	1.3	5.3	8.9	5701	1.5	0.98	C_183:R_612	0.74
2000-02-24	5.1	4.5	6.2	6.7	4421	3.2	0.73	C_183:R_612	0.89
2000-02-25	3.6	1.2	5.1	10.3	6919	3.4	1.53	C_183:R_612	0.70
2000-02-26	0.0	-2.5	4.3	10.4	11019	2.1	1.52	C_183:R_612	0.60
2000-02-27	0.0	-2.0	5.2	12.9	12722	2.7	1.96	C_183:R_612	0.56
2000-02-28	1.0	2.8	10.7	18.1	10539	4.3	2.85	C_183:R_612	0.57
2000-02-29	3.4	5.4	7.4	10.2	5283	4.0	1.23	C_183:R_612	0.82
2000-03-01	5.4	3.6	4.5	9.1	4936	4.1	1.25	C_183:R_612	0.80
2000-03-02	0.1	2.4	5.0	8.6	7154	4.3	1.37	C_183:R_612	0.77
2000-03-03	9.0	5.2	7.5	9.2	4999	6.0	1.21	C_183:R_612	0.84
2000-03-04	0.2	0.9	3.6	7.4	9790	4.5	1.42	C_183:R_612	0.76
2000-03-05	0.0	0.2	3.7	6.7	6824	3.7	1.24	C_183:R_612	0.76
2000-03-06	0.0	-0.5	3.4	11.3	14829	3.8	2.13	C_183:R_612	0.63
2000-03-07	0.5	-0.3	8.1	12.9	6019	4.7	2.24	C_183:R_612	0.60
2000-03-08	2.5	8.5	10.7	11.9	5377	5.4	1.27	C_183:R_612	0.86
2000-03-09	1.4	11.5	12.4	13.8	6002	5.7	1.22	C_183:R_612	0.90
2000-03-10	0.2	8.6	10.2	12.3	6728	2.9	1.24	C_183:R_612	0.85
2000-03-11	0.0	9.7	10.2	11.9	5609	4.8	1.09	C_183:R_612	0.90
2000-03-12	0.0	5.3	6.8	10.1	5687	1.7	1.07	C_183:R_612	0.82
2000-03-13	0.2	0.3	7.8	13.5	13788	1.9	2.00	C_183:R_612	0.60
2000-03-14	3.5	7.5	8.7	12.3	5843	3.9	1.42	C_183:R_612	0.82
2000-03-15	0.1	2.1	6.5	9.4	10909	4.7	1.76	C_183:R_612	0.75
2000-03-16	0.1	6.6	9.0	10.1	6194	3.9	1.19	C_183:R_612	0.86
2000-03-17	0.0	8.5	9.5	10.6	6080	3.4	1.04	C_183:R_612	0.90
2000-03-18	1.1	6.3	7.6	10.4	6159	2.0	1.14	C_183:R_612	0.84
2000-03-19	0.0	5.1	6.4	10.0	8017	2.3	1.31	C_183:R_612	0.81
2000-03-20	0.0	-0.4	5.8	11.2	13389	2.0	1.89	C_183:R_612	0.64
2000-03-21	0.0	-0.8	6.4	15.7	15826	1.6	2.31	C_183:R_612	0.54
2000-03-22	0.0	-0.4	8.8	18.4	17589	1.6	2.65	C_183:R_612	0.50
2000-03-23	0.4	2.4	12.0	18.6	14287	1.5	2.44	C_183:R_612	0.55
2000-03-24	4.2	7.3	12.4	17.6	9707	2.7	2.32	C_183:R_612	0.68
2000-03-25	1.9	7.6	10.7	16.7	10734	2.1	2.11	C_183:R_612	0.71
2000-03-26	0.4	5.2	7.2	11.3	8452	2.0	1.48	C_183:R_612	0.78
2000-03-27	0.2	2.4	7.3	11.8	9273	1.9	1.68	C_183:R_612	0.69
2000-03-28	0.1	2.6	4.2	7.7	8106	3.0	1.31	C_183:R_612	0.81
2000-03-29	17.0	0.5	8.0	12.0	8297	3.8	2.11	C_183:R_612	0.64
2000-03-30	22.4	3.8	4.9	8.4	7106	3.7	1.31	C_183:R_612	0.82
2000-03-31	0.5	3.5	5.4	10.3	8790	1.9	1.49	C_183:R_612	0.76
2000-04-01	3.6	0.1	5.9	10.3	9416	1.5	1.57	C_183:R_612	0.67
2000-04-02	0.0	1.6	10.7	16.2	19795	1.8	2.83	C_183:R_612	0.58
2000-04-03	0.1	2.2	12.7	20.5	15694	2.6	3.32	C_183:R_612	0.51
2000-04-04	6.6	9.2	11.6	17.3	10997	2.2	2.23	C_183:R_612	0.74
2000-04-05	8.0	5.6	7.3	11.1	7680	3.2	1.56	C_183:R_612	0.80
2000-04-06	0.0	2.3	5.7	10.7	21480	2.8	2.50	C_183:R_612	0.72
2000-04-07	0.0	0.2	7.3	13.7	21181	2.5	2.88	C_183:R_612	0.60
2000-04-08	0.0	-0.2	10.0	15.6	18193	1.5	2.65	C_183:R_612	0.55
2000-04-09	0.0	7.7	11.5	15.9	16072	2.6	2.63	C_183:R_612	0.73
2000-04-10	0.0	3.6	10.5	15.1	20023	2.0	2.86	C_183:R_612	0.65
2000-04-11	4.9	3.6	10.1	16.3	14029	1.8	2.50	C_183:R_612	0.62
