Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.0	2.3	3.8	4.1	2080	2.1	0.35	C_181:R_612	0.90
2000-01-02	0.2	0.3	2.0	5.9	3125	2.3	0.60	C_181:R_612	0.79
2000-01-03	0.0	0.2	3.8	4.3	2109	3.2	0.62	C_181:R_612	0.83
2000-01-04	0.1	2.9	7.2	8.1	2125	3.3	0.83	C_181:R_612	0.80
2000-01-05	0.0	1.1	3.9	10.8	5433	3.1	1.04	C_181:R_612	0.68
2000-01-06	0.5	-1.7	3.5	4.0	2161	2.7	0.67	C_181:R_612	0.78
2000-01-07	0.0	3.8	6.4	8.7	2635	2.3	0.67	C_181:R_612	0.81
2000-01-08	4.1	2.3	5.4	6.8	2201	2.8	0.69	C_181:R_612	0.82
2000-01-09	8.9	4.8	5.4	6.3	2223	1.7	0.36	C_181:R_612	0.92
2000-01-10	1.4	2.5	3.5	4.6	2246	1.7	0.37	C_181:R_612	0.90
2000-01-11	0.0	2.8	3.7	4.5	2271	2.2	0.38	C_181:R_612	0.91
2000-01-12	0.0	0.7	1.1	2.9	2296	2.7	0.42	C_181:R_612	0.89
2000-01-13	0.0	-1.1	0.6	3.7	3323	2.5	0.56	C_181:R_612	0.81
2000-01-14	0.0	-2.2	1.1	4.3	2351	1.5	0.56	C_181:R_612	0.76
2000-01-15	0.0	-2.9	0.4	1.3	2379	1.6	0.42	C_181:R_612	0.82
2000-01-16	0.1	-2.4	1.5	4.5	4836	2.5	0.66	C_181:R_612	0.75
2000-01-17	0.0	1.6	5.6	7.1	2441	5.4	1.05	C_181:R_612	0.79
2000-01-18	0.1	4.0	5.8	9.3	2857	5.3	1.12	C_181:R_612	0.80
2000-01-19	0.0	-2.4	2.2	5.6	4112	2.8	0.85	C_181:R_612	0.72
2000-01-20	0.0	0.7	4.1	5.8	2541	4.0	0.85	C_181:R_612	0.80
2000-01-21	0.5	2.8	4.5	5.7	2577	4.2	0.65	C_181:R_612	0.87
2000-01-22	1.0	2.1	3.8	4.3	2614	2.6	0.47	C_181:R_612	0.89
2000-01-23	3.1	-1.7	0.3	4.2	2652	2.1	0.65	C_181:R_612	0.78
2000-01-24	0.0	-7.9	-5.5	-1.3	7102	1.4	0.37	C_181:R_612	0.75
2000-01-25	0.0	-10.5	-6.3	-0.7	7127	1.9	0.55	C_181:R_612	0.65
2000-01-26	0.0	-11.1	-5.9	-0.3	7212	2.8	0.73	C_181:R_612	0.63
2000-01-27	0.0	-8.0	-3.0	1.1	7300	3.3	0.80	C_181:R_612	0.68
2000-01-28	0.0	-6.1	1.9	6.0	6061	4.2	1.31	C_181:R_612	0.61
2000-01-29	4.8	3.4	7.6	8.7	2904	6.5	1.23	C_181:R_612	0.80
2000-01-30	7.6	6.3	9.6	10.9	2950	5.8	1.20	C_181:R_612	0.82
2000-01-31	0.1	9.2	10.1	11.7	3495	5.9	0.91	C_181:R_612	0.89
2000-02-01	0.0	5.5	8.1	11.1	4430	3.6	1.10	C_181:R_612	0.80
2000-02-02	3.0	3.5	5.9	9.6	3158	3.8	1.13	C_181:R_612	0.78
2000-02-03	0.0	2.8	5.8	8.9	3916	3.8	1.10	C_181:R_612	0.78
2000-02-04	2.2	1.0	6.5	9.1	3391	3.8	1.28	C_181:R_612	0.72
2000-02-05	0.0	5.1	6.9	12.9	6532	3.4	1.38	C_181:R_612	0.74
2000-02-06	0.0	2.9	7.3	12.7	6156	2.7	1.36	C_181:R_612	0.69
2000-02-07	0.0	6.2	9.4	12.1	4228	4.3	1.32	C_181:R_612	0.79
2000-02-08	1.9	7.7	11.3	13.4	4021	5.4	1.49	C_181:R_612	0.80
2000-02-09	0.9	3.2	5.7	12.6	4770	5.9	1.94	C_181:R_612	0.70
2000-02-10	9.3	1.9	7.4	10.6	8028	4.0	1.48	C_181:R_612	0.71
2000-02-11	0.0	0.4	2.1	8.0	6244	2.6	1.05	C_181:R_612	0.73
2000-02-12	0.1	-3.7	3.3	7.5	8101	3.4	1.36	C_181:R_612	0.64
