Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.1	2.3	3.9	4.2	2089	2.1	0.36	C_182:R_618	0.90
2000-01-02	0.0	0.3	2.1	6.0	3186	2.3	0.60	C_182:R_618	0.79
2000-01-03	0.0	0.2	3.9	4.4	2118	3.2	0.63	C_182:R_618	0.83
2000-01-04	0.0	2.9	7.3	8.2	2134	3.3	0.85	C_182:R_618	0.80
2000-01-05	0.0	1.1	4.0	10.9	5552	3.1	1.05	C_182:R_618	0.68
2000-01-06	0.8	-1.7	3.6	4.1	2170	2.7	0.68	C_182:R_618	0.78
2000-01-07	0.0	3.8	6.5	8.8	2696	2.3	0.68	C_182:R_618	0.81
2000-01-08	1.5	2.3	5.5	6.9	2211	2.8	0.70	C_182:R_618	0.82
2000-01-09	10.0	4.8	5.5	6.4	2233	1.7	0.36	C_182:R_618	0.91
2000-01-10	2.0	2.5	3.6	4.7	2256	1.7	0.38	C_182:R_618	0.89
2000-01-11	0.0	2.8	3.8	4.6	2280	2.2	0.39	C_182:R_618	0.91
2000-01-12	0.0	0.7	1.2	3.0	2306	2.7	0.43	C_182:R_618	0.89
2000-01-13	0.0	-1.1	0.7	3.8	3388	2.5	0.57	C_182:R_618	0.81
2000-01-14	0.0	-2.2	1.2	4.4	2360	1.5	0.56	C_182:R_618	0.76
2000-01-15	0.0	-2.9	0.5	1.4	2389	1.6	0.43	C_182:R_618	0.82
2000-01-16	0.0	-2.4	1.6	4.6	4961	2.5	0.67	C_182:R_618	0.74
2000-01-17	0.0	1.6	5.7	7.2	2450	5.4	1.07	C_182:R_618	0.79
2000-01-18	0.2	4.0	5.9	9.4	2923	5.3	1.14	C_182:R_618	0.80
2000-01-19	0.0	-2.4	2.3	5.7	4181	2.8	0.86	C_182:R_618	0.72
2000-01-20	0.0	0.7	4.2	5.9	2551	4.0	0.87	C_182:R_618	0.80
2000-01-21	0.5	2.8	4.6	5.8	2586	4.2	0.67	C_182:R_618	0.87
2000-01-22	2.7	2.1	3.9	4.4	2623	2.6	0.48	C_182:R_618	0.89
2000-01-23	3.1	-1.7	0.4	4.3	2662	2.1	0.66	C_182:R_618	0.77
2000-01-24	0.0	-7.9	-5.4	-1.2	7297	1.4	0.37	C_182:R_618	0.74
2000-01-25	0.0	-10.5	-6.2	-0.6	7324	1.9	0.55	C_182:R_618	0.65
2000-01-26	0.0	-11.1	-5.8	-0.2	7412	2.8	0.73	C_182:R_618	0.63
2000-01-27	0.0	-8.0	-2.9	1.2	7501	3.3	0.80	C_182:R_618	0.68
2000-01-28	0.0	-6.1	2.0	6.1	6199	4.2	1.32	C_182:R_618	0.61
2000-01-29	2.0	3.4	7.7	8.8	2914	6.5	1.24	C_182:R_618	0.80
2000-01-30	10.7	6.3	9.7	11.0	2960	5.8	1.22	C_182:R_618	0.82
2000-01-31	0.0	9.2	10.2	11.8	3569	5.9	0.93	C_182:R_618	0.89
2000-02-01	0.0	5.4	8.1	11.1	4443	3.6	1.11	C_182:R_618	0.79
2000-02-02	3.2	3.4	5.9	9.6	3168	3.8	1.14	C_182:R_618	0.78
2000-02-03	0.0	2.7	5.8	8.9	3927	3.8	1.11	C_182:R_618	0.78
2000-02-04	2.0	0.9	6.5	9.1	3401	3.8	1.29	C_182:R_618	0.72
2000-02-05	0.0	5.0	6.9	12.9	6549	3.4	1.39	C_182:R_618	0.74
2000-02-06	0.0	2.8	7.3	12.7	6172	2.7	1.37	C_182:R_618	0.68
2000-02-07	0.0	6.1	9.4	12.1	4239	4.3	1.33	C_182:R_618	0.79
2000-02-08	2.4	7.6	11.3	13.4	4032	5.4	1.51	C_182:R_618	0.79
2000-02-09	0.2	3.1	5.7	12.6	4782	5.9	1.95	C_182:R_618	0.69
2000-02-10	10.5	1.8	7.4	10.6	8047	4.0	1.49	C_182:R_618	0.71
2000-02-11	0.0	0.3	2.1	8.0	6259	2.6	1.06	C_182:R_618	0.73
2000-02-12	0.0	-3.8	3.3	7.5	8120	3.4	1.36	C_182:R_618	0.63
2000-02-13	3.2	0.4	2.7	6.2	3712	3.8	1.01	C_182:R_618	0.78
2000-02-14	2.4	-2.9	2.9	6.0	8988	2.9	1.12	C_182:R_618	0.69
2000-02-15	5.5	4.7	8.4	12.6	5226	3.2	1.43	C_182:R_618	0.73
2000-02-16	4.2	0.9	3.3	8.3	5821	3.9	1.28	C_182:R_618	0.74
2000-02-17	0.3	0.3	2.7	5.5	5606	2.9	0.89	C_182:R_618	0.80
2000-02-18	2.4	0.4	3.6	5.5	4026	3.0	0.88	C_182:R_618	0.80
2000-02-19	3.1	3.4	6.0	9.1	4397	2.6	1.03	C_182:R_618	0.79
2000-02-20	0.0	-1.1	1.5	6.0	5546	2.5	1.00	C_182:R_618	0.74
2000-02-21	0.2	-2.3	1.3	5.4	5783	1.4	0.83	C_182:R_618	0.73
2000-02-22	0.0	0.3	3.7	7.8	5394	1.7	0.97	C_182:R_618	0.74
2000-02-23	0.1	1.4	5.3	8.9	5713	1.5	0.98	C_182:R_618	0.74
2000-02-24	4.8	4.6	6.2	6.7	4431	3.2	0.72	C_182:R_618	0.90
2000-02-25	4.2	1.3	5.1	10.3	6933	3.4	1.52	C_182:R_618	0.70
2000-02-26	0.0	-2.4	4.3	10.4	11039	2.1	1.52	C_182:R_618	0.61
2000-02-27	0.0	-1.9	5.2	12.9	12745	2.7	1.96	C_182:R_618	0.57
2000-02-28	2.0	2.9	10.7	18.1	10558	4.3	2.85	C_182:R_618	0.57
2000-02-29	2.1	5.5	7.4	10.2	5293	4.0	1.22	C_182:R_618	0.82
2000-03-01	6.1	3.7	4.5	9.1	4945	4.1	1.24	C_182:R_618	0.80
2000-03-02	0.0	2.5	5.0	8.6	7253	4.3	1.36	C_182:R_618	0.78
2000-03-03	8.1	5.3	7.5	9.2	5008	6.0	1.20	C_182:R_618	0.84
2000-03-04	0.1	1.0	3.6	7.4	9806	4.5	1.42	C_182:R_618	0.77
2000-03-05	0.0	0.3	3.7	6.7	6835	3.7	1.24	C_182:R_618	0.77
2000-03-06	0.0	-0.4	3.4	11.3	14941	3.8	2.13	C_182:R_618	0.63
2000-03-07	0.5	-0.2	8.1	12.9	6028	4.7	2.24	C_182:R_618	0.60
2000-03-08	2.2	8.6	10.7	11.9	5386	5.4	1.26	C_182:R_618	0.86
2000-03-09	1.2	11.6	12.4	13.8	6011	5.7	1.21	C_182:R_618	0.90
2000-03-10	0.2	8.7	10.2	12.3	6739	2.9	1.24	C_182:R_618	0.86
2000-03-11	0.0	9.8	10.2	11.9	5618	4.8	1.07	C_182:R_618	0.90
2000-03-12	0.0	5.4	6.8	10.1	5695	1.7	1.07	C_182:R_618	0.82
2000-03-13	0.2	0.4	7.8	13.5	13902	1.9	2.00	C_182:R_618	0.61
2000-03-14	4.3	7.6	8.7	12.3	5852	3.9	1.41	C_182:R_618	0.82
2000-03-15	0.0	2.2	6.5	9.4	10924	4.7	1.75	C_182:R_618	0.75
2000-03-16	0.1	6.7	9.0	10.1	6202	3.9	1.18	C_182:R_618	0.86
2000-03-17	0.1	8.6	9.5	10.6	6088	3.4	1.03	C_182:R_618	0.90
2000-03-18	1.3	6.4	7.6	10.4	6167	2.0	1.13	C_182:R_618	0.84
2000-03-19	0.0	5.2	6.4	10.0	8028	2.3	1.30	C_182:R_618	0.82
2000-03-20	0.0	-0.3	5.8	11.2	13505	2.0	1.90	C_182:R_618	0.64
2000-03-21	0.0	-0.7	6.4	15.7	15946	1.6	2.32	C_182:R_618	0.54
2000-03-22	0.0	-0.3	8.8	18.4	17711	1.6	2.66	C_182:R_618	0.50
2000-03-23	0.2	2.5	12.0	18.6	14405	1.5	2.44	C_182:R_618	0.55
2000-03-24	3.8	7.4	12.4	17.6	9820	2.7	2.32	C_182:R_618	0.69
2000-03-25	1.3	7.7	10.7	16.7	10850	2.1	2.12	C_182:R_618	0.71
2000-03-26	0.8	5.3	7.2	11.3	8462	2.0	1.47	C_182:R_618	0.78
2000-03-27	0.1	2.5	7.3	11.8	9283	1.9	1.68	C_182:R_618	0.70
2000-03-28	0.0	2.7	4.2	7.7	8114	3.0	1.31	C_182:R_618	0.81
2000-03-29	17.2	0.6	8.0	12.0	8306	3.8	2.10	C_182:R_618	0.64
2000-03-30	15.3	3.9	4.9	8.4	7113	3.7	1.30	C_182:R_618	0.82
2000-03-31	0.7	3.6	5.4	10.3	8799	1.9	1.49	C_182:R_618	0.76
2000-04-01	3.5	0.1	5.8	10.3	9425	1.5	1.57	C_182:R_618	0.67
2000-04-02	0.0	1.6	10.6	16.2	19815	1.8	2.84	C_182:R_618	0.58
2000-04-03	0.1	2.2	12.6	20.5	15709	2.6	3.32	C_182:R_618	0.51
2000-04-04	8.3	9.2	11.5	17.3	11008	2.2	2.23	C_182:R_618	0.74
2000-04-05	5.4	5.6	7.2	11.1	7686	3.2	1.56	C_182:R_618	0.80
2000-04-06	0.0	2.3	5.6	10.7	21500	2.8	2.50	C_182:R_618	0.72
2000-04-07	0.0	0.2	7.2	13.7	21201	2.5	2.88	C_182:R_618	0.60
2000-04-08	0.0	-0.2	9.9	15.6	18210	1.5	2.65	C_182:R_618	0.55
2000-04-09	0.0	7.7	11.4	15.9	16086	2.6	2.63	C_182:R_618	0.73
2000-04-10	0.0	3.6	10.4	15.1	20041	2.0	2.87	C_182:R_618	0.65
2000-04-11	4.4	3.6	10.0	16.3	14041	1.8	2.50	C_182:R_618	0.62
2000-04-12	2.2	5.9	8.0	12.1	14141	2.9	2.11	C_182:R_618	0.78
2000-04-13	0.6	5.1	9.2	14.4	14240	3.5	2.57	C_182:R_618	0.70
2000-04-14	2.7	7.0	7.9	9.8	8472	2.6	1.32	C_182:R_618	0.88
2000-04-15	3.5	6.1	7.8	12.9	9584	2.4	1.84	C_182:R_618	0.77
2000-04-16	0.0	2.8	10.8	16.6	16733	2.7	3.03	C_182:R_618	0.60
2000-04-17	0.0	8.7	10.2	13.3	8571	2.8	1.68	C_182:R_618	0.83
2000-04-18	5.4	7.4	11.1	14.7	8640	1.9	1.84	C_182:R_618	0.75
2000-04-19	0.0	8.2	11.2	17.0	15161	1.7	2.60	C_182:R_618	0.72
2000-04-20	0.0	4.5	13.5	21.7	22081	1.6	3.74	C_182:R_618	0.54
2000-04-21	0.0	8.5	16.7	24.1	16288	1.9	3.58	C_182:R_618	0.58
2000-04-22	0.0	9.4	18.0	26.7	21360	2.1	4.50	C_182:R_618	0.55
2000-04-23	3.4	12.6	17.6	23.6	13974	1.9	3.18	C_182:R_618	0.68
2000-04-24	0.8	9.2	10.7	15.6	12623	2.6	2.32	C_182:R_618	0.78
2000-04-25	0.0	3.9	14.6	20.8	24788	1.7	3.97	C_182:R_618	0.54
2000-04-26	0.0	8.6	17.7	26.0	24899	2.3	4.89	C_182:R_618	0.55
2000-04-27	0.0	10.4	19.0	23.6	14051	2.2	3.41	C_182:R_618	0.63
2000-04-28	0.0	11.6	19.3	25.2	19439	2.8	4.38	C_182:R_618	0.62
2000-04-29	0.0	14.5	15.2	19.8	9236	2.2	2.15	C_182:R_618	0.82
2000-04-30	0.0	14.2	17.4	22.5	16094	1.4	3.14	C_182:R_618	0.74
2000-05-01	7.0	12.6	16.2	23.4	12641	1.8	3.02	C_182:R_618	0.68
2000-05-02	6.9	13.4	18.4	23.2	15635	2.3	3.45	C_182:R_618	0.71
2000-05-03	0.3	14.7	18.3	23.8	17174	1.7	3.50	C_182:R_618	0.72
2000-05-04	1.9	13.7	17.8	23.6	15164	1.5	3.21	C_182:R_618	0.70
2000-05-05	2.9	11.0	18.1	24.1	20145	1.9	4.05	C_182:R_618	0.63
2000-05-06	0.0	11.0	19.4	26.7	22561	2.2	4.78	C_182:R_618	0.58
2000-05-07	0.0	13.0	19.3	26.5	21036	2.2	4.55	C_182:R_618	0.63
2000-05-08	0.0	11.8	19.6	27.8	23953	1.9	4.97	C_182:R_618	0.58
2000-05-09	0.0	11.4	21.3	27.9	26012	1.4	5.00	C_182:R_618	0.57
2000-05-10	0.0	15.0	23.0	28.6	23363	1.3	4.74	C_182:R_618	0.63
2000-05-11	37.9	16.6	22.7	30.0	20577	1.9	4.80	C_182:R_618	0.64
2000-05-12	1.5	16.6	18.0	20.3	10186	2.6	2.22	C_182:R_618	0.86
