Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.3	2.1	3.8	4.3	2007	2.1	0.39	C_187:R_617	0.89
2000-01-02	0.0	0.1	2.0	6.1	3176	2.3	0.62	C_187:R_617	0.78
2000-01-03	0.0	0.0	3.8	4.5	2035	3.2	0.66	C_187:R_617	0.82
2000-01-04	0.0	2.7	7.2	8.3	2051	3.3	0.88	C_187:R_617	0.79
2000-01-05	0.0	0.9	3.9	11.0	5689	3.1	1.06	C_187:R_617	0.67
2000-01-06	0.9	-1.9	3.5	4.2	2085	2.7	0.71	C_187:R_617	0.77
2000-01-07	0.0	3.6	6.4	8.9	2620	2.3	0.71	C_187:R_617	0.80
2000-01-08	1.6	2.1	5.4	7.0	2124	2.8	0.73	C_187:R_617	0.81
2000-01-09	10.8	4.6	5.4	6.5	2145	1.7	0.39	C_187:R_617	0.90
2000-01-10	2.1	2.3	3.5	4.8	2168	1.7	0.40	C_187:R_617	0.88
2000-01-11	0.0	2.6	3.7	4.7	2191	2.2	0.42	C_187:R_617	0.90
2000-01-12	0.0	0.5	1.1	3.1	2215	2.7	0.46	C_187:R_617	0.88
2000-01-13	0.0	-1.3	0.6	3.9	3371	2.5	0.59	C_187:R_617	0.80
2000-01-14	0.0	-2.4	1.1	4.5	2268	1.5	0.58	C_187:R_617	0.75
2000-01-15	0.0	-3.1	0.4	1.5	2295	1.6	0.45	C_187:R_617	0.81
2000-01-16	0.0	-2.6	1.5	4.7	5027	2.5	0.68	C_187:R_617	0.74
2000-01-17	0.0	1.4	5.6	7.3	2354	5.4	1.11	C_187:R_617	0.78
2000-01-18	0.2	3.8	5.8	9.5	2834	5.3	1.18	C_187:R_617	0.79
2000-01-19	0.0	-2.6	2.2	5.8	4173	2.8	0.88	C_187:R_617	0.71
2000-01-20	0.0	0.5	4.1	6.0	2451	4.0	0.90	C_187:R_617	0.79
2000-01-21	0.5	2.6	4.5	5.9	2485	4.2	0.71	C_187:R_617	0.86
2000-01-22	2.9	1.9	3.8	4.5	2521	2.6	0.51	C_187:R_617	0.88
2000-01-23	3.3	-1.9	0.3	4.4	2558	2.1	0.68	C_187:R_617	0.76
2000-01-24	0.0	-8.1	-5.5	-1.1	7402	1.4	0.38	C_187:R_617	0.73
2000-01-25	0.0	-10.7	-6.3	-0.5	7429	1.9	0.56	C_187:R_617	0.64
2000-01-26	0.0	-11.3	-5.9	-0.1	7516	2.8	0.74	C_187:R_617	0.62
2000-01-27	0.0	-8.2	-3.0	1.3	7606	3.3	0.82	C_187:R_617	0.67
2000-01-28	0.0	-6.3	1.9	6.2	6278	4.2	1.33	C_187:R_617	0.60
2000-01-29	2.1	3.2	7.6	8.9	2800	6.5	1.29	C_187:R_617	0.79
2000-01-30	11.6	6.1	9.6	11.1	2844	5.8	1.27	C_187:R_617	0.81
2000-01-31	0.0	9.0	10.1	11.9	3463	5.9	0.99	C_187:R_617	0.88
2000-02-01	0.0	5.0	8.0	11.2	4416	3.6	1.17	C_187:R_617	0.78
2000-02-02	4.1	3.0	5.8	9.7	3048	3.8	1.19	C_187:R_617	0.76
2000-02-03	0.0	2.3	5.7	9.0	3820	3.8	1.15	C_187:R_617	0.76
2000-02-04	2.1	0.5	6.4	9.2	3280	3.8	1.33	C_187:R_617	0.71
2000-02-05	0.0	4.6	6.8	13.0	6488	3.4	1.43	C_187:R_617	0.72
2000-02-06	0.0	2.4	7.2	12.8	6168	2.7	1.40	C_187:R_617	0.67
2000-02-07	0.0	5.7	9.3	12.2	4126	4.3	1.39	C_187:R_617	0.77
2000-02-08	2.4	7.2	11.2	13.5	3911	5.4	1.58	C_187:R_617	0.78
2000-02-09	0.0	2.7	5.6	12.7	4673	5.9	2.01	C_187:R_617	0.68
2000-02-10	12.0	1.4	7.3	10.7	8000	4.0	1.53	C_187:R_617	0.69
2000-02-11	0.0	-0.1	2.0	8.1	6244	2.6	1.09	C_187:R_617	0.72
2000-02-12	0.0	-4.2	3.2	7.6	8067	3.4	1.39	C_187:R_617	0.62
2000-02-13	4.4	0.0	2.6	6.3	3568	3.8	1.05	C_187:R_617	0.77
2000-02-14	3.2	-3.3	2.8	6.1	9020	2.9	1.15	C_187:R_617	0.68
2000-02-15	5.7	4.3	8.3	12.7	5105	3.2	1.47	C_187:R_617	0.72
2000-02-16	4.7	0.5	3.2	8.4	5784	3.9	1.32	C_187:R_617	0.73
2000-02-17	0.3	-0.1	2.6	5.6	5485	2.9	0.93	C_187:R_617	0.78
2000-02-18	2.7	0.0	3.5	5.6	3870	3.0	0.91	C_187:R_617	0.79
2000-02-19	4.2	3.0	5.9	9.2	4244	2.6	1.06	C_187:R_617	0.78
2000-02-20	0.0	-1.5	1.4	6.1	5412	2.5	1.02	C_187:R_617	0.73
2000-02-21	0.3	-2.7	1.2	5.5	5650	1.4	0.84	C_187:R_617	0.71
2000-02-22	0.0	-0.1	3.6	7.9	5250	1.7	0.98	C_187:R_617	0.72
2000-02-23	0.1	1.0	5.2	9.0	5571	1.5	1.00	C_187:R_617	0.73
2000-02-24	5.6	4.2	6.1	6.8	4259	3.2	0.77	C_187:R_617	0.88
2000-02-25	6.6	0.9	5.0	10.4	6890	3.4	1.56	C_187:R_617	0.69
2000-02-26	0.0	-2.8	4.2	10.5	11076	2.1	1.54	C_187:R_617	0.59
2000-02-27	0.0	-2.3	5.1	13.0	12812	2.7	1.98	C_187:R_617	0.55
2000-02-28	1.2	2.5	10.6	18.2	10578	4.3	2.88	C_187:R_617	0.56
2000-02-29	2.4	5.1	7.3	10.3	5117	4.0	1.27	C_187:R_617	0.81
2000-03-01	6.0	3.5	4.5	9.1	4759	4.1	1.25	C_187:R_617	0.79
2000-03-02	0.0	2.3	5.0	8.6	7020	4.3	1.38	C_187:R_617	0.77
2000-03-03	9.3	5.1	7.5	9.2	4814	6.0	1.22	C_187:R_617	0.84
2000-03-04	0.0	0.8	3.6	7.4	9615	4.5	1.43	C_187:R_617	0.76
2000-03-05	0.0	0.1	3.7	6.7	6669	3.7	1.25	C_187:R_617	0.76
2000-03-06	0.0	-0.6	3.4	11.3	14753	3.8	2.13	C_187:R_617	0.63
2000-03-07	0.8	-0.4	8.1	12.9	5837	4.7	2.25	C_187:R_617	0.60
2000-03-08	3.3	8.4	10.7	11.9	5178	5.4	1.28	C_187:R_617	0.86
2000-03-09	1.6	11.4	12.4	13.8	5811	5.7	1.23	C_187:R_617	0.89
2000-03-10	0.3	8.5	10.2	12.3	6548	2.9	1.25	C_187:R_617	0.85
2000-03-11	0.0	9.6	10.2	11.9	5400	4.8	1.09	C_187:R_617	0.89
2000-03-12	0.0	5.2	6.8	10.1	5475	1.7	1.07	C_187:R_617	0.81
2000-03-13	0.3	0.2	7.8	13.5	13650	1.9	1.99	C_187:R_617	0.60
2000-03-14	6.6	7.4	8.7	12.3	5625	3.9	1.42	C_187:R_617	0.82
2000-03-15	0.0	2.0	6.5	9.4	10698	4.7	1.76	C_187:R_617	0.74
2000-03-16	0.1	6.5	9.0	10.1	5974	3.9	1.20	C_187:R_617	0.85
2000-03-17	0.0	8.4	9.5	10.6	5852	3.4	1.04	C_187:R_617	0.90
2000-03-18	1.5	6.2	7.6	10.4	5928	2.0	1.13	C_187:R_617	0.84
2000-03-19	0.0	5.0	6.4	10.0	7822	2.3	1.30	C_187:R_617	0.81
2000-03-20	0.0	-0.5	5.8	11.2	13202	2.0	1.89	C_187:R_617	0.63
2000-03-21	0.0	-0.9	6.4	15.7	15687	1.6	2.31	C_187:R_617	0.53
2000-03-22	0.0	-0.5	8.8	18.4	17481	1.6	2.65	C_187:R_617	0.49
2000-03-23	0.2	2.3	12.0	18.6	14102	1.5	2.43	C_187:R_617	0.55
2000-03-24	4.0	7.2	12.4	17.6	9523	2.7	2.31	C_187:R_617	0.68
2000-03-25	1.3	7.5	10.7	16.7	10568	2.1	2.11	C_187:R_617	0.71
2000-03-26	1.0	5.1	7.2	11.3	8233	2.0	1.47	C_187:R_617	0.78
2000-03-27	0.1	2.3	7.3	11.8	9066	1.9	1.68	C_187:R_617	0.69
2000-03-28	0.0	2.5	4.2	7.7	7869	3.0	1.31	C_187:R_617	0.80
2000-03-29	16.5	0.4	8.0	12.0	8060	3.8	2.10	C_187:R_617	0.64
2000-03-30	16.1	3.7	4.9	8.4	6838	3.7	1.30	C_187:R_617	0.82
