Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	1.8	2.5	4.0	4.2	2098	2.1	0.35	C_184:R_625	0.91
2000-01-02	0.0	0.5	2.2	6.0	3150	2.3	0.60	C_184:R_625	0.79
2000-01-03	0.0	0.4	4.0	4.4	2127	3.2	0.61	C_184:R_625	0.83
2000-01-04	0.0	3.1	7.4	8.2	2144	3.3	0.83	C_184:R_625	0.81
2000-01-05	0.0	1.3	4.1	10.9	5472	3.1	1.05	C_184:R_625	0.69
2000-01-06	1.1	-1.5	3.7	4.1	2179	2.7	0.67	C_184:R_625	0.79
2000-01-07	0.0	4.0	6.6	8.8	2656	2.3	0.67	C_184:R_625	0.82
2000-01-08	0.8	2.5	5.6	6.9	2220	2.8	0.68	C_184:R_625	0.83
2000-01-09	9.0	5.0	5.6	6.4	2242	1.7	0.35	C_184:R_625	0.92
2000-01-10	2.8	2.7	3.7	4.7	2265	1.7	0.37	C_184:R_625	0.90
2000-01-11	0.0	3.0	3.9	4.6	2289	2.2	0.37	C_184:R_625	0.91
2000-01-12	0.0	0.9	1.3	3.0	2315	2.7	0.42	C_184:R_625	0.89
2000-01-13	0.0	-0.9	0.8	3.8	3347	2.5	0.56	C_184:R_625	0.81
2000-01-14	0.0	-2.0	1.3	4.4	2369	1.5	0.56	C_184:R_625	0.76
2000-01-15	0.0	-2.7	0.6	1.4	2398	1.6	0.42	C_184:R_625	0.83
2000-01-16	0.0	-2.2	1.7	4.6	4869	2.5	0.66	C_184:R_625	0.75
2000-01-17	0.0	1.8	5.8	7.2	2460	5.4	1.05	C_184:R_625	0.80
2000-01-18	1.0	4.2	6.0	9.4	2878	5.3	1.11	C_184:R_625	0.81
2000-01-19	0.0	-2.2	2.4	5.7	4140	2.8	0.85	C_184:R_625	0.72
2000-01-20	0.0	0.9	4.3	5.9	2560	4.0	0.85	C_184:R_625	0.81
2000-01-21	0.4	3.0	4.7	5.8	2596	4.2	0.65	C_184:R_625	0.87
2000-01-22	3.0	2.3	4.0	4.4	2633	2.6	0.47	C_184:R_625	0.90
2000-01-23	1.8	-1.5	0.5	4.3	2671	2.1	0.65	C_184:R_625	0.78
2000-01-24	0.0	-7.7	-5.3	-1.2	7144	1.4	0.37	C_184:R_625	0.75
2000-01-25	0.0	-10.3	-6.1	-0.6	7169	1.9	0.55	C_184:R_625	0.66
2000-01-26	0.0	-10.9	-5.7	-0.2	7255	2.8	0.73	C_184:R_625	0.63
2000-01-27	0.0	-7.8	-2.8	1.2	7342	3.3	0.80	C_184:R_625	0.68
2000-01-28	0.0	-5.9	2.1	6.1	6096	4.2	1.31	C_184:R_625	0.61
2000-01-29	6.0	3.6	7.8	8.8	2923	6.5	1.22	C_184:R_625	0.80
2000-01-30	5.6	6.5	9.8	11.0	2969	5.8	1.19	C_184:R_625	0.83
2000-01-31	0.0	9.4	10.3	11.8	3517	5.9	0.90	C_184:R_625	0.89
2000-02-01	0.0	5.8	8.3	11.1	4456	3.6	1.08	C_184:R_625	0.80
2000-02-02	2.3	3.8	6.1	9.6	3177	3.8	1.10	C_184:R_625	0.79
2000-02-03	0.0	3.1	6.0	8.9	3939	3.8	1.07	C_184:R_625	0.79
2000-02-04	1.9	1.3	6.7	9.1	3411	3.8	1.26	C_184:R_625	0.73
2000-02-05	0.0	5.4	7.1	12.9	6500	3.4	1.36	C_184:R_625	0.75
2000-02-06	0.0	3.2	7.5	12.7	6121	2.7	1.35	C_184:R_625	0.69
2000-02-07	0.1	6.5	9.6	12.1	4251	4.3	1.28	C_184:R_625	0.80
2000-02-08	3.3	8.0	11.5	13.4	4043	5.4	1.45	C_184:R_625	0.80
2000-02-09	0.0	3.5	5.9	12.6	4726	5.9	1.91	C_184:R_625	0.70
2000-02-10	12.9	2.2	7.6	10.6	7997	4.0	1.46	C_184:R_625	0.72
2000-02-11	0.0	0.7	2.3	8.0	6274	2.6	1.04	C_184:R_625	0.74
2000-02-12	0.0	-3.4	3.5	7.5	8067	3.4	1.35	C_184:R_625	0.65
2000-02-13	3.5	0.8	2.9	6.2	3722	3.8	0.98	C_184:R_625	0.79
2000-02-14	1.5	-2.5	3.1	6.0	8936	2.9	1.11	C_184:R_625	0.71
2000-02-15	6.0	5.1	8.6	12.6	5165	3.2	1.40	C_184:R_625	0.75
2000-02-16	4.9	1.3	3.5	8.3	5835	3.9	1.25	C_184:R_625	0.75
2000-02-17	0.5	0.7	2.9	5.5	5544	2.9	0.87	C_184:R_625	0.81
2000-02-18	3.3	0.8	3.8	5.5	4036	3.0	0.85	C_184:R_625	0.81
2000-02-19	3.2	3.8	6.2	9.1	4407	2.6	1.00	C_184:R_625	0.80
2000-02-20	0.0	-0.7	1.7	6.0	5481	2.5	0.98	C_184:R_625	0.76
2000-02-21	0.3	-1.9	1.5	5.4	5717	1.4	0.82	C_184:R_625	0.74
2000-02-22	0.0	0.7	3.9	7.8	5406	1.7	0.95	C_184:R_625	0.75
2000-02-23	0.0	1.8	5.5	8.9	5645	1.5	0.97	C_184:R_625	0.75
2000-02-24	5.4	5.0	6.4	6.7	4440	3.2	0.68	C_184:R_625	0.91
2000-02-25	3.6	1.7	5.3	10.3	6946	3.4	1.50	C_184:R_625	0.71
2000-02-26	0.0	-2.0	4.5	10.4	10978	2.1	1.51	C_184:R_625	0.61
2000-02-27	0.0	-1.5	5.4	12.9	12685	2.7	1.95	C_184:R_625	0.57
2000-02-28	3.9	3.3	10.9	18.1	10577	4.3	2.83	C_184:R_625	0.58
2000-02-29	1.3	5.9	7.6	10.2	5303	4.0	1.18	C_184:R_625	0.83
2000-03-01	5.8	3.8	4.6	9.1	4954	4.1	1.23	C_184:R_625	0.80
2000-03-02	0.0	2.6	5.1	8.6	7265	4.3	1.36	C_184:R_625	0.78
2000-03-03	7.8	5.4	7.6	9.2	5017	6.0	1.19	C_184:R_625	0.85
2000-03-04	0.1	1.1	3.7	7.4	9910	4.5	1.41	C_184:R_625	0.77
2000-03-05	0.0	0.4	3.8	6.7	6935	3.7	1.23	C_184:R_625	0.77
2000-03-06	0.1	-0.3	3.5	11.3	15143	3.8	2.13	C_184:R_625	0.64
2000-03-07	1.8	-0.1	8.2	12.9	6038	4.7	2.24	C_184:R_625	0.61
2000-03-08	3.7	8.7	10.8	11.9	5395	5.4	1.24	C_184:R_625	0.87
2000-03-09	2.3	11.7	12.5	13.8	6021	5.7	1.19	C_184:R_625	0.90
2000-03-10	0.5	8.8	10.3	12.3	6749	2.9	1.23	C_184:R_625	0.86
2000-03-11	0.1	9.9	10.3	11.9	5626	4.8	1.06	C_184:R_625	0.90
2000-03-12	0.0	5.5	6.9	10.1	5704	1.7	1.06	C_184:R_625	0.82
2000-03-13	0.1	0.5	7.9	13.5	14016	1.9	2.01	C_184:R_625	0.61
2000-03-14	2.2	7.7	8.8	12.3	5860	3.9	1.40	C_184:R_625	0.83
2000-03-15	0.1	2.3	6.6	9.4	11035	4.7	1.75	C_184:R_625	0.75
2000-03-16	0.6	6.8	9.1	10.1	6211	3.9	1.17	C_184:R_625	0.86
2000-03-17	0.1	8.7	9.6	10.6	6096	3.4	1.01	C_184:R_625	0.91
2000-03-18	1.5	6.5	7.7	10.4	6175	2.0	1.13	C_184:R_625	0.84
2000-03-19	0.0	5.3	6.5	10.0	8137	2.3	1.30	C_184:R_625	0.82
2000-03-20	0.0	-0.2	5.9	11.2	13522	2.0	1.90	C_184:R_625	0.64
2000-03-21	0.0	-0.6	6.5	15.7	16066	1.6	2.33	C_184:R_625	0.54
2000-03-22	0.0	-0.2	8.9	18.4	17935	1.6	2.68	C_184:R_625	0.50
2000-03-23	0.1	2.6	12.1	18.6	14422	1.5	2.45	C_184:R_625	0.55
2000-03-24	3.7	7.5	12.5	17.6	9832	2.7	2.31	C_184:R_625	0.69
2000-03-25	0.5	7.8	10.8	16.7	10862	2.1	2.12	C_184:R_625	0.72
2000-03-26	0.4	5.4	7.3	11.3	8575	2.0	1.48	C_184:R_625	0.79
2000-03-27	0.0	2.6	7.4	11.8	9398	1.9	1.69	C_184:R_625	0.70
2000-03-28	0.0	2.8	4.3	7.7	8123	3.0	1.30	C_184:R_625	0.81
2000-03-29	17.8	0.7	8.1	12.0	8314	3.8	2.10	C_184:R_625	0.65
2000-03-30	15.6	4.0	5.0	8.4	7120	3.7	1.29	C_184:R_625	0.83
2000-03-31	0.5	3.7	5.5	10.3	8807	1.9	1.49	C_184:R_625	0.77
2000-04-01	2.3	0.4	6.0	10.5	9326	1.5	1.57	C_184:R_625	0.67
2000-04-02	0.0	1.9	10.8	16.4	19618	1.8	2.84	C_184:R_625	0.58
2000-04-03	0.1	2.5	12.8	20.7	15615	2.6	3.34	C_184:R_625	0.52
2000-04-04	7.1	9.5	11.7	17.5	10908	2.2	2.23	C_184:R_625	0.74
2000-04-05	4.7	5.9	7.4	11.3	7693	3.2	1.56	C_184:R_625	0.80
2000-04-06	0.0	2.6	5.8	10.9	21299	2.8	2.51	C_184:R_625	0.72
2000-04-07	0.0	0.5	7.4	13.9	20998	2.5	2.89	C_184:R_625	0.60
2000-04-08	0.0	0.1	10.1	15.8	18002	1.5	2.65	C_184:R_625	0.55
2000-04-09	0.0	8.0	11.6	16.1	15987	2.6	2.64	C_184:R_625	0.74
2000-04-10	0.0	3.9	10.6	15.3	19945	2.0	2.88	C_184:R_625	0.65
2000-04-11	4.4	3.9	10.2	16.5	13939	1.8	2.51	C_184:R_625	0.63
2000-04-12	1.3	6.2	8.2	12.3	14038	2.9	2.11	C_184:R_625	0.78
2000-04-13	1.4	5.4	9.4	14.6	14137	3.5	2.58	C_184:R_625	0.70
2000-04-14	2.6	7.3	8.1	10.0	8478	2.6	1.32	C_184:R_625	0.88
2000-04-15	2.2	6.4	8.0	13.1	9591	2.4	1.85	C_184:R_625	0.77
2000-04-16	0.0	3.1	11.0	16.8	16630	2.7	3.04	C_184:R_625	0.60
2000-04-17	0.0	9.0	10.4	13.5	8576	2.8	1.68	C_184:R_625	0.83
2000-04-18	5.0	7.7	11.3	14.9	8646	1.9	1.85	C_184:R_625	0.76
2000-04-19	0.0	8.5	11.4	17.2	15054	1.7	2.61	C_184:R_625	0.72
2000-04-20	0.0	4.8	13.7	21.9	21862	1.6	3.74	C_184:R_625	0.54
2000-04-21	0.0	8.8	16.9	24.3	16181	1.9	3.59	C_184:R_625	0.58
2000-04-22	0.0	9.7	18.2	26.9	21256	2.1	4.51	C_184:R_625	0.55
2000-04-23	4.4	12.9	17.8	23.8	13983	1.9	3.20	C_184:R_625	0.68
2000-04-24	1.1	9.5	10.9	15.8	12511	2.6	2.31	C_184:R_625	0.78
2000-04-25	0.0	4.2	14.8	21.0	24566	1.7	3.97	C_184:R_625	0.54
2000-04-26	0.0	8.9	17.9	26.2	24676	2.3	4.90	C_184:R_625	0.55
2000-04-27	0.0	10.7	19.2	23.8	14059	2.2	3.43	C_184:R_625	0.63
2000-04-28	0.0	11.9	19.5	25.4	19209	2.8	4.37	C_184:R_625	0.63
