Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.0	2.4	3.9	4.1	2098	2.1	0.35	C_185:R_625	0.91
2000-01-02	0.0	0.4	2.1	5.9	3150	2.3	0.59	C_185:R_625	0.79
2000-01-03	0.0	0.3	3.9	4.3	2127	3.2	0.61	C_185:R_625	0.83
2000-01-04	0.0	3.0	7.3	8.1	2144	3.3	0.83	C_185:R_625	0.81
2000-01-05	0.0	1.2	4.0	10.8	5472	3.1	1.04	C_185:R_625	0.69
2000-01-06	1.2	-1.6	3.6	4.0	2179	2.7	0.67	C_185:R_625	0.78
2000-01-07	0.0	3.9	6.5	8.7	2656	2.3	0.67	C_185:R_625	0.82
2000-01-08	0.8	2.4	5.5	6.8	2220	2.8	0.68	C_185:R_625	0.83
2000-01-09	9.6	4.9	5.5	6.3	2242	1.7	0.35	C_185:R_625	0.92
2000-01-10	3.0	2.6	3.6	4.6	2265	1.7	0.37	C_185:R_625	0.90
2000-01-11	0.0	2.9	3.8	4.5	2289	2.2	0.37	C_185:R_625	0.91
2000-01-12	0.0	0.8	1.2	2.9	2315	2.7	0.41	C_185:R_625	0.89
2000-01-13	0.0	-1.0	0.7	3.7	3347	2.5	0.56	C_185:R_625	0.81
2000-01-14	0.0	-2.1	1.2	4.3	2369	1.5	0.55	C_185:R_625	0.76
2000-01-15	0.0	-2.8	0.5	1.3	2398	1.6	0.42	C_185:R_625	0.83
2000-01-16	0.0	-2.3	1.6	4.5	4869	2.5	0.66	C_185:R_625	0.75
2000-01-17	0.0	1.7	5.7	7.1	2460	5.4	1.05	C_185:R_625	0.80
2000-01-18	1.1	4.1	5.9	9.3	2878	5.3	1.11	C_185:R_625	0.80
2000-01-19	0.0	-2.3	2.3	5.6	4140	2.8	0.85	C_185:R_625	0.72
2000-01-20	0.0	0.8	4.2	5.8	2560	4.0	0.85	C_185:R_625	0.81
2000-01-21	0.5	2.9	4.6	5.7	2596	4.2	0.64	C_185:R_625	0.87
2000-01-22	3.2	2.2	3.9	4.3	2633	2.6	0.46	C_185:R_625	0.89
2000-01-23	2.0	-1.6	0.4	4.2	2671	2.1	0.65	C_185:R_625	0.78
2000-01-24	0.0	-7.8	-5.4	-1.3	7144	1.4	0.37	C_185:R_625	0.75
2000-01-25	0.0	-10.4	-6.2	-0.7	7169	1.9	0.55	C_185:R_625	0.66
2000-01-26	0.0	-11.0	-5.8	-0.3	7255	2.8	0.73	C_185:R_625	0.63
2000-01-27	0.0	-7.9	-2.9	1.1	7342	3.3	0.79	C_185:R_625	0.68
2000-01-28	0.0	-6.0	2.0	6.0	6096	4.2	1.31	C_185:R_625	0.61
2000-01-29	6.3	3.5	7.7	8.7	2923	6.5	1.21	C_185:R_625	0.80
