Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	1.9	2.3	3.9	4.2	2088	2.1	0.36	C_180:R_617	0.90
2000-01-02	0.0	0.3	2.1	6.0	3184	2.3	0.60	C_180:R_617	0.79
2000-01-03	0.0	0.2	3.9	4.4	2116	3.2	0.63	C_180:R_617	0.83
2000-01-04	0.0	2.9	7.3	8.2	2133	3.3	0.85	C_180:R_617	0.80
2000-01-05	0.0	1.1	4.0	10.9	5499	3.1	1.05	C_180:R_617	0.68
2000-01-06	0.8	-1.7	3.6	4.1	2169	2.7	0.68	C_180:R_617	0.78
2000-01-07	0.0	3.8	6.5	8.8	2643	2.3	0.68	C_180:R_617	0.81
2000-01-08	1.3	2.3	5.5	6.9	2209	2.8	0.70	C_180:R_617	0.82
2000-01-09	9.1	4.8	5.5	6.4	2231	1.7	0.36	C_180:R_617	0.91
2000-01-10	1.8	2.5	3.6	4.7	2254	1.7	0.38	C_180:R_617	0.89
2000-01-11	0.0	2.8	3.8	4.6	2279	2.2	0.39	C_180:R_617	0.91
2000-01-12	0.0	0.7	1.2	3.0	2304	2.7	0.43	C_180:R_617	0.89
2000-01-13	0.0	-1.1	0.7	3.8	3386	2.5	0.57	C_180:R_617	0.81
2000-01-14	0.0	-2.2	1.2	4.4	2358	1.5	0.56	C_180:R_617	0.76
2000-01-15	0.0	-2.9	0.5	1.4	2387	1.6	0.43	C_180:R_617	0.82
2000-01-16	0.0	-2.4	1.6	4.6	4904	2.5	0.67	C_180:R_617	0.74
2000-01-17	0.0	1.6	5.7	7.2	2449	5.4	1.07	C_180:R_617	0.79
2000-01-18	0.2	4.0	5.9	9.4	2921	5.3	1.14	C_180:R_617	0.80
2000-01-19	0.0	-2.4	2.3	5.7	4124	2.8	0.86	C_180:R_617	0.72
2000-01-20	0.0	0.7	4.2	5.9	2549	4.0	0.87	C_180:R_617	0.80
2000-01-21	0.4	2.8	4.6	5.8	2585	4.2	0.67	C_180:R_617	0.87
2000-01-22	2.5	2.1	3.9	4.4	2622	2.6	0.48	C_180:R_617	0.89
2000-01-23	2.8	-1.7	0.4	4.3	2660	2.1	0.66	C_180:R_617	0.77
2000-01-24	0.0	-7.9	-5.4	-1.2	7177	1.4	0.37	C_180:R_617	0.74
2000-01-25	0.0	-10.5	-6.2	-0.6	7203	1.9	0.55	C_180:R_617	0.65
2000-01-26	0.0	-11.1	-5.8	-0.2	7289	2.8	0.74	C_180:R_617	0.63
2000-01-27	0.0	-8.0	-2.9	1.2	7377	3.3	0.80	C_180:R_617	0.68
2000-01-28	0.0	-6.1	2.0	6.1	6136	4.2	1.32	C_180:R_617	0.61
2000-01-29	1.8	3.4	7.7	8.8	2912	6.5	1.24	C_180:R_617	0.80
2000-01-30	9.8	6.3	9.7	11.0	2958	5.8	1.22	C_180:R_617	0.82
2000-01-31	0.0	9.2	10.2	11.8	3504	5.9	0.93	C_180:R_617	0.89
2000-02-01	0.0	5.5	8.1	11.1	4441	3.6	1.10	C_180:R_617	0.80
2000-02-02	3.0	3.5	5.9	9.6	3166	3.8	1.13	C_180:R_617	0.78
2000-02-03	0.0	2.8	5.8	8.9	3926	3.8	1.10	C_180:R_617	0.78
2000-02-04	2.0	1.0	6.5	9.1	3399	3.8	1.28	C_180:R_617	0.72
2000-02-05	0.0	5.1	6.9	12.9	6546	3.4	1.38	C_180:R_617	0.74
2000-02-06	0.0	2.9	7.3	12.7	6169	2.7	1.37	C_180:R_617	0.69
2000-02-07	0.0	6.2	9.4	12.1	4238	4.3	1.32	C_180:R_617	0.79
2000-02-08	2.4	7.7	11.3	13.4	4031	5.4	1.49	C_180:R_617	0.80
2000-02-09	0.3	3.2	5.7	12.6	4780	5.9	1.94	C_180:R_617	0.70
2000-02-10	10.3	1.9	7.4	10.6	8044	4.0	1.48	C_180:R_617	0.71
2000-02-11	0.0	0.4	2.1	8.0	6257	2.6	1.06	C_180:R_617	0.73
2000-02-12	0.0	-3.7	3.3	7.5	8117	3.4	1.36	C_180:R_617	0.64
2000-02-13	3.1	0.5	2.7	6.2	3710	3.8	1.00	C_180:R_617	0.79
2000-02-14	2.4	-2.8	2.9	6.0	8985	2.9	1.12	C_180:R_617	0.70
2000-02-15	5.5	4.8	8.4	12.6	5224	3.2	1.42	C_180:R_617	0.74
2000-02-16	4.2	1.0	3.3	8.3	5819	3.9	1.27	C_180:R_617	0.74
2000-02-17	0.4	0.4	2.7	5.5	5604	2.9	0.89	C_180:R_617	0.80
2000-02-18	2.4	0.5	3.6	5.5	4025	3.0	0.87	C_180:R_617	0.81
2000-02-19	3.0	3.5	6.0	9.1	4395	2.6	1.02	C_180:R_617	0.79
2000-02-20	0.0	-1.0	1.5	6.0	5544	2.5	0.99	C_180:R_617	0.75
2000-02-21	0.2	-2.2	1.3	5.4	5781	1.4	0.83	C_180:R_617	0.73
2000-02-22	0.0	0.4	3.7	7.8	5393	1.7	0.96	C_180:R_617	0.74
2000-02-23	0.2	1.5	5.3	8.9	5711	1.5	0.98	C_180:R_617	0.74
2000-02-24	4.7	4.7	6.2	6.7	4429	3.2	0.71	C_180:R_617	0.90
2000-02-25	3.8	1.4	5.1	10.3	6931	3.4	1.52	C_180:R_617	0.70
2000-02-26	0.0	-2.3	4.3	10.4	11036	2.1	1.52	C_180:R_617	0.61
2000-02-27	0.0	-1.8	5.2	12.9	12741	2.7	1.95	C_180:R_617	0.57
2000-02-28	2.1	3.0	10.7	18.1	10555	4.3	2.84	C_180:R_617	0.57
2000-02-29	2.2	5.6	7.4	10.2	5291	4.0	1.21	C_180:R_617	0.82
2000-03-01	6.0	3.7	4.5	9.1	4944	4.1	1.24	C_180:R_617	0.80
2000-03-02	0.0	2.5	5.0	8.6	7250	4.3	1.36	C_180:R_617	0.78
2000-03-03	7.8	5.3	7.5	9.2	5007	6.0	1.20	C_180:R_617	0.84
2000-03-04	0.1	1.0	3.6	7.4	9804	4.5	1.42	C_180:R_617	0.77
2000-03-05	0.0	0.3	3.7	6.7	6833	3.7	1.24	C_180:R_617	0.77
2000-03-06	0.0	-0.4	3.4	11.3	14937	3.8	2.13	C_180:R_617	0.63
2000-03-07	0.4	-0.2	8.1	12.9	6027	4.7	2.24	C_180:R_617	0.60
2000-03-08	1.9	8.6	10.7	11.9	5385	5.4	1.26	C_180:R_617	0.86
2000-03-09	1.1	11.6	12.4	13.8	6010	5.7	1.21	C_180:R_617	0.90
2000-03-10	0.2	8.7	10.2	12.3	6737	2.9	1.24	C_180:R_617	0.86
2000-03-11	0.0	9.8	10.2	11.9	5616	4.8	1.07	C_180:R_617	0.90
2000-03-12	0.0	5.4	6.8	10.1	5694	1.7	1.07	C_180:R_617	0.82
2000-03-13	0.2	0.4	7.8	13.5	13899	1.9	2.00	C_180:R_617	0.61
2000-03-14	3.8	7.6	8.7	12.3	5850	3.9	1.41	C_180:R_617	0.82
2000-03-15	0.0	2.2	6.5	9.4	10922	4.7	1.75	C_180:R_617	0.75
2000-03-16	0.1	6.7	9.0	10.1	6201	3.9	1.18	C_180:R_617	0.86
2000-03-17	0.1	8.6	9.5	10.6	6086	3.4	1.03	C_180:R_617	0.90
2000-03-18	1.3	6.4	7.6	10.4	6165	2.0	1.13	C_180:R_617	0.84
2000-03-19	0.0	5.2	6.4	10.0	8026	2.3	1.30	C_180:R_617	0.82
2000-03-20	0.0	-0.3	5.8	11.2	13502	2.0	1.90	C_180:R_617	0.64
2000-03-21	0.0	-0.7	6.4	15.7	15943	1.6	2.32	C_180:R_617	0.54
2000-03-22	0.0	-0.3	8.8	18.4	17708	1.6	2.66	C_180:R_617	0.50
2000-03-23	0.2	2.5	12.0	18.6	14403	1.5	2.44	C_180:R_617	0.55
2000-03-24	3.8	7.4	12.4	17.6	9818	2.7	2.32	C_180:R_617	0.69
2000-03-25	1.3	7.7	10.7	16.7	10848	2.1	2.12	C_180:R_617	0.71
2000-03-26	0.7	5.3	7.2	11.3	8460	2.0	1.47	C_180:R_617	0.78
2000-03-27	0.1	2.5	7.3	11.8	9282	1.9	1.68	C_180:R_617	0.70
2000-03-28	0.0	2.7	4.2	7.7	8113	3.0	1.31	C_180:R_617	0.81
2000-03-29	17.3	0.6	8.0	12.0	8304	3.8	2.10	C_180:R_617	0.64
2000-03-30	15.1	3.9	4.9	8.4	7112	3.7	1.30	C_180:R_617	0.82
2000-03-31	0.8	3.6	5.4	10.3	8797	1.9	1.49	C_180:R_617	0.76
2000-04-01	3.4	0.1	5.9	10.4	9423	1.5	1.58	C_180:R_617	0.67
2000-04-02	0.0	1.6	10.7	16.3	19812	1.8	2.85	C_180:R_617	0.58
2000-04-03	0.1	2.2	12.7	20.6	15598	2.6	3.32	C_180:R_617	0.51
2000-04-04	7.7	9.2	11.6	17.4	10896	2.2	2.23	C_180:R_617	0.74
2000-04-05	5.5	5.6	7.3	11.2	7685	3.2	1.57	C_180:R_617	0.80
2000-04-06	0.0	2.3	5.7	10.8	21386	2.8	2.51	C_180:R_617	0.72
2000-04-07	0.0	0.2	7.3	13.8	21198	2.5	2.89	C_180:R_617	0.60
2000-04-08	0.0	-0.2	10.0	15.7	18095	1.5	2.65	C_180:R_617	0.55
2000-04-09	0.0	7.7	11.5	16.0	16084	2.6	2.65	C_180:R_617	0.73
2000-04-10	0.0	3.6	10.5	15.2	20038	2.0	2.88	C_180:R_617	0.65
