Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.1	2.6	4.0	4.1	2018	2.1	0.34	C_187:R_625	0.91
2000-01-02	0.0	0.6	2.2	5.9	3090	2.3	0.59	C_187:R_625	0.80
2000-01-03	0.0	0.5	4.0	4.3	2045	3.2	0.60	C_187:R_625	0.84
2000-01-04	0.0	3.2	7.4	8.1	2061	3.3	0.81	C_187:R_625	0.81
2000-01-05	0.0	1.4	4.1	10.8	5406	3.1	1.03	C_187:R_625	0.69
2000-01-06	1.3	-1.4	3.7	4.0	2096	2.7	0.66	C_187:R_625	0.79
2000-01-07	0.0	4.1	6.6	8.7	2581	2.3	0.66	C_187:R_625	0.82
2000-01-08	0.9	2.6	5.6	6.8	2135	2.8	0.67	C_187:R_625	0.83
2000-01-09	10.1	5.1	5.6	6.3	2156	1.7	0.34	C_187:R_625	0.93
2000-01-10	3.1	2.8	3.7	4.6	2178	1.7	0.36	C_187:R_625	0.91
2000-01-11	0.0	3.1	3.9	4.5	2201	2.2	0.36	C_187:R_625	0.92
2000-01-12	0.0	1.0	1.3	2.9	2226	2.7	0.40	C_187:R_625	0.90
2000-01-13	0.0	-0.8	0.8	3.7	3278	2.5	0.55	C_187:R_625	0.82
2000-01-14	0.0	-1.9	1.3	4.3	2278	1.5	0.55	C_187:R_625	0.77
2000-01-15	0.0	-2.6	0.6	1.3	2306	1.6	0.42	C_187:R_625	0.83
2000-01-16	0.0	-2.1	1.7	4.5	4825	2.5	0.65	C_187:R_625	0.76
2000-01-17	0.0	1.9	5.8	7.1	2365	5.4	1.03	C_187:R_625	0.80
2000-01-18	1.1	4.3	6.0	9.3	2790	5.3	1.09	C_187:R_625	0.81
2000-01-19	0.0	-2.1	2.4	5.6	4019	2.8	0.84	C_187:R_625	0.73
2000-01-20	0.0	1.0	4.3	5.8	2462	4.0	0.83	C_187:R_625	0.81
2000-01-21	0.5	3.1	4.7	5.7	2496	4.2	0.62	C_187:R_625	0.88
2000-01-22	3.4	2.4	4.0	4.3	2532	2.6	0.45	C_187:R_625	0.90
2000-01-23	2.1	-1.4	0.5	4.2	2568	2.1	0.64	C_187:R_625	0.79
2000-01-24	0.0	-7.6	-5.3	-1.3	7071	1.4	0.36	C_187:R_625	0.75
2000-01-25	0.0	-10.2	-6.1	-0.7	7093	1.9	0.55	C_187:R_625	0.66
2000-01-26	0.0	-10.8	-5.7	-0.3	7178	2.8	0.72	C_187:R_625	0.64
2000-01-27	0.0	-7.7	-2.8	1.1	7264	3.3	0.79	C_187:R_625	0.69
2000-01-28	0.0	-5.8	2.1	6.0	5989	4.2	1.30	C_187:R_625	0.62
2000-01-29	6.7	3.7	7.8	8.7	2811	6.5	1.19	C_187:R_625	0.81
2000-01-30	6.3	6.6	9.8	10.9	2855	5.8	1.16	C_187:R_625	0.83
2000-01-31	0.0	9.5	10.3	11.7	3411	5.9	0.86	C_187:R_625	0.90
2000-02-01	0.0	5.8	8.3	11.1	4367	3.6	1.08	C_187:R_625	0.80
2000-02-02	2.4	3.8	6.1	9.6	3059	3.8	1.10	C_187:R_625	0.79
2000-02-03	0.0	3.1	6.0	8.9	3833	3.8	1.07	C_187:R_625	0.79
2000-02-04	2.0	1.3	6.7	9.1	3291	3.8	1.26	C_187:R_625	0.73
2000-02-05	0.0	5.4	7.1	12.9	6441	3.4	1.36	C_187:R_625	0.75
2000-02-06	0.0	3.2	7.5	12.7	6051	2.7	1.35	C_187:R_625	0.69
2000-02-07	0.1	6.5	9.6	12.1	4139	4.3	1.28	C_187:R_625	0.80
2000-02-08	3.7	8.0	11.5	13.4	3924	5.4	1.45	C_187:R_625	0.80
2000-02-09	0.0	3.5	5.9	12.6	4617	5.9	1.91	C_187:R_625	0.70
2000-02-10	13.6	2.2	7.6	10.6	7951	4.0	1.46	C_187:R_625	0.72
2000-02-11	0.0	0.7	2.3	8.0	6190	2.6	1.04	C_187:R_625	0.74
2000-02-12	0.0	-3.4	3.5	7.5	8017	3.4	1.35	C_187:R_625	0.65
2000-02-13	3.9	0.8	2.9	6.2	3578	3.8	0.97	C_187:R_625	0.79
2000-02-14	1.8	-2.5	3.1	6.0	8896	2.9	1.11	C_187:R_625	0.71
2000-02-15	6.2	5.1	8.6	12.6	5044	3.2	1.40	C_187:R_625	0.75
2000-02-16	5.2	1.3	3.5	8.3	5724	3.9	1.25	C_187:R_625	0.75
2000-02-17	0.6	0.7	2.9	5.5	5423	2.9	0.86	C_187:R_625	0.81
2000-02-18	3.8	0.8	3.8	5.5	3881	3.0	0.85	C_187:R_625	0.81
2000-02-19	3.4	3.8	6.2	9.1	4256	2.6	1.00	C_187:R_625	0.80
2000-02-20	0.0	-0.7	1.7	6.0	5347	2.5	0.97	C_187:R_625	0.76
2000-02-21	0.3	-1.9	1.5	5.4	5584	1.4	0.82	C_187:R_625	0.74
2000-02-22	0.0	0.7	3.9	7.8	5263	1.7	0.95	C_187:R_625	0.75
2000-02-23	0.0	1.8	5.5	8.9	5503	1.5	0.96	C_187:R_625	0.75
2000-02-24	5.8	5.0	6.4	6.7	4269	3.2	0.68	C_187:R_625	0.91
2000-02-25	4.1	1.7	5.3	10.3	6823	3.4	1.50	C_187:R_625	0.71
2000-02-26	0.0	-2.0	4.5	10.4	10932	2.1	1.51	C_187:R_625	0.61
2000-02-27	0.0	-1.5	5.4	12.9	12670	2.7	1.95	C_187:R_625	0.57
2000-02-28	3.8	3.3	10.9	18.1	10514	4.3	2.83	C_187:R_625	0.58
2000-02-29	1.6	5.9	7.6	10.2	5129	4.0	1.17	C_187:R_625	0.83
2000-03-01	5.5	3.8	4.5	9.0	4769	4.1	1.21	C_187:R_625	0.80
2000-03-02	0.0	2.6	5.0	8.5	7123	4.3	1.34	C_187:R_625	0.78
2000-03-03	8.3	5.4	7.5	9.1	4824	6.0	1.16	C_187:R_625	0.85
2000-03-04	0.0	1.1	3.6	7.3	9813	4.5	1.39	C_187:R_625	0.77
2000-03-05	0.0	0.4	3.7	6.6	6772	3.7	1.22	C_187:R_625	0.77
2000-03-06	0.1	-0.3	3.4	11.2	15144	3.8	2.12	C_187:R_625	0.64
2000-03-07	2.2	-0.1	8.1	12.8	5848	4.7	2.21	C_187:R_625	0.61
2000-03-08	4.6	8.7	10.7	11.8	5187	5.4	1.21	C_187:R_625	0.87
2000-03-09	2.6	11.7	12.4	13.7	5822	5.7	1.16	C_187:R_625	0.91
