Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.1	2.3	3.9	4.2	2088	2.1	0.36	C_182:R_617	0.90
2000-01-02	0.0	0.3	2.1	6.0	3184	2.3	0.60	C_182:R_617	0.79
2000-01-03	0.0	0.2	3.9	4.4	2116	3.2	0.63	C_182:R_617	0.83
2000-01-04	0.0	2.9	7.3	8.2	2133	3.3	0.85	C_182:R_617	0.80
2000-01-05	0.0	1.1	4.0	10.9	5549	3.1	1.05	C_182:R_617	0.68
2000-01-06	0.8	-1.7	3.6	4.1	2169	2.7	0.68	C_182:R_617	0.78
2000-01-07	0.0	3.8	6.5	8.8	2694	2.3	0.68	C_182:R_617	0.81
2000-01-08	1.5	2.3	5.5	6.9	2209	2.8	0.70	C_182:R_617	0.82
2000-01-09	10.0	4.8	5.5	6.4	2231	1.7	0.36	C_182:R_617	0.91
2000-01-10	2.0	2.5	3.6	4.7	2254	1.7	0.38	C_182:R_617	0.89
2000-01-11	0.0	2.8	3.8	4.6	2279	2.2	0.39	C_182:R_617	0.91
2000-01-12	0.0	0.7	1.2	3.0	2304	2.7	0.43	C_182:R_617	0.89
2000-01-13	0.0	-1.1	0.7	3.8	3386	2.5	0.57	C_182:R_617	0.81
2000-01-14	0.0	-2.2	1.2	4.4	2358	1.5	0.56	C_182:R_617	0.76
2000-01-15	0.0	-2.9	0.5	1.4	2387	1.6	0.43	C_182:R_617	0.82
2000-01-16	0.0	-2.4	1.6	4.6	4958	2.5	0.67	C_182:R_617	0.74
2000-01-17	0.0	1.6	5.7	7.2	2449	5.4	1.07	C_182:R_617	0.79
2000-01-18	0.2	4.0	5.9	9.4	2921	5.3	1.14	C_182:R_617	0.80
2000-01-19	0.0	-2.4	2.3	5.7	4179	2.8	0.86	C_182:R_617	0.72
2000-01-20	0.0	0.7	4.2	5.9	2549	4.0	0.87	C_182:R_617	0.80
2000-01-21	0.5	2.8	4.6	5.8	2585	4.2	0.67	C_182:R_617	0.87
2000-01-22	2.7	2.1	3.9	4.4	2622	2.6	0.48	C_182:R_617	0.89
2000-01-23	3.1	-1.7	0.4	4.3	2660	2.1	0.66	C_182:R_617	0.77
2000-01-24	0.0	-7.9	-5.4	-1.2	7294	1.4	0.37	C_182:R_617	0.74
2000-01-25	0.0	-10.5	-6.2	-0.6	7321	1.9	0.55	C_182:R_617	0.65
2000-01-26	0.0	-11.1	-5.8	-0.2	7408	2.8	0.73	C_182:R_617	0.63
2000-01-27	0.0	-8.0	-2.9	1.2	7497	3.3	0.80	C_182:R_617	0.68
2000-01-28	0.0	-6.1	2.0	6.1	6196	4.2	1.32	C_182:R_617	0.61
2000-01-29	2.0	3.4	7.7	8.8	2912	6.5	1.24	C_182:R_617	0.80
2000-01-30	10.7	6.3	9.7	11.0	2958	5.8	1.22	C_182:R_617	0.82
2000-01-31	0.0	9.2	10.2	11.8	3567	5.9	0.93	C_182:R_617	0.89
2000-02-01	0.0	5.4	8.1	11.1	4441	3.6	1.11	C_182:R_617	0.79
2000-02-02	3.2	3.4	5.9	9.6	3166	3.8	1.14	C_182:R_617	0.78
2000-02-03	0.0	2.7	5.8	8.9	3926	3.8	1.11	C_182:R_617	0.78
2000-02-04	2.0	0.9	6.5	9.1	3399	3.8	1.29	C_182:R_617	0.72
2000-02-05	0.0	5.0	6.9	12.9	6546	3.4	1.39	C_182:R_617	0.74
2000-02-06	0.0	2.8	7.3	12.7	6169	2.7	1.37	C_182:R_617	0.68
2000-02-07	0.0	6.1	9.4	12.1	4238	4.3	1.33	C_182:R_617	0.79
2000-02-08	2.3	7.6	11.3	13.4	4031	5.4	1.51	C_182:R_617	0.79
2000-02-09	0.2	3.1	5.7	12.6	4780	5.9	1.95	C_182:R_617	0.69
2000-02-10	10.4	1.8	7.4	10.6	8044	4.0	1.49	C_182:R_617	0.71
2000-02-11	0.0	0.3	2.1	8.0	6257	2.6	1.06	C_182:R_617	0.73
2000-02-12	0.0	-3.8	3.3	7.5	8117	3.4	1.36	C_182:R_617	0.63
2000-02-13	3.4	0.4	2.7	6.2	3710	3.8	1.01	C_182:R_617	0.78
2000-02-14	2.6	-2.9	2.9	6.0	8985	2.9	1.12	C_182:R_617	0.69
2000-02-15	5.4	4.7	8.4	12.6	5224	3.2	1.43	C_182:R_617	0.73
2000-02-16	4.2	0.9	3.3	8.3	5819	3.9	1.28	C_182:R_617	0.74
2000-02-17	0.3	0.3	2.7	5.5	5604	2.9	0.89	C_182:R_617	0.80
2000-02-18	2.5	0.4	3.6	5.5	4025	3.0	0.88	C_182:R_617	0.80
2000-02-19	3.2	3.4	6.0	9.1	4395	2.6	1.03	C_182:R_617	0.79
2000-02-20	0.0	-1.1	1.5	6.0	5544	2.5	1.00	C_182:R_617	0.74
2000-02-21	0.2	-2.3	1.3	5.4	5781	1.4	0.83	C_182:R_617	0.73
2000-02-22	0.0	0.3	3.7	7.8	5393	1.7	0.97	C_182:R_617	0.74
2000-02-23	0.1	1.4	5.3	8.9	5711	1.5	0.98	C_182:R_617	0.74
2000-02-24	4.8	4.6	6.2	6.7	4429	3.2	0.72	C_182:R_617	0.90
2000-02-25	4.4	1.3	5.1	10.3	6931	3.4	1.52	C_182:R_617	0.70
2000-02-26	0.0	-2.4	4.3	10.4	11036	2.1	1.52	C_182:R_617	0.61
2000-02-27	0.0	-1.9	5.2	12.9	12741	2.7	1.96	C_182:R_617	0.57
2000-02-28	1.8	2.9	10.7	18.1	10555	4.3	2.85	C_182:R_617	0.57
2000-02-29	2.2	5.5	7.4	10.2	5291	4.0	1.22	C_182:R_617	0.82
2000-03-01	5.9	3.7	4.5	9.1	4944	4.1	1.24	C_182:R_617	0.80
2000-03-02	0.0	2.5	5.0	8.6	7250	4.3	1.36	C_182:R_617	0.78
2000-03-03	8.2	5.3	7.5	9.2	5007	6.0	1.20	C_182:R_617	0.84
2000-03-04	0.1	1.0	3.6	7.4	9804	4.5	1.42	C_182:R_617	0.77
2000-03-05	0.0	0.3	3.7	6.7	6833	3.7	1.24	C_182:R_617	0.77
2000-03-06	0.0	-0.4	3.4	11.3	14937	3.8	2.13	C_182:R_617	0.63
2000-03-07	0.5	-0.2	8.1	12.9	6027	4.7	2.24	C_182:R_617	0.60
2000-03-08	2.3	8.6	10.7	11.9	5385	5.4	1.26	C_182:R_617	0.86
2000-03-09	1.3	11.6	12.4	13.8	6010	5.7	1.21	C_182:R_617	0.90
2000-03-10	0.2	8.7	10.2	12.3	6737	2.9	1.24	C_182:R_617	0.86
2000-03-11	0.0	9.8	10.2	11.9	5616	4.8	1.07	C_182:R_617	0.90
2000-03-12	0.0	5.4	6.8	10.1	5694	1.7	1.07	C_182:R_617	0.82
2000-03-13	0.2	0.4	7.8	13.5	13899	1.9	2.00	C_182:R_617	0.61
2000-03-14	4.5	7.6	8.7	12.3	5850	3.9	1.41	C_182:R_617	0.82
2000-03-15	0.0	2.2	6.5	9.4	10922	4.7	1.75	C_182:R_617	0.75
2000-03-16	0.1	6.7	9.0	10.1	6201	3.9	1.18	C_182:R_617	0.86
2000-03-17	0.0	8.6	9.5	10.6	6086	3.4	1.03	C_182:R_617	0.90
2000-03-18	1.3	6.4	7.6	10.4	6165	2.0	1.13	C_182:R_617	0.84
2000-03-19	0.0	5.2	6.4	10.0	8026	2.3	1.30	C_182:R_617	0.82
2000-03-20	0.0	-0.3	5.8	11.2	13502	2.0	1.90	C_182:R_617	0.64
2000-03-21	0.0	-0.7	6.4	15.7	15943	1.6	2.32	C_182:R_617	0.54
2000-03-22	0.0	-0.3	8.8	18.4	17708	1.6	2.66	C_182:R_617	0.50
2000-03-23	0.2	2.5	12.0	18.6	14403	1.5	2.44	C_182:R_617	0.55
2000-03-24	3.8	7.4	12.4	17.6	9818	2.7	2.32	C_182:R_617	0.69
2000-03-25	1.3	7.7	10.7	16.7	10848	2.1	2.12	C_182:R_617	0.71
2000-03-26	0.8	5.3	7.2	11.3	8460	2.0	1.47	C_182:R_617	0.78
2000-03-27	0.1	2.5	7.3	11.8	9282	1.9	1.68	C_182:R_617	0.70
2000-03-28	0.0	2.7	4.2	7.7	8113	3.0	1.31	C_182:R_617	0.81
2000-03-29	16.8	0.6	8.0	12.0	8304	3.8	2.10	C_182:R_617	0.64
2000-03-30	15.4	3.9	4.9	8.4	7112	3.7	1.30	C_182:R_617	0.82
2000-03-31	0.6	3.6	5.4	10.3	8797	1.9	1.49	C_182:R_617	0.76
2000-04-01	3.6	0.1	5.8	10.3	9423	1.5	1.57	C_182:R_617	0.67
2000-04-02	0.0	1.6	10.6	16.2	19812	1.8	2.84	C_182:R_617	0.58
2000-04-03	0.1	2.2	12.6	20.5	15707	2.6	3.32	C_182:R_617	0.51
2000-04-04	8.3	9.2	11.5	17.3	11006	2.2	2.23	C_182:R_617	0.74
2000-04-05	5.3	5.6	7.2	11.1	7685	3.2	1.56	C_182:R_617	0.80
2000-04-06	0.0	2.3	5.6	10.7	21497	2.8	2.50	C_182:R_617	0.72
2000-04-07	0.0	0.2	7.2	13.7	21198	2.5	2.88	C_182:R_617	0.60
2000-04-08	0.0	-0.2	9.9	15.6	18207	1.5	2.65	C_182:R_617	0.55
2000-04-09	0.0	7.7	11.4	15.9	16084	2.6	2.63	C_182:R_617	0.73
2000-04-10	0.0	3.6	10.4	15.1	20038	2.0	2.87	C_182:R_617	0.65
2000-04-11	4.4	3.6	10.0	16.3	14039	1.8	2.50	C_182:R_617	0.62
2000-04-12	2.1	5.9	8.0	12.1	14139	2.9	2.11	C_182:R_617	0.78
2000-04-13	0.6	5.1	9.2	14.4	14238	3.5	2.57	C_182:R_617	0.70
2000-04-14	2.7	7.0	7.9	9.8	8471	2.6	1.32	C_182:R_617	0.88
2000-04-15	3.4	6.1	7.8	12.9	9583	2.4	1.84	C_182:R_617	0.77
2000-04-16	0.0	2.8	10.8	16.6	16731	2.7	3.03	C_182:R_617	0.60
2000-04-17	0.0	8.7	10.2	13.3	8570	2.8	1.68	C_182:R_617	0.83
2000-04-18	5.4	7.4	11.1	14.7	8640	1.9	1.84	C_182:R_617	0.75
2000-04-19	0.0	8.2	11.2	17.0	15159	1.7	2.60	C_182:R_617	0.72
2000-04-20	0.0	4.5	13.5	21.7	22078	1.6	3.73	C_182:R_617	0.54
2000-04-21	0.0	8.5	16.7	24.1	16287	1.9	3.58	C_182:R_617	0.58
2000-04-22	0.0	9.4	18.0	26.7	21357	2.1	4.50	C_182:R_617	0.55
2000-04-23	3.4	12.6	17.6	23.6	13972	1.9	3.18	C_182:R_617	0.68
2000-04-24	0.7	9.2	10.7	15.6	12622	2.6	2.32	C_182:R_617	0.78
2000-04-25	0.0	3.9	14.6	20.8	24785	1.7	3.97	C_182:R_617	0.54
2000-04-26	0.0	8.6	17.7	26.0	24896	2.3	4.89	C_182:R_617	0.55
2000-04-27	0.0	10.4	19.0	23.6	14049	2.2	3.41	C_182:R_617	0.63
2000-04-28	0.0	11.6	19.3	25.2	19437	2.8	4.37	C_182:R_617	0.62
2000-04-29	0.0	14.5	15.2	19.8	9236	2.2	2.15	C_182:R_617	0.82
2000-04-30	0.0	14.2	17.4	22.5	16093	1.4	3.14	C_182:R_617	0.74
2000-05-01	7.1	12.6	16.2	23.4	12640	1.8	3.02	C_182:R_617	0.68
2000-05-02	6.6	13.4	18.4	23.2	15634	2.3	3.45	C_182:R_617	0.71
2000-05-03	0.3	14.7	18.3	23.8	17173	1.7	3.50	C_182:R_617	0.72
2000-05-04	2.1	13.7	17.8	23.6	15163	1.5	3.21	C_182:R_617	0.70
2000-05-05	3.1	11.0	18.1	24.1	20143	1.9	4.05	C_182:R_617	0.63
2000-05-06	0.0	11.0	19.4	26.7	22559	2.2	4.78	C_182:R_617	0.58
2000-05-07	0.0	13.0	19.3	26.5	21035	2.2	4.55	C_182:R_617	0.63
2000-05-08	0.0	11.8	19.6	27.8	23951	1.9	4.97	C_182:R_617	0.58
2000-05-09	0.0	11.4	21.3	27.9	26010	1.4	5.00	C_182:R_617	0.57
2000-05-10	0.0	15.0	23.0	28.6	23360	1.3	4.74	C_182:R_617	0.63
2000-05-11	37.2	16.6	22.7	30.0	20575	1.9	4.80	C_182:R_617	0.64
2000-05-12	1.4	16.6	18.0	20.3	10186	2.6	2.22	C_182:R_617	0.86
2000-05-13	0.0	14.3	18.1	24.0	20829	1.8	4.07	C_182:R_617	0.71
2000-05-14	0.0	12.5	19.0	26.3	28132	1.5	5.18	C_182:R_617	0.62
2000-05-15	0.0	10.3	19.2	28.0	27578	1.3	5.17	C_182:R_617	0.54
2000-05-16	0.0	10.6	21.4	28.7	26519	1.5	5.23	C_182:R_617	0.54
2000-05-17	0.4	14.6	18.8	23.0	14924	2.6	3.40	C_182:R_617	0.74
2000-05-18	3.3	11.6	14.2	18.6	13716	2.3	2.74	C_182:R_617	0.77
2000-05-19	1.7	9.7	12.0	16.0	12377	2.4	2.38	C_182:R_617	0.78
2000-05-20	0.6	7.9	10.7	16.1	14432	2.2	2.66	C_182:R_617	0.73
2000-05-21	5.7	3.9	12.5	18.2	17245	1.6	3.12	C_182:R_617	0.59
2000-05-22	0.8	8.8	11.8	14.2	10606	2.2	2.01	C_182:R_617	0.81
2000-05-23	0.0	8.9	14.7	20.0	20612	1.8	3.68	C_182:R_617	0.67
2000-05-24	0.6	7.4	17.1	23.3	18634	2.1	4.00	C_182:R_617	0.57
2000-05-25	1.7	13.4	15.1	20.7	12226	3.2	2.94	C_182:R_617	0.76
2000-05-26	3.8	6.6	17.8	23.5	26557	2.2	4.89	C_182:R_617	0.55
2000-05-27	2.3	9.6	12.0	18.3	15457	3.4	3.17	C_182:R_617	0.72
2000-05-28	0.5	7.4	14.0	17.8	13842	3.8	3.16	C_182:R_617	0.68
2000-05-29	0.7	7.9	10.3	17.5	17296	3.6	3.34	C_182:R_617	0.70
2000-05-30	9.9	4.4	11.4	16.5	13394	1.9	2.68	C_182:R_617	0.64
2000-05-31	0.0	10.1	12.5	17.9	16341	1.5	2.92	C_182:R_617	0.75
2000-06-01	0.0	8.0	17.3	24.1	22338	2.1	4.51	C_182:R_617	0.57
2000-06-02	0.0	9.9	22.1	28.8	25926	2.3	5.65	C_182:R_617	0.52
2000-06-03	1.3	14.0	24.5	31.2	27734	1.6	5.89	C_182:R_617	0.56
2000-06-04	19.9	17.3	21.6	28.1	20130	2.1	4.62	C_182:R_617	0.69
2000-06-05	2.1	16.8	20.4	26.5	19008	1.7	4.14	C_182:R_617	0.72
2000-06-06	0.0	14.4	16.4	20.3	13682	2.9	2.91	C_182:R_617	0.80
2000-06-07	0.0	12.3	15.6	20.8	19302	2.9	3.76	C_182:R_617	0.73
2000-06-08	0.0	9.4	18.7	24.4	30018	1.8	5.33	C_182:R_617	0.59
2000-06-09	0.0	14.1	24.5	31.2	29018	2.6	6.56	C_182:R_617	0.56
2000-06-10	0.0	15.9	23.9	30.5	27378	1.9	5.93	C_182:R_617	0.61
2000-06-11	0.0	16.7	18.3	21.9	10824	2.2	2.54	C_182:R_617	0.82
2000-06-12	0.0	11.2	18.8	25.5	29189	2.3	5.56	C_182:R_617	0.61
2000-06-13	0.0	10.7	21.6	29.7	30219	2.1	6.23	C_182:R_617	0.52
2000-06-14	0.0	15.0	23.6	29.1	27169	1.8	5.67	C_182:R_617	0.62
2000-06-15	0.0	16.5	18.5	24.4	12642	2.8	3.30	C_182:R_617	0.76
2000-06-16	0.0	11.1	16.0	21.2	28328	3.2	4.87	C_182:R_617	0.70
2000-06-17	0.0	8.0	17.3	22.6	30372	1.7	5.10	C_182:R_617	0.60
2000-06-18	0.0	8.5	20.2	29.2	30246	1.5	5.81	C_182:R_617	0.49
2000-06-19	0.0	11.5	24.2	33.3	30118	1.5	6.35	C_182:R_617	0.48
2000-06-20	0.0	14.3	25.5	34.1	29733	1.5	6.48	C_182:R_617	0.52
2000-06-21	0.0	17.0	27.5	32.8	29474	1.9	6.56	C_182:R_617	0.59
2000-06-22	0.1	17.1	20.5	27.0	13029	2.4	3.62	C_182:R_617	0.71
2000-06-23	5.2	15.3	19.3	22.7	17101	2.7	3.62	C_182:R_617	0.77
2000-06-24	2.0	13.7	15.1	18.5	13273	2.5	2.59	C_182:R_617	0.83
2000-06-25	5.6	11.0	14.2	18.6	13902	3.1	2.95	C_182:R_617	0.75
2000-06-26	0.0	11.4	14.5	19.1	17840	3.5	3.44	C_182:R_617	0.75
2000-06-27	0.0	7.2	15.3	20.5	26356	3.2	4.67	C_182:R_617	0.62
2000-06-28	0.0	8.8	16.1	22.3	29903	2.7	5.21	C_182:R_617	0.62
2000-06-29	0.0	8.4	17.4	22.6	28103	2.5	5.04	C_182:R_617	0.60
2000-06-30	0.0	10.1	19.4	23.6	18674	2.5	4.16	C_182:R_617	0.62
2000-07-01	5.8	12.3	21.8	29.9	23740	2.1	5.46	C_182:R_617	0.55
2000-07-02	17.7	16.0	20.5	28.3	24099	1.4	4.98	C_182:R_617	0.66
2000-07-03	0.0	16.6	21.0	25.0	15948	1.9	3.59	C_182:R_617	0.74
