Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.3	2.6	4.0	4.1	2016	2.1	0.34	C_188:R_624	0.91
2000-01-02	0.0	0.6	2.2	5.9	3088	2.3	0.58	C_188:R_624	0.80
2000-01-03	0.0	0.5	4.0	4.3	2044	3.2	0.60	C_188:R_624	0.84
2000-01-04	0.0	3.2	7.4	8.1	2060	3.3	0.81	C_188:R_624	0.81
2000-01-05	0.0	1.4	4.1	10.8	5402	3.1	1.03	C_188:R_624	0.69
2000-01-06	0.9	-1.4	3.7	4.0	2094	2.7	0.66	C_188:R_624	0.79
2000-01-07	0.0	4.1	6.6	8.7	2579	2.3	0.66	C_188:R_624	0.82
2000-01-08	1.6	2.6	5.6	6.8	2133	2.8	0.67	C_188:R_624	0.83
2000-01-09	10.8	5.1	5.6	6.3	2154	1.7	0.34	C_188:R_624	0.93
2000-01-10	2.1	2.8	3.7	4.6	2177	1.7	0.36	C_188:R_624	0.91
2000-01-11	0.0	3.1	3.9	4.5	2200	2.2	0.36	C_188:R_624	0.92
2000-01-12	0.0	1.0	1.3	2.9	2224	2.7	0.40	C_188:R_624	0.90
2000-01-13	0.0	-0.8	0.8	3.7	3276	2.5	0.55	C_188:R_624	0.82
2000-01-14	0.0	-1.9	1.3	4.3	2277	1.5	0.55	C_188:R_624	0.77
2000-01-15	0.0	-2.6	0.6	1.3	2304	1.6	0.42	C_188:R_624	0.83
2000-01-16	0.0	-2.1	1.7	4.5	4823	2.5	0.65	C_188:R_624	0.76
2000-01-17	0.0	1.9	5.8	7.1	2363	5.4	1.03	C_188:R_624	0.80
2000-01-18	0.2	4.3	6.0	9.3	2788	5.3	1.09	C_188:R_624	0.81
2000-01-19	0.0	-2.1	2.4	5.6	4017	2.8	0.84	C_188:R_624	0.73
2000-01-20	0.0	1.0	4.3	5.8	2460	4.0	0.83	C_188:R_624	0.81
2000-01-21	0.5	3.1	4.7	5.7	2495	4.2	0.62	C_188:R_624	0.88
2000-01-22	2.9	2.4	4.0	4.3	2530	2.6	0.45	C_188:R_624	0.90
2000-01-23	3.3	-1.4	0.5	4.2	2567	2.1	0.64	C_188:R_624	0.79
2000-01-24	0.0	-7.6	-5.3	-1.3	7067	1.4	0.36	C_188:R_624	0.75
2000-01-25	0.0	-10.2	-6.1	-0.7	7090	1.9	0.55	C_188:R_624	0.66
2000-01-26	0.0	-10.8	-5.7	-0.3	7174	2.8	0.72	C_188:R_624	0.64
2000-01-27	0.0	-7.7	-2.8	1.1	7260	3.3	0.79	C_188:R_624	0.69
2000-01-28	0.0	-5.8	2.1	6.0	5986	4.2	1.30	C_188:R_624	0.62
2000-01-29	2.1	3.7	7.8	8.7	2809	6.5	1.19	C_188:R_624	0.81
2000-01-30	11.6	6.6	9.8	10.9	2853	5.8	1.16	C_188:R_624	0.83
2000-01-31	0.0	9.5	10.3	11.7	3409	5.9	0.86	C_188:R_624	0.90
2000-02-01	0.0	5.8	8.4	11.1	4364	3.6	1.08	C_188:R_624	0.80
2000-02-02	2.4	3.8	6.2	9.6	3057	3.8	1.10	C_188:R_624	0.79
2000-02-03	0.2	3.1	6.1	8.9	3831	3.8	1.07	C_188:R_624	0.79
2000-02-04	1.8	1.3	6.8	9.1	3289	3.8	1.26	C_188:R_624	0.73
2000-02-05	0.0	5.4	7.2	12.9	6438	3.4	1.36	C_188:R_624	0.75
2000-02-06	0.0	3.2	7.6	12.7	6048	2.7	1.35	C_188:R_624	0.69
2000-02-07	0.3	6.5	9.7	12.1	4137	4.3	1.28	C_188:R_624	0.80
2000-02-08	4.3	8.0	11.6	13.4	3922	5.4	1.45	C_188:R_624	0.80
2000-02-09	0.0	3.5	6.0	12.6	4615	5.9	1.91	C_188:R_624	0.70
2000-02-10	13.9	2.2	7.7	10.6	7948	4.0	1.46	C_188:R_624	0.72
2000-02-11	0.0	0.7	2.4	8.0	6188	2.6	1.04	C_188:R_624	0.74
2000-02-12	0.1	-3.4	3.6	7.5	8013	3.4	1.35	C_188:R_624	0.65
2000-02-13	4.7	0.8	3.0	6.2	3577	3.8	0.97	C_188:R_624	0.79
2000-02-14	2.7	-2.5	3.2	6.0	8892	2.9	1.11	C_188:R_624	0.71
2000-02-15	6.0	5.1	8.7	12.6	5042	3.2	1.40	C_188:R_624	0.75
2000-02-16	5.4	1.3	3.6	8.3	5721	3.9	1.25	C_188:R_624	0.75
2000-02-17	0.7	0.7	3.0	5.5	5421	2.9	0.86	C_188:R_624	0.81
2000-02-18	4.4	0.8	3.9	5.5	3879	3.0	0.85	C_188:R_624	0.81
2000-02-19	3.9	3.8	6.3	9.1	4254	2.6	1.00	C_188:R_624	0.80
2000-02-20	0.0	-0.7	1.8	6.0	5345	2.5	0.97	C_188:R_624	0.76
2000-02-21	0.4	-1.9	1.6	5.4	5582	1.4	0.82	C_188:R_624	0.74
2000-02-22	0.0	0.7	4.0	7.8	5261	1.7	0.95	C_188:R_624	0.75
2000-02-23	0.0	1.8	5.6	8.9	5501	1.5	0.96	C_188:R_624	0.75
2000-02-24	6.3	5.0	6.5	6.7	4268	3.2	0.68	C_188:R_624	0.91
2000-02-25	4.6	1.7	5.4	10.3	6820	3.4	1.50	C_188:R_624	0.71
2000-02-26	0.0	-2.0	4.6	10.4	10929	2.1	1.51	C_188:R_624	0.61
