Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.3	2.2	3.8	4.2	2091	2.1	0.37	C_186:R_619	0.90
2000-01-02	0.0	0.2	2.0	6.0	3189	2.3	0.61	C_186:R_619	0.78
2000-01-03	0.0	0.1	3.8	4.4	2120	3.2	0.64	C_186:R_619	0.83
2000-01-04	0.0	2.8	7.2	8.2	2136	3.3	0.86	C_186:R_619	0.80
2000-01-05	0.0	1.0	3.9	10.9	5606	3.1	1.05	C_186:R_619	0.68
2000-01-06	0.9	-1.8	3.5	4.1	2172	2.7	0.69	C_186:R_619	0.78
2000-01-07	0.0	3.7	6.4	8.8	2698	2.3	0.68	C_186:R_619	0.81
2000-01-08	1.6	2.2	5.4	6.9	2212	2.8	0.70	C_186:R_619	0.82
2000-01-09	10.8	4.7	5.4	6.4	2234	1.7	0.37	C_186:R_619	0.91
2000-01-10	2.1	2.4	3.5	4.7	2257	1.7	0.39	C_186:R_619	0.89
2000-01-11	0.0	2.7	3.7	4.6	2282	2.2	0.40	C_186:R_619	0.90
2000-01-12	0.0	0.6	1.1	3.0	2307	2.7	0.44	C_186:R_619	0.88
2000-01-13	0.0	-1.2	0.6	3.8	3443	2.5	0.57	C_186:R_619	0.80
2000-01-14	0.0	-2.3	1.1	4.4	2361	1.5	0.57	C_186:R_619	0.75
2000-01-15	0.0	-3.0	0.4	1.4	2390	1.6	0.43	C_186:R_619	0.82
2000-01-16	0.0	-2.5	1.5	4.6	5018	2.5	0.67	C_186:R_619	0.74
2000-01-17	0.0	1.5	5.6	7.2	2452	5.4	1.08	C_186:R_619	0.79
2000-01-18	0.2	3.9	5.8	9.4	2924	5.3	1.15	C_186:R_619	0.80
2000-01-19	0.0	-2.5	2.2	5.7	4184	2.8	0.86	C_186:R_619	0.71
2000-01-20	0.0	0.6	4.1	5.9	2552	4.0	0.88	C_186:R_619	0.80
2000-01-21	0.5	2.7	4.5	5.8	2588	4.2	0.68	C_186:R_619	0.86
2000-01-22	2.9	2.0	3.8	4.4	2625	2.6	0.49	C_186:R_619	0.89
2000-01-23	3.3	-1.8	0.3	4.3	2663	2.1	0.67	C_186:R_619	0.77
2000-01-24	0.0	-8.0	-5.5	-1.2	7359	1.4	0.37	C_186:R_619	0.74
2000-01-25	0.0	-10.6	-6.3	-0.6	7387	1.9	0.55	C_186:R_619	0.65
2000-01-26	0.0	-11.2	-5.9	-0.2	7475	2.8	0.74	C_186:R_619	0.62
