iso-date,tmin,tmax,tavg,globrad,precip,et0
2011-02-27,5.17,7.82,6.5,4.54952,1.0,1.31564
2011-02-28,0.46,8.61,4.54,10.2433,0.0,1.40908
2011-03-01,4.35,11.62,7.98,9.03222,0.0,2.41308
2011-03-02,0.37,10.43,5.4,13.54803,0.0,2.61034
2011-03-03,-1.82,7.19,2.69,11.57262,0.0,1.70707
2011-03-04,-1.85,10.47,4.31,12.54863,0.0,1.60111
2011-03-05,-1.16,12.57,5.71,14.32388,0.0,1.89796
2011-03-06,-0.45,10.37,4.96,14.93497,0.0,2.10474
2011-03-07,-1.55,10.55,4.5,15.16406,0.0,1.75079
2011-03-08,-2.98,14.08,5.55,14.64193,0.0,1.71324
2011-03-09,0.96,13.63,7.29,13.78047,0.0,2.38021
2011-03-10,2.62,13.04,7.83,8.91864,0.0,1.9926
2011-03-11,2.96,14.13,8.54,11.26832,0.0,1.89679
2011-03-12,-1.54,12.3,5.38,6.18096,12.9,0.67056
2011-03-13,6.67,9.99,8.33,3.67775,10.1,0.49989
2011-03-14,7.28,16.87,12.08,12.85982,0.0,1.78813
2011-03-15,6.86,18.07,12.46,12.73349,0.0,2.58911
2011-03-16,7.87,13.99,10.93,7.67553,1.8,2.00802
2011-03-17,6.96,10.1,8.53,2.85204,0.0,1.11701
2011-03-18,6.27,11.69,8.98,8.41005,3.4,1.72186
2011-03-19,7.48,9.39,8.44,5.34701,0.2,1.50917
2011-03-20,1.05,13.17,7.11,17.96355,0.0,3.10234
2011-03-21,0.54,14.38,7.46,18.76614,0.0,3.20116
2011-03-22,1.94,14.97,8.46,18.07363,0.0,2.80055
2011-03-23,4.12,18.16,11.14,18.80357,0.0,3.28557
2011-03-24,4.4,19.33,11.86,18.35748,0.0,2.68224
2011-03-25,1.09,20.04,10.56,19.46238,0.0,3.05682
2011-03-26,3.14,18.83,10.98,14.40177,5.8,2.72659
2011-03-27,7.37,16.68,12.03,13.34167,0.0,2.00904
2011-03-28,8.63,17.0,12.82,11.07992,0.0,2.01233
2011-03-29,3.52,17.8,10.66,15.3235,1.4,2.21531
2011-03-30,8.96,15.39,12.18,11.09069,0.6,2.40967
2011-03-31,9.97,15.69,12.83,4.15477,3.4,1.00472
2011-04-01,11.46,20.23,15.85,17.07301,0.0,2.79964
2011-04-02,5.41,24.11,14.76,20.39181,0.2,3.26778
2011-04-03,10.76,19.78,15.27,11.35837,6.0,2.59081
2011-04-04,7.85,15.68,11.77,13.07725,0.0,2.20696
2011-04-05,2.56,17.05,9.8,16.38624,0.0,1.80695
2011-04-06,5.91,22.13,14.02,20.49503,0.0,2.98809
2011-04-07,8.97,26.52,17.75,21.50193,0.0,3.87581
2011-04-08,9.2,20.75,14.97,22.16077,0.0,3.54891
2011-04-09,9.42,24.32,16.87,22.62009,0.0,4.97589
2011-04-10,9.93,24.59,17.26,22.48229,0.0,5.71103
2011-04-11,9.83,24.18,17.0,21.13743,0.0,4.20514
2011-04-12,10.67,14.6,12.63,16.00432,0.0,4.02203
2011-04-13,0.77,13.2,6.98,19.7227,0.0,2.61405
2011-04-14,5.56,14.79,10.17,18.3962,0.0,3.90503
2011-04-15,3.68,15.69,9.69,23.544,0.0,3.90585
2011-04-16,3.04,16.67,9.86,23.93494,0.0,3.60279
2011-04-17,4.43,19.36,11.89,23.96402,0.0,3.79694
2011-04-18,5.93,21.37,13.65,22.77078,0.0,3.99853
2011-04-19,3.13,22.47,12.8,23.99084,0.0,3.39468
2011-04-20,4.19,23.07,13.63,22.45269,0.0,3.47996
2011-04-21,6.84,22.67,14.76,23.12488,0.0,3.7903
2011-04-22,6.52,23.27,14.89,22.23264,0.0,3.59183
2011-04-23,5.95,23.07,14.51,20.26413,0.0,3.49752
2011-04-24,9.97,23.39,16.68,19.80542,0.0,4.00593
2011-04-25,9.78,24.38,17.08,23.30597,0.0,5.30706
2011-04-26,9.67,20.59,15.13,25.16118,0.0,5.50684
2011-04-27,9.29,19.58,14.43,16.51162,8.1,3.22186
2011-04-28,10.38,17.4,13.89,16.83655,5.0,3.42312
2011-04-29,9.85,18.49,14.17,19.70503,0.2,3.01562
2011-04-30,7.17,21.78,14.48,26.4046,0.0,3.80995
2011-05-01,7.55,22.76,15.16,25.45168,0.0,3.89689
2011-05-02,10.16,22.94,16.55,18.0402,0.0,3.99951
2011-05-03,10.73,18.0,14.37,20.35164,0.0,4.33434
2011-05-04,4.74,18.08,11.41,27.61303,0.0,4.61795
2011-05-05,4.55,22.06,13.3,28.02334,0.0,4.90004
2011-05-06,4.62,25.07,14.85,26.59723,0.0,4.5887
2011-05-07,8.33,24.97,16.65,24.16531,0.0,5.27552
2011-05-08,11.55,26.25,18.9,21.48464,0.0,5.19119
2011-05-09,13.51,28.55,21.03,25.99156,0.0,6.19842
2011-05-10,11.63,26.64,19.14,22.38409,1.0,4.59746
2011-05-11,13.73,25.13,19.43,14.97398,19.1,3.40209
2011-05-12,13.93,21.08,17.5,12.75854,3.2,3.11781
2011-05-13,6.76,20.77,13.77,28.38768,0.0,4.20999
2011-05-14,7.07,17.51,12.29,8.61725,1.0,1.93421
2011-05-15,7.38,16.91,12.14,19.5928,0.2,3.62781
2011-05-16,6.76,17.39,12.07,16.14064,0.0,2.72498
2011-05-17,5.26,22.66,13.96,24.63588,0.0,3.11024
2011-05-18,8.63,25.46,17.05,28.85241,0.0,4.70325
2011-05-19,12.21,23.79,18.0,15.27959,1.0,3.40446
2011-05-20,9.93,25.08,17.5,20.62316,3.9,3.70928
2011-05-21,11.23,25.67,18.45,27.57713,0.0,4.70841
2011-05-22,13.66,26.1,19.88,24.06227,0.6,5.23116
2011-05-23,10.55,25.08,17.81,28.83576,0.0,4.92466
2011-05-24,9.25,22.97,16.11,28.58059,0.0,4.91733
2011-05-25,9.14,25.77,17.45,30.19254,0.0,5.61074
2011-05-26,9.43,22.17,15.8,13.86592,0.0,3.61555
2011-05-27,11.3,18.23,14.77,18.12875,0.2,4.44827
2011-05-28,5.38,20.9,13.14,24.78122,0.0,3.72682
2011-05-29,6.54,25.86,16.2,29.35976,0.0,4.70863
2011-05-30,8.92,29.56,19.24,28.04315,3.8,6.19282
2011-05-31,10.89,16.92,13.91,4.57086,6.0,1.35152
2011-06-01,9.17,16.33,12.75,9.65418,0.0,3.43916
2011-06-02,9.46,21.91,15.69,13.29063,0.0,3.43042
2011-06-03,12.86,24.49,18.67,19.43366,0.0,4.62319
2011-06-04,14.17,28.09,21.13,23.83521,2.0,5.31376
2011-06-05,13.79,26.89,20.34,25.30875,0.0,5.30735
2011-06-06,13.67,23.06,18.36,20.55443,4.5,3.89738
2011-06-07,12.68,26.36,19.52,23.10758,17.6,4.52162
2011-06-08,13.49,17.81,15.65,8.84359,0.4,2.72779
2011-06-09,6.89,18.61,12.75,12.57737,0.0,2.23201
2011-06-10,10.18,19.49,14.83,13.37882,3.2,2.93021
2011-06-11,10.67,20.89,15.78,23.06507,0.0,4.52622
2011-06-12,7.44,22.07,14.76,27.4347,0.6,4.60868
2011-06-13,13.26,24.38,18.82,16.12983,0.0,3.80803
2011-06-14,12.27,24.89,18.58,15.61804,0.0,3.42294
2011-06-15,15.98,26.77,21.38,19.8016,0.0,5.11338
2011-06-16,12.48,22.1,17.29,9.78841,12.9,2.33739
2011-06-17,9.86,21.46,15.66,16.97954,9.3,2.61918
2011-06-18,12.99,20.91,16.95,20.1241,0.0,5.33889
2011-06-19,11.58,20.31,15.95,20.50642,0.2,5.14337
2011-06-20,13.66,25.56,19.61,18.65114,0.0,5.00473
2011-06-21,13.65,29.31,21.48,23.23801,0.2,5.48507
2011-06-22,15.65,24.76,20.21,12.80086,0.4,4.83368
2011-06-23,11.9,21.6,16.75,21.10937,0.0,4.64007
2011-06-24,8.56,22.19,15.38,23.11953,0.0,4.83299
2011-06-25,7.98,27.46,17.72,28.15299,0.0,5.21805
2011-06-26,12.34,31.33,21.84,30.56933,0.0,6.29078
2011-06-27,15.21,34.85,25.03,28.44566,0.0,6.78292
2011-06-28,16.44,35.81,26.13,27.13855,0.8,7.77581
2011-06-29,17.98,20.53,19.26,6.81067,0.0,2.65097
2011-06-30,13.37,23.6,18.48,28.32103,0.0,6.81745
2011-07-01,10.08,23.39,16.73,26.68196,0.0,6.21983
2011-07-02,9.98,23.07,16.52,30.64561,0.0,6.40605
2011-07-03,10.06,25.34,17.7,31.13821,0.0,6.59585
2011-07-04,12.76,28.46,20.61,27.08141,0.0,6.70603
2011-07-05,11.83,31.28,21.55,29.77023,0.0,6.69839
2011-07-06,19.27,26.08,22.67,14.95447,0.0,6.61896
2011-07-07,11.76,20.82,16.29,6.16089,31.5,2.03422
2011-07-08,12.0,24.87,18.44,27.9831,0.0,5.9138
2011-07-09,11.87,23.56,17.71,12.28997,0.8,2.51445
2011-07-10,14.15,23.16,18.66,11.80496,2.4,2.40319
2011-07-11,13.26,27.46,20.36,29.4182,0.0,5.80506
2011-07-12,16.73,30.52,23.63,20.6938,10.9,5.67265
2011-07-13,15.08,18.92,17.0,5.16509,4.2,1.56053
2011-07-14,9.08,21.4,15.24,22.46062,0.0,4.23214
2011-07-15,8.87,24.49,16.68,25.27043,0.0,4.12172
2011-07-16,10.67,25.85,18.26,21.98126,9.1,4.89637
2011-07-17,13.8,18.51,16.16,11.97171,2.6,2.73368
2011-07-18,11.49,19.91,15.7,12.65466,2.8,3.34599
2011-07-19,10.39,18.71,14.55,11.87968,7.5,2.4392
2011-07-20,12.48,20.2,16.34,14.39323,7.6,3.33719
2011-07-21,13.67,21.91,17.79,18.06362,2.6,3.9334
2011-07-22,14.38,20.39,17.39,12.20204,0.6,2.83037
2011-07-23,11.86,19.59,15.72,16.40457,9.4,3.22653
2011-07-24,8.68,19.8,14.24,17.56093,0.2,3.22807
2011-07-25,12.68,20.12,16.4,12.7202,0.0,2.63551
2011-07-26,13.06,21.17,17.12,7.36186,6.0,1.40766
2011-07-27,13.68,23.07,18.38,18.20661,0.0,4.00714
2011-07-28,15.16,20.91,18.04,11.13525,1.0,3.02529
2011-07-29,12.27,24.18,18.23,21.42799,0.0,4.02515
2011-07-30,15.66,22.28,18.97,23.88622,0.0,5.31878
2011-07-31,11.86,22.79,17.32,24.21211,0.0,4.81866
2011-08-01,9.96,26.27,18.12,28.13546,0.0,5.01009
2011-08-02,12.04,29.14,20.59,26.27705,0.6,4.98401
2011-08-03,18.65,25.59,22.12,12.77805,0.6,3.72259
2011-08-04,17.05,27.87,22.46,20.49688,3.2,5.11035
2011-08-05,18.57,24.07,21.32,12.96332,6.9,2.80881
2011-08-06,17.86,22.45,20.16,7.19752,26.2,1.50758
2011-08-07,15.76,22.68,19.22,19.8065,0.0,4.61625
2011-08-08,13.09,20.91,17.0,16.60231,0.0,4.14253
2011-08-09,11.97,20.5,16.23,20.18131,0.0,4.03793
2011-08-10,9.07,22.39,15.73,25.58267,0.0,4.02667
2011-08-11,8.85,25.77,17.31,23.92007,0.0,4.50656
2011-08-12,12.75,22.47,17.61,10.57725,0.0,2.49755
2011-08-13,14.26,27.45,20.86,21.50463,0.0,4.29983
2011-08-14,14.77,24.55,19.66,8.43752,19.2,1.5828
2011-08-15,17.16,23.39,20.27,15.42443,1.6,3.92691
2011-08-16,12.66,26.28,19.47,23.42266,0.0,3.81313
2011-08-17,14.43,29.32,21.88,23.82601,28.8,4.88135
2011-08-18,18.63,28.51,23.57,20.20301,1.8,4.58619
2011-08-19,17.74,29.5,23.62,19.89173,0.0,4.28743
2011-08-20,18.1,30.81,24.45,22.76888,0.0,5.06316
2011-08-21,19.64,32.33,25.98,15.9193,0.0,4.37192
2011-08-22,19.32,34.02,26.67,22.96621,0.0,6.06652
2011-08-23,17.22,32.63,24.93,22.05624,0.0,6.48469
2011-08-24,18.85,24.85,21.85,12.7961,0.2,3.40099
2011-08-25,17.05,22.96,20.01,10.43823,5.0,2.20744
2011-08-26,13.3,23.87,18.59,6.43144,18.7,2.42094
2011-08-27,11.28,19.71,15.5,12.42094,0.2,3.03674
2011-08-28,7.58,22.77,15.18,20.68376,0.0,3.11227
2011-08-29,9.26,22.18,15.72,17.67649,0.0,3.40999
2011-08-30,10.47,21.66,16.07,20.9765,0.0,3.60598
2011-08-31,10.55,24.03,17.29,20.36144,0.0,3.79587
2011-09-01,12.75,26.56,19.66,16.37403,0.0,3.00128
2011-09-02,16.95,29.57,23.26,19.45089,0.0,4.30287
2011-09-03,15.74,28.56,22.15,15.00859,0.0,3.59258
2011-09-04,18.56,22.58,20.57,6.6982,3.0,2.11529
2011-09-05,12.99,22.4,17.7,17.15933,0.0,4.23435
2011-09-06,7.68,22.98,15.33,20.2026,0.0,3.31705
2011-09-07,15.76,22.48,19.12,11.62056,0.0,3.22234
2011-09-08,11.78,22.76,17.27,12.68766,4.8,3.21918
2011-09-09,17.25,25.75,21.5,11.79564,0.0,3.00211
2011-09-10,14.24,29.76,22.0,18.68275,0.2,4.28554
2011-09-11,18.55,24.34,21.45,6.80071,1.6,3.19134
2011-09-12,10.57,25.09,17.83,17.26011,0.0,3.31627
2011-09-13,17.96,24.16,21.06,10.00547,1.4,2.49082
2011-09-14,10.95,21.18,16.06,16.91482,0.0,3.12078
2011-09-15,8.96,22.34,15.65,19.05787,0.0,3.39362
2011-09-16,8.83,24.53,16.68,10.80755,0.6,1.88641
2011-09-17,15.45,22.38,18.91,8.48312,3.4,2.71257
2011-09-18,10.79,17.59,14.19,13.85894,1.8,3.3224
2011-09-19,10.58,18.83,14.7,13.47415,1.6,2.93366
2011-09-20,6.18,20.68,13.43,18.6221,0.0,2.42446
2011-09-21,7.06,22.46,14.76,17.31539,0.0,2.51046
2011-09-22,8.37,21.08,14.72,11.40041,0.0,2.41397
2011-09-23,9.95,21.86,15.9,17.78287,0.0,3.00587
2011-09-24,7.71,23.53,15.62,14.25615,0.0,2.28881
2011-09-25,11.04,26.97,19.0,16.26374,0.0,2.70081
2011-09-26,10.92,27.98,19.45,15.44494,0.0,2.79945
2011-09-27,13.62,26.77,20.2,14.90824,0.0,3.0958
2011-09-28,14.53,26.47,20.5,16.19799,0.0,3.39401
2011-09-29,10.72,27.46,19.09,15.98143,0.0,2.99103
2011-09-30,11.41,27.47,19.44,15.71079,0.0,2.69634
2011-10-01,9.91,26.77,18.34,15.77091,0.2,2.49615
2011-10-02,9.69,26.76,18.23,15.61844,0.0,2.48748
2011-10-03,8.8,26.68,17.74,15.46209,0.0,2.29375
2011-10-04,7.23,26.96,17.09,14.96983,0.0,2.59554
2011-10-05,10.76,22.68,16.72,11.15956,0.0,2.41101
2011-10-06,7.67,20.98,14.32,7.19227,3.8,1.91036
2011-10-07,8.5,14.72,11.61,9.96063,0.8,2.34169
2011-10-08,5.86,12.02,8.94,3.2179,4.6,0.63093
2011-10-09,9.28,14.01,11.64,3.75421,3.8,0.734
2011-10-10,11.76,19.87,15.82,6.73505,0.0,1.72476
2011-10-11,13.67,16.45,15.06,4.18951,0.0,1.41666
2011-10-12,13.36,16.06,14.71,3.00426,0.0,1.40725
2011-10-13,12.56,17.9,15.23,7.30758,0.4,1.92193
2011-10-14,8.54,16.17,12.36,13.77279,0.0,2.50918
2011-10-15,3.72,16.95,10.33,12.89978,0.0,1.39414
2011-10-16,3.01,17.35,10.18,12.71576,0.0,0.89606
2011-10-17,5.11,18.05,11.58,8.44492,0.4,1.1943
2011-10-18,5.25,19.82,12.54,10.35886,16.7,1.48559
2011-10-19,5.58,9.31,7.45,4.41527,9.9,0.71624
2011-10-20,2.15,10.2,6.17,7.88748,0.8,0.51682
2011-10-21,0.54,9.68,5.11,7.70128,0.0,0.90975
2011-10-22,1.84,11.26,6.55,6.23124,0.0,0.70735
2011-10-23,1.34,15.48,8.41,10.01365,0.0,1.11308
2011-10-24,1.55,18.28,9.92,9.72038,17.3,1.63421
2011-10-25,8.98,14.09,11.54,3.74425,5.1,0.80523
2011-10-26,3.47,15.68,9.57,9.10331,0.2,0.99957
2011-10-27,2.25,18.87,10.56,9.96669,0.0,1.66853
2011-10-28,9.35,14.67,12.01,2.72327,0.0,0.69809
2011-10-29,9.16,16.67,12.92,5.21509,0.0,0.80426
2011-10-30,10.94,16.38,13.66,4.18938,0.0,1.00488
2011-10-31,10.33,16.06,13.2,3.37233,0.2,0.89739
2011-11-01,4.96,15.97,10.46,4.64299,3.8,0.50489
2011-11-02,9.67,19.46,14.57,5.75872,0.0,1.40629
2011-11-03,13.26,15.16,14.21,2.07586,18.5,1.0909
2011-11-04,10.67,13.9,12.29,1.58041,24.6,0.30812
2011-11-05,8.86,15.27,12.06,3.15665,1.0,0.59913
2011-11-06,6.57,16.47,11.52,7.89214,0.2,0.90707
2011-11-07,8.65,10.67,9.66,1.19917,0.4,0.00199
2011-11-08,9.47,11.24,10.36,2.03395,0.6,0.39831
2011-11-09,7.27,8.13,7.7,1.53549,0.0,0.09072
2011-11-10,7.05,9.64,8.35,2.14026,0.4,0.29728
2011-11-11,6.06,7.73,6.89,1.57626,0.2,0.09469
2011-11-12,6.65,12.06,9.36,4.93464,0.2,0.6933
2011-11-13,3.34,7.25,5.29,2.65714,0.0,0.19833
2011-11-14,3.34,5.75,4.54,2.26212,0.0,0.09569
2011-11-15,3.05,4.63,3.84,1.96806,0.0,0.09889
2011-11-16,1.36,4.13,2.75,2.0805,0.0,0.2055
2011-11-17,3.32,10.45,6.88,4.67845,0.2,0.49578
2011-11-18,2.57,6.66,4.62,2.47132,0.2,0.09587
2011-11-19,3.34,8.25,5.79,2.68901,0.6,0.29407
2011-11-20,3.22,13.24,8.23,6.72848,0.0,0.59178
2011-11-21,4.72,15.35,10.04,6.39881,0.0,0.79846
2011-11-22,3.33,14.24,8.79,6.32975,0.0,1.00252
2011-11-23,2.45,13.47,7.96,6.79711,0.0,0.90013
2011-11-24,0.98,3.82,2.4,1.98631,0.0,0.19285
2011-11-25,1.07,3.78,2.42,1.68059,0.0,0.09252
2011-11-26,3.28,5.64,4.46,1.69392,0.0,0.10589
2011-11-27,4.49,8.65,6.57,3.10161,0.0,0.59952
2011-11-28,5.36,10.03,7.7,3.09317,0.0,0.70069
2011-11-29,2.55,12.41,7.48,5.52848,1.2,0.59459
2011-11-30,6.64,12.26,9.45,3.95354,0.2,0.59789
2011-12-01,4.63,14.35,9.49,5.03063,0.0,0.68787
2011-12-02,6.75,11.28,9.02,1.70706,0.2,0.90506
2011-12-03,3.74,8.89,6.32,0.8644,9.3,0.40423
2011-12-04,6.88,12.19,9.54,1.47733,14.3,0.10777
2011-12-05,4.68,8.7,6.69,4.33799,0.4,1.11744
2011-12-06,3.16,8.7,5.93,3.15248,0.2,0.91385
2011-12-07,5.76,11.41,8.59,1.51604,4.2,0.82329
2011-12-08,2.05,10.51,6.28,4.84546,0.0,0.40886
2011-12-09,7.94,11.18,9.56,1.02841,1.0,1.0051
2011-12-10,5.51,6.55,6.03,1.18568,3.0,0.19743
2011-12-11,3.51,8.15,5.83,3.00685,4.6,0.39368
2011-12-12,3.68,9.21,6.45,3.77938,1.0,0.81443
2011-12-13,1.47,9.47,5.47,1.55089,1.6,0.8056
2011-12-14,5.35,10.79,8.07,2.52852,6.2,1.40904
2011-12-15,3.66,9.41,6.54,3.28111,17.5,1.01824
2011-12-16,5.18,11.4,8.29,0.89254,10.0,1.7131
2011-12-17,2.68,5.63,4.16,2.52769,3.8,0.92231
2011-12-18,0.25,4.42,2.33,2.59113,1.6,0.71384
2011-12-19,-1.65,4.51,1.43,5.17242,2.2,0.51182
2011-12-20,-0.62,5.39,2.38,2.67473,1.2,0.31698
2011-12-21,1.47,5.39,3.43,1.00123,5.0,0.11697
2011-12-22,4.07,11.8,7.94,2.01213,0.0,0.31611
2011-12-23,6.86,8.76,7.81,1.06481,4.6,0.40838
2011-12-24,0.67,6.71,3.69,4.1888,0.0,0.81179
2011-12-25,-1.13,6.9,2.89,2.88466,0.2,0.31622
2011-12-26,-1.25,8.27,3.51,3.02133,0.0,0.30532
2011-12-27,0.33,3.01,1.67,1.11547,0.0,0.0
2011-12-28,-0.79,3.52,1.36,1.59981,0.6,0.0963
2011-12-29,1.53,7.2,4.37,3.88959,4.6,0.30994
2011-12-30,4.06,7.6,5.83,2.4779,9.7,0.82499
2011-12-31,2.54,11.99,7.27,1.87035,0.6,0.11057
2012-01-01,10.15,12.49,11.32,2.04415,3.8,0.4079
2012-01-02,5.07,9.78,7.42,1.26673,3.9,0.40795
2012-01-03,1.56,8.3,4.93,3.38414,11.5,0.61695
2012-01-04,4.55,8.71,6.63,4.8847,4.6,1.21421
2012-01-05,3.98,10.9,7.44,1.5363,14.0,1.12917
2012-01-06,1.49,7.71,4.6,5.08746,0.0,1.13067
2012-01-07,-0.04,7.41,3.69,1.06764,0.8,0.12006
2012-01-08,4.98,7.5,6.24,2.1854,0.2,0.71822
2012-01-09,1.27,8.11,4.69,2.88732,0.0,0.21983
2012-01-10,3.95,9.48,6.71,2.47277,0.0,0.40496
2012-01-11,3.54,4.86,4.2,1.44837,0.0,0.1954
2012-01-12,1.42,2.39,1.91,0.78943,0.2,0.29439
2012-01-13,1.24,6.28,3.76,2.41106,0.0,0.50368
2012-01-14,-1.04,4.66,1.81,6.95427,0.0,1.00645
2012-01-15,-2.83,4.75,0.96,6.99033,0.0,1.09722
2012-01-16,-4.44,4.15,-0.15,6.92701,0.0,1.103
2012-01-17,-8.17,-3.07,-5.62,2.31992,0.0,0.09866
2012-01-18,-5.28,1.39,-1.95,2.03563,0.0,0.2968
2012-01-19,-2.75,8.99,3.12,2.35193,2.2,0.09824
2012-01-20,5.55,8.31,6.93,2.90851,3.0,0.81721
2012-01-21,5.69,11.7,8.7,3.86304,2.0,0.8194
2012-01-22,5.75,8.9,7.33,2.244,1.6,0.61521
2012-01-23,4.87,9.0,6.94,2.72024,0.4,0.91291
2012-01-24,4.95,6.71,5.83,1.88756,4.0,0.51712
2012-01-25,3.64,6.78,5.21,1.4483,0.2,0.00953
2012-01-26,6.16,7.58,6.87,1.53612,2.0,0.20456
2012-01-27,3.93,8.91,6.42,4.80491,0.0,0.80674
2012-01-28,-1.23,3.9,1.33,2.13527,0.0,0.10973
2012-01-29,0.56,2.29,1.43,2.11161,0.0,0.70324
2012-01-30,0.05,1.38,0.71,1.48227,0.0,0.60347
2012-01-31,-0.83,1.19,0.18,2.65069,0.0,0.80357
2012-02-01,-4.32,-1.7,-3.01,4.93101,0.0,0.91178
2012-02-02,-7.91,-4.7,-6.3,5.37287,0.0,1.01205
2012-02-03,-10.2,-3.89,-7.04,9.34402,0.0,1.31414
2012-02-04,-9.81,-3.5,-6.66,9.62687,0.0,1.31304
2012-02-05,-13.49,-2.96,-8.22,9.70508,0.0,0.81221
2012-02-06,-10.01,-2.7,-6.36,9.53567,0.0,1.21661
2012-02-07,-11.92,-4.81,-8.37,9.39707,0.0,1.01579
2012-02-08,-9.81,-3.41,-6.61,6.93015,0.0,0.91355
2012-02-09,-11.44,1.18,-5.13,8.94503,0.0,0.91106
2012-02-10,-7.93,-1.3,-4.62,8.8341,0.0,1.21452
2012-02-11,-11.12,-4.1,-7.61,9.83682,0.0,0.91388
2012-02-12,-11.33,-0.41,-5.87,10.58001,0.0,1.31156
2012-02-13,-10.28,0.3,-4.99,4.37329,1.6,0.61388
2012-02-14,-2.91,2.91,0.0,4.51421,1.4,0.4148
2012-02-15,0.85,6.14,3.49,3.55238,0.6,0.61795
2012-02-16,4.05,6.74,5.39,3.7993,0.6,0.91885
2012-02-17,1.46,6.91,4.19,3.07917,0.2,0.5123
2012-02-18,0.16,8.14,4.15,5.14139,0.2,0.90171
2012-02-19,2.63,7.22,4.92,9.49128,1.0,1.70713
2012-02-20,-2.05,5.21,1.58,12.1199,0.0,1.30875
2012-02-21,-4.45,5.87,0.71,12.82828,0.0,1.09992
2012-02-22,-3.16,10.45,3.64,12.92652,0.0,1.50085
2012-02-23,-2.87,6.7,1.92,4.63468,0.0,0.50998
