iso-date,tmin,tmax,tavg,globrad,precip,et0
2009-06-24,13.05,26.07,19.56,29.68738,0.0,5.95866
2009-06-25,12.69,26.55,19.62,18.79566,0.0,4.01649
2009-06-26,12.32,25.89,19.11,11.83376,14.6,3.05351
2009-06-27,16.11,25.6,20.86,19.64796,0.0,4.35049
2009-06-28,13.32,27.74,20.53,26.30926,0.0,4.41724
2009-06-29,14.5,30.07,22.29,26.36003,0.0,5.32581
2009-06-30,16.28,30.77,23.52,26.56958,0.0,6.11855
2009-07-01,16.48,30.67,23.58,25.81115,0.0,6.0146
2009-07-02,16.1,32.54,24.32,25.42243,0.0,5.39464
2009-07-03,17.84,28.74,23.29,24.13452,0.0,5.93775
2009-07-04,14.1,29.05,21.57,24.3501,0.0,5.82896
2009-07-05,14.52,27.98,21.25,21.22819,1.0,4.34572
2009-07-06,14.74,24.97,19.86,23.8114,0.0,5.24089
2009-07-07,15.39,23.74,19.56,22.47906,4.8,5.90294
2009-07-08,13.04,20.4,16.72,20.46291,3.8,3.07991
2009-07-09,10.42,21.32,15.87,13.85797,0.0,4.0701
2009-07-10,12.24,21.2,16.72,20.66009,0.0,4.76418
2009-07-11,12.83,23.56,18.2,14.24914,0.2,3.53677
2009-07-12,16.21,23.55,19.88,9.15075,1.4,3.16551
2009-07-13,14.82,23.92,19.37,10.52797,21.4,2.77378
2009-07-14,14.87,26.28,20.57,13.9337,0.0,3.54615
2009-07-15,13.9,26.64,20.27,24.35428,0.0,5.24927
2009-07-16,12.89,31.7,22.3,27.48825,19.2,5.98768
2009-07-17,14.89,22.02,18.45,14.64299,1.6,4.38544
2009-07-18,13.38,21.74,17.56,18.58082,1.0,4.57961
2009-07-19,14.35,21.8,18.07,16.26937,0.0,4.14298
2009-07-20,14.74,25.92,20.33,25.83287,0.0,5.21111
2009-07-21,15.31,33.93,24.62,23.69061,11.4,6.47321
2009-07-22,18.61,29.64,24.13,19.8149,11.6,5.28919
2009-07-23,16.91,25.19,21.05,14.51492,14.4,3.48152
2009-07-24,15.74,23.5,19.62,13.84966,0.0,4.6584
2009-07-25,13.14,23.37,18.26,21.5742,0.2,4.74136
2009-07-26,8.82,27.21,18.02,27.18615,0.0,4.60945
2009-07-27,11.08,27.63,19.36,13.77184,4.6,4.13889
2009-07-28,9.71,26.04,17.88,21.60093,0.2,4.10991
2009-07-29,10.16,30.16,20.16,24.67453,0.0,4.87364
2009-07-30,15.71,23.69,19.7,20.95432,0.0,5.74736
2009-07-31,12.21,25.02,18.62,23.10025,0.0,4.7133
2009-08-01,11.47,30.18,20.82,20.34093,7.0,5.15332
2009-08-02,16.64,22.02,19.33,15.28469,0.8,3.55288
2009-08-03,11.87,23.53,17.7,18.02255,0.2,3.68151
2009-08-04,7.9,26.49,17.2,26.16971,0.0,4.05145
2009-08-05,11.09,29.53,20.31,24.14567,0.0,4.81212
2009-08-06,12.47,31.23,21.85,24.53762,0.0,4.98974
2009-08-07,16.54,28.29,22.41,16.6066,0.0,4.44936
2009-08-08,16.44,27.79,22.12,18.59472,0.0,4.76381
2009-08-09,14.75,27.01,20.88,16.85631,5.6,4.06046
2009-08-10,16.67,28.03,22.35,20.80079,0.2,5.25276
2009-08-11,17.85,24.68,21.27,13.0125,0.0,3.64839
2009-08-12,13.41,28.7,21.05,23.64893,0.0,4.73707
2009-08-13,15.13,26.66,20.89,22.51446,0.0,3.81789
2009-08-14,13.1,26.56,19.83,19.12558,0.0,4.1194
2009-08-15,10.76,32.22,21.49,24.39532,0.0,4.85748
2009-08-16,14.26,33.41,23.83,20.80276,0.0,4.8584
2009-08-17,15.56,27.77,21.66,19.08424,0.0,4.67853
2009-08-18,10.95,30.18,20.56,22.11812,0.0,4.39117
2009-08-19,14.54,36.88,25.71,21.54767,0.0,5.74478
2009-08-20,19.34,35.69,27.52,21.21269,0.6,8.4621
2009-08-21,16.52,25.29,20.91,16.61059,1.2,4.47608
2009-08-22,12.8,26.38,19.59,22.06793,0.0,5.23693
2009-08-23,9.59,28.44,19.02,23.62724,0.0,4.71344
2009-08-24,9.84,31.41,20.63,13.83473,1.4,4.09155
2009-08-25,18.55,24.78,21.66,12.09589,0.2,4.05624
2009-08-26,10.38,27.77,19.07,19.23385,0.0,3.92685
2009-08-27,14.2,28.66,21.43,19.72858,0.0,4.61267
2009-08-28,15.92,24.7,20.31,17.24611,0.4,5.66659
2009-08-29,10.26,22.91,16.59,19.23307,0.0,4.36869
2009-08-30,5.3,24.89,15.1,21.99438,0.0,3.43673
2009-08-31,8.97,30.77,19.87,21.88672,0.0,5.50645
2009-09-01,16.24,24.98,20.61,4.32552,10.6,3.31291
2009-09-02,11.71,22.46,17.09,13.79495,2.0,2.83905
2009-09-03,15.84,21.53,18.69,14.09168,0.2,4.46109
2009-09-04,10.95,19.02,14.98,10.46661,12.4,2.78746
2009-09-05,9.65,19.41,14.53,15.06984,0.2,2.97123
2009-09-06,5.13,22.15,13.64,19.10957,0.2,2.32918
2009-09-07,6.64,27.74,17.19,18.16457,0.0,3.38519
2009-09-08,8.84,29.95,19.39,19.41014,0.2,3.78826
2009-09-09,7.05,29.75,18.4,18.88881,0.0,3.58181
2009-09-10,15.57,22.08,18.82,10.19333,0.0,2.42025
2009-09-11,15.13,21.9,18.52,17.25478,0.0,4.2591
2009-09-12,10.85,22.9,16.88,18.35821,0.0,4.15378
2009-09-13,8.62,20.38,14.5,18.14237,0.0,2.85422
2009-09-14,9.25,19.14,14.2,7.81652,3.2,2.05883
2009-09-15,10.95,18.46,14.71,9.99314,0.0,2.423
2009-09-16,10.04,20.59,15.31,3.18443,0.2,1.41068
2009-09-17,15.6,19.12,17.36,1.73769,1.0,1.60782
2009-09-18,11.15,24.33,17.74,12.05014,0.0,2.10841
2009-09-19,13.71,23.41,18.56,13.0018,0.2,2.21236
2009-09-20,10.51,23.92,17.21,10.00448,0.0,2.24134
2009-09-21,12.41,23.79,18.1,14.80597,0.2,2.63481
2009-09-22,8.56,24.15,16.36,16.44249,0.0,2.31601
2009-09-23,7.2,24.0,15.6,16.18096,0.2,2.50659
2009-09-24,9.0,22.26,15.63,5.86654,0.2,1.73407
2009-09-25,10.19,22.0,16.09,14.02517,0.0,3.24241
2009-09-26,6.16,22.57,14.37,16.04507,0.2,2.83134
2009-09-27,4.93,23.67,14.3,15.65355,0.0,2.41181
2009-09-28,4.94,23.04,13.99,14.85474,0.0,2.11106
2009-09-29,5.77,20.44,13.11,14.89568,0.0,1.69548
2009-09-30,8.47,21.82,15.14,14.04695,0.2,1.68192
2009-10-01,6.2,21.15,13.67,10.6853,0.0,2.21428
2009-10-02,5.3,18.4,11.85,10.89366,0.2,2.04222
2009-10-03,1.79,19.94,10.87,13.30453,0.0,1.91437
2009-10-04,7.73,19.67,13.7,8.23488,0.0,3.11672
2009-10-05,7.41,20.55,13.98,5.80261,3.2,1.14586
2009-10-06,13.78,24.74,19.26,4.96581,0.4,2.0804
2009-10-07,14.79,28.1,21.45,9.90242,0.2,3.85981
2009-10-08,13.98,23.74,18.86,8.96776,0.2,2.21116
2009-10-09,12.3,21.56,16.93,5.5154,2.4,1.4251
2009-10-10,13.63,19.81,16.72,7.03657,0.4,2.2426
2009-10-11,4.74,17.66,11.2,6.38156,0.8,0.82741
2009-10-12,7.67,16.43,12.05,8.35243,0.2,1.95394
2009-10-13,3.24,14.29,8.77,7.07016,0.2,1.14926
2009-10-14,3.25,11.48,7.37,13.16904,0.0,1.7515
2009-10-15,-3.37,9.79,3.21,12.68969,0.0,1.33717
2009-10-16,-2.59,10.97,4.19,4.38874,0.4,0.22491
2009-10-17,1.32,13.13,7.23,9.86146,2.8,1.23818
2009-10-18,-2.02,11.59,4.79,11.3322,0.2,1.02501
2009-10-19,-4.59,12.12,3.76,11.1161,0.0,1.0151
2009-10-20,1.6,18.25,9.93,7.79165,0.0,2.00541
2009-10-21,11.46,16.84,14.15,2.91574,6.6,2.30627
2009-10-22,5.47,17.23,11.35,10.27713,1.6,0.90528
2009-10-23,7.9,16.07,11.98,5.88285,0.4,1.31763
2009-10-24,4.62,16.97,10.79,2.49988,1.4,0.23125
2009-10-25,8.0,17.15,12.57,6.5567,0.4,1.1275
2009-10-26,5.27,17.13,11.2,9.03649,0.2,1.22095
2009-10-27,1.68,17.25,9.46,8.31465,0.2,0.9779
2009-10-28,1.7,17.53,9.62,8.55035,0.2,0.86753
2009-10-29,2.4,11.5,6.95,4.7934,0.2,0.36889
2009-10-30,4.64,11.88,8.26,3.44414,0.2,0.47755
2009-10-31,2.17,15.26,8.71,6.87478,0.0,0.48869
2009-11-01,10.82,19.0,14.91,3.00797,7.6,1.09415
2009-11-02,8.09,12.6,10.34,5.55553,2.0,1.53909
2009-11-03,4.55,12.87,8.71,2.22125,9.8,0.33249
2009-11-04,7.37,13.39,10.38,7.70935,0.2,2.04285
2009-11-05,6.23,11.61,8.92,4.27463,5.2,1.32436
2009-11-06,4.18,12.1,8.14,8.22451,0.8,1.01245
2009-11-07,5.13,11.47,8.3,2.78263,9.6,0.91321
2009-11-08,1.61,10.4,6.0,5.713,0.0,0.72672
2009-11-09,1.61,7.51,4.56,1.56785,0.4,0.12977
2009-11-10,2.18,9.37,5.77,4.30199,0.2,0.5232
2009-11-11,-0.94,8.02,3.54,4.38228,0.4,0.31998
2009-11-12,0.34,13.59,6.96,3.99624,0.2,0.09618
2009-11-13,9.16,18.0,13.58,3.98916,0.0,1.39072
2009-11-14,10.15,14.82,12.48,3.19353,3.2,1.69626
2009-11-15,9.07,15.4,12.23,4.00649,1.6,1.90955
2009-11-16,10.31,17.05,13.68,2.14924,5.2,1.07451
2009-11-17,7.93,11.04,9.48,0.4526,7.4,0.27147
2009-11-18,5.19,13.57,9.38,4.57485,0.2,0.90273
2009-11-19,1.02,15.51,8.27,6.34434,0.2,0.66163
2009-11-20,5.39,18.9,12.14,5.35294,0.2,1.35007
2009-11-21,8.77,18.09,13.43,3.77732,1.4,1.86263
2009-11-22,10.06,14.68,12.37,4.50001,0.6,2.32054
2009-11-23,9.03,14.2,11.61,3.06233,2.2,1.82928
2009-11-24,11.83,14.79,13.31,2.58374,0.2,1.70517
2009-11-25,7.48,13.55,10.52,3.38165,2.6,1.66159
2009-11-26,6.04,12.69,9.37,5.40727,1.0,1.30903
2009-11-27,6.23,10.99,8.61,3.39336,0.2,1.31136
2009-11-28,6.49,11.26,8.88,2.35815,1.0,1.508
2009-11-29,7.77,10.94,9.36,1.9155,0.8,1.80587
2009-11-30,2.54,8.11,5.32,3.06429,0.2,0.52497
2009-12-01,1.13,7.12,4.13,1.16021,0.8,0.12191
2009-12-02,1.06,10.25,5.66,2.90308,1.2,0.70941
2009-12-03,6.23,11.59,8.91,2.34251,3.2,1.3142
2009-12-04,1.14,7.39,4.26,3.82886,0.6,0.52238
2009-12-05,3.13,11.64,7.38,2.64047,0.8,0.41053
2009-12-06,9.7,15.39,12.54,2.29517,2.0,2.09843
2009-12-07,4.17,10.6,7.38,2.03595,1.6,0.20378
2009-12-08,3.96,9.55,6.76,4.11812,2.2,0.82377
2009-12-09,5.59,12.48,9.04,1.36278,2.2,0.22385
2009-12-10,4.47,12.36,8.41,3.13094,0.2,0.41136
2009-12-11,0.29,8.15,4.22,1.7976,0.2,0.11547
2009-12-12,1.41,5.6,3.5,2.43432,0.0,0.62346
2009-12-13,-0.26,3.49,1.62,2.27293,0.0,0.81515
2009-12-14,-1.66,-0.05,-0.85,1.6796,0.0,1.02016
2009-12-15,-3.76,-0.21,-1.98,1.28373,0.0,0.82685
2009-12-16,-5.77,1.5,-2.13,3.08374,0.0,0.72271
2009-12-17,-10.19,-1.73,-5.96,1.43977,7.0,0.02009
2009-12-18,-6.09,-2.21,-4.15,2.68802,2.0,0.42416
2009-12-19,-14.36,-5.3,-9.83,5.07483,0.0,0.32921
2009-12-20,-16.08,1.48,-7.3,1.9804,8.8,0.02794
2009-12-21,-5.74,7.4,0.83,2.48243,6.8,0.09606
2009-12-22,2.0,8.16,5.08,1.18995,7.0,0.48873
2009-12-23,2.14,6.19,4.17,2.49995,0.2,0.40755
2009-12-24,1.57,11.08,6.33,1.78689,7.2,0.49119
2009-12-25,3.46,7.6,5.53,3.0664,0.4,1.22059
2009-12-26,-3.7,5.32,0.81,4.24045,0.2,0.40164
2009-12-27,-2.3,7.21,2.46,2.39177,1.8,0.4102
2009-12-28,-0.73,7.58,3.42,3.28029,7.8,0.31071
2009-12-29,2.96,13.68,8.32,1.94746,7.0,0.11112
2009-12-30,7.21,12.02,9.62,1.96681,10.8,0.59852
2009-12-31,5.69,8.78,7.23,1.36154,1.4,0.49223
2010-01-01,0.04,0.91,0.48,0.47477,0.0,0.42327
2010-01-02,-3.96,3.69,-0.14,4.60654,0.0,0.42977
2010-01-03,-2.55,4.63,1.04,5.47322,0.0,0.60684
2010-01-04,-7.9,-3.32,-5.61,3.13062,0.0,0.40549
2010-01-05,-11.03,-1.83,-6.43,5.76611,0.0,0.31526
2010-01-06,-11.93,-2.35,-7.14,1.55765,2.4,0.11202
2010-01-07,-4.29,-1.42,-2.85,3.34885,0.4,0.40633
2010-01-08,-10.15,-0.65,-5.4,3.73997,0.0,0.40752
2010-01-09,-4.13,-1.32,-2.73,2.10683,0.2,0.6217
2010-01-10,-2.62,-1.11,-1.87,2.05594,0.4,0.21936
2010-01-11,-2.43,-0.13,-1.28,2.11843,0.0,0.31308
2010-01-12,-1.85,0.91,-0.47,2.60565,1.4,0.60926
2010-01-13,-2.0,5.25,1.63,2.84853,0.2,0.00534
2010-01-14,-2.79,6.53,1.87,4.06384,0.0,0.20603
2010-01-15,0.89,2.95,1.92,1.43031,0.0,0.2117
2010-01-16,1.22,9.4,5.31,1.227,5.8,0.89588
2010-01-17,4.9,9.97,7.44,5.10814,0.2,1.00452
2010-01-18,-0.25,4.39,2.07,1.60146,0.0,0.10082
2010-01-19,-0.86,1.86,0.5,1.85695,0.0,0.09198
2010-01-20,-0.24,5.99,2.88,0.85471,4.6,0.30063
2010-01-21,3.26,4.82,4.04,0.79173,0.2,0.31026
2010-01-22,0.57,7.77,4.17,4.35336,0.0,0.70002
2010-01-23,-0.48,4.66,2.09,3.30203,0.0,0.38856
2010-01-24,1.82,4.39,3.1,0.93623,10.0,0.20111
2010-01-25,-0.81,6.01,2.6,5.18104,0.2,0.31642
2010-01-26,-1.37,1.07,-0.15,1.38974,0.0,0.81877
2010-01-27,-6.48,1.16,-2.66,6.16763,0.6,0.71609
2010-01-28,-1.44,3.54,1.05,2.19807,1.8,0.12143
2010-01-29,1.25,5.72,3.48,1.41713,8.8,0.6289
2010-01-30,-1.24,3.04,0.9,6.36071,0.4,0.9354
2010-01-31,-3.61,3.32,-0.15,4.86842,0.0,0.72691
2010-02-01,-3.05,3.24,0.1,4.19893,0.8,0.53558
2010-02-02,-0.72,7.02,3.15,2.71606,7.0,0.6086
2010-02-03,4.9,9.16,7.03,3.23816,0.8,0.79228
2010-02-04,0.29,8.73,4.51,6.5598,4.2,0.58888
2010-02-05,2.45,10.33,6.39,3.79258,4.4,0.51594
2010-02-06,2.5,9.13,5.82,3.14322,3.4,0.52654
2010-02-07,2.05,5.2,3.63,2.06952,0.0,0.32763
2010-02-08,1.33,4.32,2.83,2.59604,0.0,0.80062
2010-02-09,-0.87,0.33,-0.27,1.26247,0.0,0.71897
2010-02-10,-5.27,-0.9,-3.08,5.1501,0.4,0.7194
2010-02-11,-9.92,-2.09,-6.0,4.37261,1.2,0.22321
2010-02-12,-3.52,-0.49,-2.0,6.0796,0.0,0.72786
2010-02-13,-5.37,-1.96,-3.67,4.47796,0.0,0.61375
2010-02-14,-4.41,1.2,-1.6,8.18599,0.0,0.62598
2010-02-15,-4.64,1.03,-1.8,5.47365,0.0,0.80719
2010-02-16,-10.98,4.8,-3.09,11.09878,0.0,0.40377
2010-02-17,-2.01,8.46,3.23,5.03954,0.2,0.29868
2010-02-18,3.08,11.85,7.46,9.02079,0.0,1.29711
2010-02-19,1.04,8.19,4.62,5.75398,0.0,1.41813
2010-02-20,-1.67,3.49,0.91,3.0933,1.0,0.52367
2010-02-21,-0.74,9.95,4.6,8.10962,0.6,1.00736
