iso-date,tmin,tmax,tavg,globrad,precip,et0
2010-03-06,-2.8,7.7,2.45,9.89871,0.0,0.9
2010-03-07,-4.1,3.3,-0.4,14.89201,0.0,1.43
2010-03-08,-4.0,6.3,1.15,16.59969,0.0,1.75
2010-03-09,-3.3,4.3,0.5,16.03047,0.0,1.65
2010-03-10,-2.2,6.6,2.2,11.84915,0.0,1.71
2010-03-11,-3.4,6.9,1.75,13.54009,0.0,1.25
2010-03-12,-3.1,6.0,1.45,7.83107,0.0,0.95
2010-03-13,-0.5,7.6,3.55,5.42022,0.0,0.88
2010-03-14,2.5,8.7,5.6,6.0606,0.0,1.1
2010-03-15,-1.0,13.0,6.0,17.0894,0.0,1.57
2010-03-16,-1.8,14.5,6.35,16.88849,0.0,1.45
2010-03-17,0.9,18.1,9.5,15.69981,0.0,2.04
2010-03-18,3.0,20.3,11.65,13.04202,0.0,2.96
2010-03-19,9.2,19.9,14.55,11.58128,5.4,2.72
2010-03-20,10.7,15.9,13.3,6.68006,3.2,1.34
2010-03-21,7.6,13.3,10.45,13.36012,0.2,1.83
2010-03-22,1.3,16.3,8.8,17.87209,0.2,1.73
2010-03-23,1.6,16.7,9.15,16.8006,0.0,1.72
2010-03-24,5.0,18.3,11.65,11.22132,0.0,2.07
2010-03-25,8.5,17.9,13.2,9.32111,2.8,1.87
2010-03-26,5.8,11.9,8.85,9.45923,12.6,1.48
2010-03-27,5.9,13.7,9.8,11.1418,7.6,1.7
2010-03-28,7.9,13.9,10.9,5.85133,2.8,1.1
2010-03-29,9.2,18.5,13.85,13.87912,4.4,2.14
2010-03-30,6.0,12.0,9.0,10.60187,1.2,1.91
2010-03-31,4.8,11.8,8.3,14.90875,0.4,2.29
2010-04-01,0.1,11.5,5.8,17.70885,1.0,1.99
2010-04-02,2.8,11.5,7.15,10.45956,4.6,1.56
2010-04-03,5.5,11.1,8.3,10.09124,9.4,1.75
2010-04-04,4.9,11.7,8.3,14.7204,0.4,2.2
2010-04-05,0.7,13.2,6.95,18.34086,0.0,2.03
2010-04-06,1.7,19.7,10.7,22.112,0.0,2.9
2010-04-07,8.2,16.0,12.1,15.39845,0.0,2.32
2010-04-08,6.8,14.4,10.6,10.99112,0.6,1.94
2010-04-09,3.9,17.6,10.75,21.60137,0.0,2.92
2010-04-10,5.9,16.8,11.35,21.83994,0.0,3.07
2010-04-11,3.8,14.2,9.0,20.47128,0.0,2.94
2010-04-12,3.2,12.7,7.95,18.75104,0.0,2.65
2010-04-13,4.8,12.5,8.65,12.20073,5.6,1.78
2010-04-14,4.2,12.9,8.55,8.21195,0.0,1.33
2010-04-15,4.1,15.7,9.9,20.0904,0.2,2.78
2010-04-16,5.3,15.8,10.55,22.73982,0.0,3.24
2010-04-17,2.8,18.1,10.45,23.53088,0.0,3.23
2010-04-18,1.0,21.2,11.1,23.60203,0.0,3.31
2010-04-19,2.4,21.1,11.75,22.96165,0.0,3.28
2010-04-20,6.2,18.4,12.3,24.28846,0.0,3.53
2010-04-21,0.5,16.6,8.55,23.07048,0.0,3.2
2010-04-22,5.4,16.4,10.9,21.84831,0.0,3.37
2010-04-23,3.9,19.0,11.45,23.53925,0.0,3.6
2010-04-24,1.8,23.7,12.75,22.6603,0.0,3.67
2010-04-25,7.7,20.2,13.95,20.26201,0.0,3.33
2010-04-26,6.1,18.1,12.1,21.19956,0.0,3.17
2010-04-27,4.6,19.9,12.25,24.68189,0.0,3.71
2010-04-28,3.7,26.1,14.9,25.41854,0.0,4.2
2010-04-29,9.5,26.1,17.8,20.0904,0.0,4.37
2010-04-30,8.8,16.9,12.85,16.10162,0.0,2.79
2010-05-01,7.2,16.5,11.85,12.09191,0.0,2.17
2010-05-02,8.3,14.6,11.45,16.88012,1.6,2.7
2010-05-03,5.5,10.6,8.05,8.61794,0.0,2.04
2010-05-04,4.5,12.9,8.7,18.13159,0.0,3.43
2010-05-05,3.9,13.0,8.45,19.01891,0.0,3.29
2010-05-06,3.7,15.0,9.35,23.64808,0.0,3.59
2010-05-07,2.5,14.3,8.4,23.42206,0.0,3.24
2010-05-08,6.0,16.6,11.3,13.33919,5.8,2.16
2010-05-09,5.9,17.7,11.8,19.37887,0.0,2.88
2010-05-10,9.0,13.5,11.25,6.76795,2.8,1.4
2010-05-11,6.1,7.4,6.75,3.06797,0.0,0.52
2010-05-12,2.9,10.4,6.65,13.05039,0.0,1.99
2010-05-13,3.6,12.6,8.1,19.22819,0.0,2.71
2010-05-14,0.5,13.3,6.9,17.42842,0.0,2.43
2010-05-15,1.2,16.2,8.7,22.35057,0.0,3.34
2010-05-16,1.5,16.1,8.8,22.01992,0.0,3.27
2010-05-17,6.3,18.5,12.4,24.76142,0.0,4.07
2010-05-18,4.5,18.6,11.55,24.71119,0.0,3.97
2010-05-19,5.9,19.5,12.7,27.87124,0.0,4.63
2010-05-20,5.8,22.0,13.9,29.31943,0.0,4.97
2010-05-21,9.2,23.3,16.25,28.69997,0.0,5.1
2010-05-22,10.4,24.3,17.35,28.44884,0.0,5.27
2010-05-23,9.3,26.1,17.7,29.60823,0.0,5.63
2010-05-24,8.0,28.7,18.35,29.90121,0.0,5.41
2010-05-25,11.3,26.2,18.75,16.96802,0.6,3.69
2010-05-26,14.0,22.0,18.0,16.08906,3.0,3.23
2010-05-27,11.8,20.2,16.0,15.38171,0.8,2.96
2010-05-28,10.2,20.5,15.35,29.29013,0.0,4.68
2010-05-29,6.4,17.4,11.9,11.95797,3.2,2.68
2010-05-30,13.0,17.3,15.15,12.30956,2.2,2.54
2010-05-31,11.3,18.6,14.95,19.47095,0.0,3.49
2010-06-01,9.3,18.0,13.65,11.40967,7.0,2.08
2010-06-02,10.6,21.0,15.8,18.45805,0.0,3.37
2010-06-03,9.6,24.8,17.2,29.72961,0.0,5.4
2010-06-04,9.7,27.7,18.7,30.34906,0.0,5.75
2010-06-05,11.1,29.8,20.45,28.46977,0.0,5.53
2010-06-06,15.7,20.5,18.1,13.00853,0.6,2.79
2010-06-07,9.0,21.3,15.15,23.37183,0.0,4.01
2010-06-08,13.7,21.0,17.35,15.08036,3.8,3.15
2010-06-09,13.9,19.0,16.45,8.4589,3.6,1.67
2010-06-10,14.9,24.3,19.6,10.64791,12.0,2.13
2010-06-11,12.1,25.1,18.6,21.97806,13.4,4.01
2010-06-12,14.4,20.8,17.6,13.23037,0.2,2.61
2010-06-13,11.0,20.9,15.95,21.09911,0.0,3.66
2010-06-14,11.8,19.1,15.45,18.68826,3.4,3.21
2010-06-15,13.1,20.8,16.95,16.77967,0.0,3.54
2010-06-16,9.8,19.8,14.8,17.47865,4.2,3.65
2010-06-17,12.9,18.0,15.45,8.4296,0.4,1.88
2010-06-18,13.3,20.6,16.95,17.78838,0.0,3.27
2010-06-19,9.9,17.1,13.5,14.69111,1.6,2.69
2010-06-20,7.8,15.3,11.55,13.90842,0.0,2.76
2010-06-21,7.2,17.4,12.3,16.03046,0.0,2.92
2010-06-22,7.3,23.4,15.35,30.13141,0.0,5.21
2010-06-23,8.7,25.0,16.85,28.31909,0.0,5.29
2010-06-24,12.2,27.1,19.65,29.7589,0.0,5.76
2010-06-25,12.2,27.7,19.95,29.75053,0.0,5.76
2010-06-26,13.5,29.8,21.65,28.87995,0.0,5.95
2010-06-27,15.2,31.3,23.25,28.31072,0.0,6.25
2010-06-28,16.4,29.3,22.85,24.04151,0.6,5.27
2010-06-29,16.8,28.9,22.85,27.08856,0.0,5.89
2010-06-30,11.5,30.6,21.05,29.49103,0.0,6.11
2010-07-01,15.8,32.4,24.1,24.33868,0.0,5.74
2010-07-02,17.2,33.7,25.45,22.58077,6.0,5.53
2010-07-03,18.5,24.2,21.35,14.26,2.8,3.03
2010-07-04,12.8,28.5,20.65,30.67134,0.0,5.82
2010-07-05,13.0,26.9,19.95,24.82839,0.0,5.16
2010-07-06,9.6,25.5,17.55,29.00133,0.0,5.1
2010-07-07,10.2,29.4,19.8,30.26116,0.0,5.83
2010-07-08,11.8,32.9,22.35,29.4994,4.0,6.46
2010-07-09,19.5,32.0,25.75,20.3792,1.0,5.01
2010-07-10,18.3,28.1,23.2,16.96802,3.2,3.93
2010-07-11,15.2,29.3,22.25,24.02058,9.6,5.31
2010-07-12,18.2,27.5,22.85,18.91009,0.0,4.3
2010-07-13,17.1,27.4,22.25,24.40984,0.0,5.48
2010-07-14,14.1,21.4,17.75,10.66884,19.6,2.46
2010-07-15,13.5,24.0,18.75,23.82805,0.0,5.21
2010-07-16,12.5,23.7,18.1,17.8386,0.0,3.85
2010-07-17,12.3,23.3,17.8,21.11166,0.0,4.26
2010-07-18,8.8,25.9,17.35,29.51196,0.0,5.47
2010-07-19,9.6,29.8,19.7,29.03063,0.0,5.71
2010-07-20,13.6,30.9,22.25,25.20089,0.0,6.0
2010-07-21,16.3,21.6,18.95,13.53172,1.8,3.2
2010-07-22,10.8,24.1,17.45,17.24845,2.0,3.65
2010-07-23,10.5,23.0,16.75,20.5801,3.6,4.0
2010-07-24,9.2,23.5,16.35,18.0395,0.0,3.53
2010-07-25,11.6,25.6,18.6,16.03046,0.0,3.7
2010-07-26,11.7,25.6,18.65,17.5498,0.4,3.83
2010-07-27,15.3,27.5,21.4,14.59065,0.0,3.37
2010-07-28,14.0,27.4,20.7,22.97002,0.0,5.25
2010-07-29,11.5,23.5,17.5,16.67922,0.0,3.99
2010-07-30,11.2,25.3,18.25,22.42172,0.0,4.47
2010-07-31,15.6,29.7,22.65,23.25882,0.0,5.39
2010-08-01,15.5,24.7,20.1,21.57207,0.0,4.43
2010-08-02,10.6,25.3,17.95,17.08103,0.0,3.47
2010-08-03,9.7,25.1,17.4,22.56822,0.0,4.32
2010-08-04,16.0,23.1,19.55,16.39042,0.2,4.17
2010-08-05,12.5,23.8,18.15,18.44968,0.0,4.06
2010-08-06,8.1,24.6,16.35,24.58144,0.0,4.33
2010-08-07,12.3,27.3,19.8,21.30838,0.0,4.62
2010-08-08,11.3,25.7,18.5,24.43076,0.0,4.52
2010-08-09,10.7,28.4,19.55,22.55147,0.0,4.63
2010-08-10,10.7,24.4,17.55,15.13895,0.2,3.64
2010-08-11,16.6,23.3,19.95,9.60991,8.0,2.25
2010-08-12,11.0,23.5,17.25,18.52084,0.0,3.76
2010-08-13,9.9,22.0,15.95,17.62933,0.0,3.29
2010-08-14,11.4,20.2,15.8,13.46057,13.2,2.47
2010-08-15,12.9,16.4,14.65,6.29918,12.6,1.33
2010-08-16,13.8,23.3,18.55,12.66951,0.0,3.12
2010-08-17,12.1,20.2,16.15,10.66047,0.2,2.56
2010-08-18,15.3,21.9,18.6,17.39075,0.2,3.41
2010-08-19,9.3,25.3,17.3,23.22115,0.0,4.08
2010-08-20,13.7,29.8,21.75,23.48903,0.0,4.68
2010-08-21,15.3,30.9,23.1,24.41821,0.0,4.96
2010-08-22,18.4,29.0,23.7,16.87175,0.0,4.13
2010-08-23,18.8,23.1,20.95,9.74803,6.8,2.6
2010-08-24,12.4,21.7,17.05,20.8689,0.0,3.71
2010-08-25,12.1,23.2,17.65,12.41001,0.0,2.76
2010-08-26,18.1,26.9,22.5,11.33852,0.4,2.88
2010-08-27,18.1,24.2,21.15,13.64891,4.6,3.11
2010-08-28,11.4,22.1,16.75,21.89017,0.0,3.67
2010-08-29,8.6,21.6,15.1,17.11869,0.0,3.4
2010-08-30,6.4,19.3,12.85,19.47095,0.0,3.16
2010-08-31,7.3,21.1,14.2,22.73145,0.0,3.45
2010-09-01,8.8,22.8,15.8,22.04084,0.0,3.89
2010-09-02,11.4,25.1,18.25,22.01992,0.0,3.99
2010-09-03,11.4,25.7,18.55,21.94876,0.0,3.79
2010-09-04,9.6,24.1,16.85,18.98961,0.0,3.31
2010-09-05,8.7,25.7,17.2,18.08973,0.0,3.48
2010-09-06,14.8,24.4,19.6,8.91093,2.6,2.63
2010-09-07,11.7,21.7,16.7,11.58965,8.0,2.05
2010-09-08,12.8,19.8,16.3,7.49204,25.0,1.58
2010-09-09,10.4,20.2,15.3,16.93035,0.6,2.36
2010-09-10,9.3,22.5,15.9,19.01891,0.0,2.7
2010-09-11,10.6,25.4,18.0,18.98961,0.0,2.89
2010-09-12,13.8,22.0,17.9,12.71136,0.8,2.28
2010-09-13,7.2,21.4,14.3,18.93939,0.0,2.49
2010-09-14,11.4,23.6,17.5,18.65896,0.0,3.23
2010-09-15,12.1,17.0,14.55,5.26954,3.6,1.17
2010-09-16,8.2,18.5,13.35,13.10899,0.0,2.04
2010-09-17,7.0,19.4,13.2,15.38171,0.0,2.18
2010-09-18,4.0,17.3,10.65,15.21011,0.0,1.94
2010-09-19,3.6,20.2,11.9,18.68826,0.0,2.2
2010-09-20,4.1,22.2,13.15,18.45805,0.0,2.26
2010-09-21,7.9,23.8,15.85,17.3489,0.0,2.47
2010-09-22,6.1,27.1,16.6,17.42005,0.0,2.47
2010-09-23,12.3,23.6,17.95,10.35074,13.4,2.12
2010-09-24,12.2,17.1,14.65,9.86104,1.0,1.69
2010-09-25,10.6,14.4,12.5,10.02846,0.0,1.65
2010-09-26,3.2,14.3,8.75,10.07868,7.0,1.53
2010-09-27,8.7,15.8,12.25,12.38071,0.0,1.52
2010-09-28,8.5,17.8,13.15,9.94056,0.0,1.31
2010-09-29,10.0,18.7,14.35,12.04168,0.6,1.59
2010-09-30,12.2,16.7,14.45,9.78988,0.6,1.28
2010-10-01,6.9,18.0,12.45,8.61794,6.4,1.29
2010-10-02,13.2,22.1,17.65,9.47179,0.0,1.84
2010-10-03,11.9,23.1,17.5,8.35007,8.8,1.71
2010-10-04,14.8,16.9,15.85,2.18065,36.8,0.48
2010-10-05,10.5,16.2,13.35,3.16005,0.8,0.67
2010-10-06,13.6,18.5,16.05,5.39929,0.0,0.98
2010-10-07,13.8,22.5,18.15,12.77833,0.0,1.61
2010-10-08,11.8,24.1,17.95,13.26803,0.0,1.68
2010-10-09,11.8,24.1,17.95,12.72811,0.0,1.61
2010-10-10,12.9,19.1,16.0,12.43931,0.2,1.34
2010-10-11,8.4,17.7,13.05,14.08002,0.0,1.7
2010-10-12,6.6,18.3,12.45,13.64892,0.0,1.43
2010-10-13,4.7,14.6,9.65,13.28059,0.0,1.11
2010-10-14,3.6,14.2,8.9,11.71103,0.2,0.92
2010-10-15,4.7,11.4,8.05,3.5786,3.2,0.66
2010-10-16,8.7,13.8,11.25,8.50075,0.0,0.89
2010-10-17,2.9,8.1,5.5,5.889,0.2,0.72
2010-10-18,-0.5,12.7,6.1,12.09191,0.0,0.77
2010-10-19,7.4,13.3,10.35,6.78051,0.8,0.84
2010-10-20,2.7,11.7,7.2,10.04101,0.2,0.75
2010-10-21,-2.7,10.7,4.0,12.12958,0.0,0.47
2010-10-22,-1.0,11.6,5.3,10.38841,0.0,0.57
2010-10-23,-0.5,12.2,5.85,3.67905,2.8,0.63
2010-10-24,2.0,12.3,7.15,7.83107,1.2,0.42
2010-10-25,2.3,11.6,6.95,10.58094,0.0,0.54
2010-10-26,-2.7,12.1,4.7,10.71907,0.2,0.4
2010-10-27,1.5,13.9,7.7,9.25833,1.6,0.63
2010-10-28,6.9,11.5,9.2,4.85099,0.0,0.44
2010-10-29,4.4,16.5,10.45,6.24058,4.0,0.85
2010-10-30,9.1,14.0,11.55,5.36163,0.8,0.61
2010-10-31,8.1,16.2,12.15,6.93956,0.2,0.52
2010-11-01,7.5,14.1,10.8,8.81885,0.2,0.38
2010-11-02,2.9,13.2,8.05,3.64976,0.4,0.33
2010-11-03,11.0,15.5,13.25,4.72124,0.2,0.57
2010-11-04,13.3,16.9,15.1,4.28177,0.2,0.7
2010-11-05,11.6,16.2,13.9,6.1192,0.0,0.73
2010-11-06,8.9,14.5,11.7,4.11853,13.4,0.5
2010-11-07,5.1,8.3,6.7,3.28143,0.8,0.29
2010-11-08,1.5,9.1,5.3,1.62816,15.4,0.19
2010-11-09,5.7,11.0,8.35,4.37803,1.4,0.32
2010-11-10,4.4,9.4,6.9,4.65846,0.0,0.25
2010-11-11,0.4,14.7,7.55,1.53189,6.6,0.26
2010-11-12,10.9,15.0,12.95,2.7415,2.2,0.96
2010-11-13,13.3,16.3,14.8,3.0596,0.8,1.26
2010-11-14,10.1,12.9,11.5,1.87929,3.4,0.68
2010-11-15,5.1,11.5,8.3,3.41118,0.4,0.16
2010-11-16,2.8,8.5,5.65,5.06864,0.2,0.0
2010-11-17,0.6,6.1,3.35,2.39829,2.6,0.19
2010-11-18,4.6,8.9,6.75,2.38992,0.4,0.19
2010-11-19,1.1,7.5,4.3,2.28947,0.0,0.11
2010-11-20,4.5,9.7,7.1,4.11016,0.6,0.06
2010-11-21,5.5,7.5,6.5,1.00033,2.2,0.03
2010-11-22,3.8,4.7,4.25,0.66131,0.2,0.06
2010-11-23,0.3,6.2,3.25,4.11016,0.6,0.0
2010-11-24,0.7,8.0,4.35,3.79206,2.0,0.0
2010-11-25,0.3,4.9,2.6,2.87125,4.6,0.03
2010-11-26,-1.5,1.3,-0.1,3.10146,0.2,0.0
2010-11-27,-3.0,0.6,-1.2,3.44885,2.6,0.1
2010-11-28,-2.0,0.2,-0.9,1.82069,14.8,0.0
2010-11-29,-10.0,-0.2,-5.1,3.23958,0.0,0.0
2010-11-30,-14.6,-2.6,-8.6,2.26854,0.0,0.0
2010-12-01,-4.8,-1.7,-3.25,2.2811,0.0,0.1
2010-12-02,-5.4,-1.6,-3.5,2.13042,4.5,0.1
2010-12-03,-3.4,-0.9,-2.15,4.16876,0.2,0.0
2010-12-04,-10.6,1.5,-4.55,4.26084,0.0,0.0
2010-12-05,-1.6,2.5,0.45,2.80847,6.4,0.0
2010-12-06,0.2,1.6,0.9,1.54864,2.6,0.04
2010-12-07,0.5,1.5,1.0,1.10916,9.0,0.0
2010-12-08,0.2,0.9,0.55,0.56923,17.2,0.0
2010-12-09,-1.6,2.9,0.65,7.31207,0.6,0.0
2010-12-10,-2.0,3.7,0.85,3.33166,0.0,0.0
2010-12-11,1.8,5.4,3.6,1.31843,0.0,0.13
2010-12-12,2.8,6.9,4.85,4.16876,0.2,0.0
2010-12-13,-1.6,0.8,-0.4,4.72124,0.0,0.0
2010-12-14,-5.1,1.9,-1.6,4.47011,0.0,0.0
2010-12-15,-5.5,2.2,-1.65,5.98108,0.0,0.0
2010-12-16,0.4,4.6,2.5,1.18031,2.4,0.03
2010-12-17,-0.7,1.8,0.55,5.72158,0.0,0.0
2010-12-18,-2.0,1.5,-0.25,1.59886,6.8,0.1
2010-12-19,0.1,7.8,3.95,2.15972,4.4,0.35
2010-12-20,0.1,7.3,3.7,2.51967,9.4,0.0
2010-12-21,4.8,6.6,5.7,1.17194,1.0,0.0
2010-12-22,1.1,3.1,2.1,1.23054,14.2,0.02
2010-12-23,0.2,1.3,0.75,0.76176,0.8,0.03
2010-12-24,-0.6,0.8,0.1,2.08019,0.2,0.22
2010-12-25,-2.9,0.5,-1.2,5.9183,0.0,0.0
2010-12-26,-6.9,1.3,-2.8,5.59183,0.2,0.0
2010-12-27,-3.5,1.2,-1.15,3.93018,0.0,0.0
2010-12-28,-2.7,3.9,0.6,0.95011,0.0,0.0
2010-12-29,1.8,5.9,3.85,1.87092,0.0,0.01
2010-12-30,2.1,4.3,3.2,1.35192,0.0,0.02
2010-12-31,0.3,2.1,1.2,0.97941,0.0,0.0
2011-01-01,-1.3,2.0,0.35,1.12171,0.0,0.07
2011-01-02,0.1,4.0,2.05,2.72057,0.0,0.0
2011-01-03,-2.0,0.9,-0.55,2.20994,0.0,0.0
2011-01-04,-2.1,-0.5,-1.3,1.38959,0.0,0.0
2011-01-05,-3.2,9.3,3.05,1.61142,5.0,0.42
2011-01-06,2.9,11.8,7.35,1.26821,5.0,0.0
2011-01-07,9.7,11.6,10.65,2.0509,5.0,0.22
2011-01-08,9.3,12.8,11.05,4.13946,5.8,0.61
2011-01-09,2.9,7.9,5.4,4.54127,0.0,0.0
2011-01-10,-1.6,5.8,2.1,3.92181,3.8,0.05
2011-01-11,1.0,10.5,5.75,3.51163,0.8,0.0
2011-01-12,4.0,11.6,7.8,1.23891,1.0,0.05
2011-01-13,10.9,13.8,12.35,3.36933,0.2,0.48
2011-01-14,8.3,12.5,10.4,2.10112,1.0,0.63
2011-01-15,7.5,10.7,9.1,3.38188,0.0,0.8
2011-01-16,0.8,11.0,5.9,6.80144,0.0,0.0
2011-01-17,3.8,9.7,6.75,3.0889,0.0,0.0
2011-01-18,5.9,8.6,7.25,1.95881,0.0,0.39
2011-01-19,-1.2,4.6,1.7,4.54964,0.0,0.0
2011-01-20,0.0,5.3,2.65,5.24862,0.0,0.08
2011-01-21,-1.6,1.4,-0.1,5.89318,0.2,0.0
2011-01-22,-2.4,4.5,1.05,3.98041,0.2,0.0
2011-01-23,0.9,5.5,3.2,2.2518,0.4,0.27
2011-01-24,3.6,5.9,4.75,2.69965,0.2,0.22
2011-01-25,1.5,6.8,4.15,6.22802,0.0,0.0
2011-01-26,0.6,4.2,2.4,1.49004,7.8,0.03
2011-01-27,0.2,4.3,2.25,1.71187,0.0,0.12
2011-01-28,-0.8,1.3,0.25,2.62849,0.0,0.34
2011-01-29,-2.5,2.2,-0.15,7.26184,0.0,0.09
2011-01-30,-3.4,-0.6,-2.0,4.42826,0.0,0.13
2011-01-31,-4.6,-1.5,-3.05,2.49874,0.0,0.15
2011-02-01,-4.5,-1.0,-2.75,2.2518,0.0,0.2
2011-02-02,-2.4,3.2,0.4,4.18131,1.4,0.06
2011-02-03,1.3,9.7,5.5,3.79206,2.6,0.2
2011-02-04,2.7,9.9,6.3,2.88799,0.0,0.07
2011-02-05,8.4,10.7,9.55,3.40281,0.0,1.08
2011-02-06,4.7,9.8,7.25,6.27825,0.0,0.63
2011-02-07,-0.9,12.6,5.85,9.84011,0.2,0.22
2011-02-08,4.0,8.5,6.25,2.20157,0.0,0.0
2011-02-09,4.5,11.2,7.85,8.58865,0.2,0.46
2011-02-10,2.1,15.7,8.9,6.73865,0.0,0.56
2011-02-11,3.4,16.0,9.7,9.60154,0.0,0.73
2011-02-12,2.3,9.8,6.05,3.49908,0.4,0.41
2011-02-13,0.8,11.3,6.05,7.34137,0.8,0.43
2011-02-14,4.7,9.9,7.3,6.1485,2.0,0.72
2011-02-15,1.9,10.3,6.1,5.34907,4.0,0.64
2011-02-16,0.1,10.8,5.45,9.11183,0.0,0.48
2011-02-17,1.6,9.1,5.35,7.19906,0.0,0.5
2011-02-18,1.9,4.1,3.0,2.46107,0.6,0.21
2011-02-19,2.2,7.5,4.85,2.39829,3.8,0.13
2011-02-20,3.6,9.6,6.6,3.37351,0.8,0.38
2011-02-21,1.7,8.5,5.1,2.98845,8.2,0.22
2011-02-22,4.1,7.4,5.75,6.98978,0.0,0.54
2011-02-23,1.5,8.4,4.95,4.37803,4.0,0.61
2011-02-24,5.3,12.8,9.05,5.8597,0.2,0.48
2011-02-25,3.3,13.5,8.4,8.21614,0.0,0.59
2011-02-26,7.6,12.4,10.0,5.39092,1.6,1.18
2011-02-27,2.0,9.3,5.65,8.76025,0.2,0.91
2011-02-28,-0.1,7.5,3.7,5.80947,0.0,0.66
2011-03-01,0.8,8.1,4.45,10.07868,0.0,0.87
2011-03-02,1.1,9.2,5.15,12.25096,0.0,1.27
2011-03-03,-0.4,8.7,4.15,13.67821,0.0,1.35
2011-03-04,-1.4,10.8,4.7,13.59869,0.0,1.16
2011-03-05,-1.8,12.1,5.15,13.56939,0.0,1.22
2011-03-06,-1.2,9.7,4.25,14.74133,0.0,1.32
