iso-date,tmin,tmax,tavg,globrad,precip,et0
2010-03-28,7.99,12.53,10.26,6.20674,0.5,0.97652
2010-03-29,10.0,16.5,13.25,10.84759,12.0,1.81972
2010-03-30,4.18,12.52,8.35,10.00905,7.5,1.51334
2010-03-31,3.58,8.84,6.21,15.09883,1.5,2.16136
2010-04-01,1.89,11.64,6.77,19.1947,0.0,2.30578
2010-04-02,3.61,13.0,8.3,9.71647,5.5,1.6349
2010-04-03,4.39,12.66,8.53,13.53343,7.0,1.774
2010-04-04,5.17,10.14,7.66,13.48848,2.5,1.98644
2010-04-05,0.34,12.88,6.61,14.37457,0.0,1.71149
2010-04-06,1.76,17.63,9.7,20.96263,0.0,2.82838
2010-04-07,2.75,15.59,9.17,10.01877,0.5,1.65862
2010-04-08,5.71,14.16,9.94,21.67958,0.0,2.71272
2010-04-09,-0.74,16.95,8.11,22.02223,0.0,2.62721
2010-04-10,6.43,16.39,11.41,21.47634,0.0,2.89818
2010-04-11,3.28,13.76,8.52,17.17837,0.0,2.61038
2010-04-12,2.97,13.73,8.35,15.73801,1.0,2.29931
2010-04-13,5.71,15.63,10.67,13.02717,0.0,2.44938
2010-04-14,3.49,13.66,8.57,16.39078,0.0,2.10609
2010-04-15,3.63,16.34,9.98,17.18691,0.0,2.58461
2010-04-16,3.88,13.96,8.92,22.94213,0.0,2.92933
2010-04-17,1.81,17.19,9.5,23.53269,0.0,2.84861
2010-04-18,-0.01,20.01,10.0,23.87306,0.0,3.10091
2010-04-19,-0.92,20.12,9.6,22.76048,0.0,2.93066
2010-04-20,4.07,14.6,9.34,16.5848,0.0,2.18645
2010-04-21,-2.13,14.91,6.39,17.97149,0.0,2.19019
2010-04-22,2.81,15.3,9.05,23.87639,0.0,3.36801
2010-04-23,2.24,18.55,10.39,25.53009,0.0,3.38672
2010-04-24,-0.92,22.41,10.74,25.06979,0.0,3.52177
2010-04-25,3.41,20.01,11.71,18.73193,0.0,3.15395
2010-04-26,3.66,16.69,10.18,14.84407,0.0,2.08409
2010-04-27,1.53,20.58,11.05,23.64155,0.0,2.908
2010-04-28,2.79,24.6,13.7,23.24792,0.0,3.75984
2010-04-29,6.49,27.03,16.76,19.28253,0.5,3.84932
2010-04-30,9.32,18.09,13.71,18.11395,0.0,3.00864
2010-05-01,5.34,16.05,10.7,13.41961,6.5,2.05
2010-05-02,7.39,13.9,10.64,15.96574,1.5,2.25471
2010-05-03,5.0,10.85,7.92,13.70536,1.0,2.45896
2010-05-04,3.07,12.55,7.81,21.18029,0.0,3.18161
2010-05-05,3.48,11.02,7.25,16.83204,0.0,2.54981
2010-05-06,3.28,14.07,8.68,20.89084,0.0,2.78602
2010-05-07,4.01,12.25,8.13,12.16696,0.0,1.98201
2010-05-08,3.69,16.18,9.94,22.41673,0.0,2.99025
2010-05-09,7.0,15.55,11.28,16.2026,0.0,2.52441
2010-05-10,5.67,14.01,9.84,11.40974,2.5,2.05074
2010-05-11,5.72,9.33,7.53,6.76727,3.0,1.33083
2010-05-12,3.47,10.07,6.77,8.66035,0.0,1.32811
2010-05-13,-1.12,10.44,4.66,10.90644,0.0,1.59155
2010-05-14,-1.78,15.91,7.07,23.78801,0.0,2.7331
2010-05-15,-1.19,15.69,7.25,22.96387,0.0,3.08806
2010-05-16,4.09,15.93,10.01,22.05028,0.0,3.13465
2010-05-17,8.68,17.64,13.16,19.55074,0.0,3.19115
2010-05-18,0.55,18.76,9.66,24.90983,0.0,3.31856
2010-05-19,4.71,20.01,12.36,27.31706,0.0,3.76045
2010-05-20,4.76,21.04,12.9,22.1836,0.0,3.17472
2010-05-21,7.03,23.37,15.2,26.85932,0.0,4.14321
2010-05-22,8.91,23.88,16.39,28.82686,0.0,4.85493
2010-05-23,6.94,26.48,16.71,29.41433,0.0,4.82247
2010-05-24,6.69,29.3,18.0,29.37208,0.0,5.05986
2010-05-25,8.39,29.15,18.77,20.41167,7.0,3.88817
2010-05-26,13.72,20.14,16.93,16.52895,0.0,2.91198
2010-05-27,11.71,19.94,15.83,15.93972,0.0,2.71232
2010-05-28,7.39,18.65,13.02,27.48109,0.0,4.01722
2010-05-29,4.63,16.18,10.4,10.06561,0.0,1.80657
2010-05-30,12.97,18.36,15.66,8.18138,0.5,2.18869
2010-05-31,10.76,17.54,14.15,20.65942,0.0,3.3833
2010-06-01,6.24,16.64,11.44,9.53457,5.5,1.45271
2010-06-02,11.38,20.72,16.05,18.40867,0.0,3.21447
2010-06-03,7.2,24.23,15.71,29.48865,0.5,4.5813
2010-06-04,9.23,28.09,18.66,29.61928,0.0,5.06905
2010-06-05,9.76,29.21,19.48,25.88298,14.0,4.87499
2010-06-06,13.93,21.85,17.89,19.71543,5.5,3.56191
2010-06-07,10.43,22.49,16.46,24.29193,0.0,3.91558
2010-06-08,13.2,21.67,17.44,18.43657,0.5,3.54821
2010-06-09,14.12,20.89,17.5,16.73853,0.0,2.89823
2010-06-10,15.09,21.77,18.43,7.62975,17.0,1.75297
2010-06-11,11.1,24.07,17.59,24.07737,0.0,4.10057
2010-06-12,13.59,20.31,16.95,22.18537,0.0,3.78641
2010-06-13,6.44,20.09,13.27,23.22909,2.5,3.39285
2010-06-14,10.3,19.43,14.87,13.90092,11.0,2.3757
2010-06-15,11.82,19.81,15.81,22.19861,0.0,4.09665
2010-06-16,8.72,21.24,14.98,30.80275,0.0,4.91702
2010-06-17,11.55,22.68,17.12,20.16675,0.0,3.82188
2010-06-18,12.48,19.23,15.86,16.57933,4.5,3.03354
2010-06-19,10.46,15.82,13.14,19.43129,0.0,3.05591
2010-06-20,7.08,15.84,11.46,19.1211,0.0,2.95686
2010-06-21,8.3,19.74,14.02,16.9226,0.0,2.67736
2010-06-22,5.89,22.64,14.27,24.04085,0.0,3.75082
2010-06-23,7.5,25.77,16.63,28.11078,0.0,4.56906
2010-06-24,10.62,25.38,18.0,30.15863,0.0,4.84636
2010-06-25,7.14,26.28,16.71,27.97238,0.0,4.3862
2010-06-26,11.04,28.79,19.91,29.34943,0.0,5.22861
2010-06-27,11.23,30.69,20.96,22.38141,0.0,4.53336
2010-06-28,14.11,28.67,21.39,19.36903,0.0,4.05441
2010-06-29,10.89,27.36,19.13,29.69256,0.0,5.57946
2010-06-30,9.02,30.35,19.69,29.01045,0.0,5.39402
2010-07-01,11.82,32.16,21.99,27.3342,0.0,5.63089
2010-07-02,14.23,31.78,23.01,18.96018,0.0,4.48015
2010-07-03,15.1,22.34,18.72,11.6828,0.0,2.791
2010-07-04,6.01,26.98,16.5,30.04532,0.0,4.98481
2010-07-05,10.03,23.07,16.55,19.62999,0.0,3.67657
2010-07-06,10.51,25.26,17.89,26.03236,0.0,4.61871
2010-07-07,7.71,30.58,19.14,29.49551,0.0,5.48385
2010-07-08,9.47,33.99,21.73,29.45388,2.5,6.01101
2010-07-09,16.83,32.73,24.78,20.06858,0.0,4.82145
2010-07-10,15.34,31.02,23.18,24.32636,0.0,5.00266
2010-07-11,17.23,30.33,23.78,27.85158,0.0,5.77539
2010-07-12,17.32,26.43,21.88,20.1229,0.0,4.61095
2010-07-13,16.0,27.29,21.64,21.53721,0.0,5.37885
2010-07-14,14.73,23.76,19.25,12.08458,5.0,3.38352
2010-07-15,13.98,24.98,19.48,22.40402,0.0,5.63137
2010-07-16,15.7,22.95,19.32,16.01233,0.0,4.26492
2010-07-17,13.1,21.64,17.37,23.9788,0.0,4.47474
2010-07-18,4.21,26.97,15.59,29.10245,0.0,4.87613
2010-07-19,8.73,31.29,20.01,27.54683,0.0,5.58289
2010-07-20,11.34,32.1,21.72,21.84914,0.0,5.24813
2010-07-21,13.93,24.93,19.43,17.44481,0.0,3.726
2010-07-22,9.81,25.08,17.45,20.13574,2.0,4.1709
2010-07-23,11.39,22.12,16.76,23.1138,1.0,3.91665
2010-07-24,9.11,25.03,17.07,18.08864,0.0,3.44874
2010-07-25,15.28,23.37,19.32,14.48238,0.0,3.18756
2010-07-26,14.41,22.94,18.68,15.48531,0.0,3.20409
2010-07-27,17.61,25.66,21.63,17.68501,0.0,3.95301
2010-07-28,17.59,24.86,21.23,25.0131,0.0,5.25938
2010-07-29,14.6,22.82,18.71,19.0553,0.0,4.17816
2010-07-30,10.7,25.73,18.21,21.91297,0.0,4.0713
2010-07-31,13.98,28.69,21.34,20.90418,0.0,4.67824
2010-08-01,13.44,22.17,17.8,12.52883,0.5,2.80017
2010-08-02,14.16,22.07,18.12,16.73424,2.5,3.02858
2010-08-03,11.24,23.62,17.43,21.1564,0.5,3.85534
2010-08-04,15.37,21.83,18.6,14.22577,2.0,3.15046
2010-08-05,11.37,21.52,16.45,20.69801,0.0,3.97304
2010-08-06,8.01,23.43,15.72,18.65184,0.0,3.33878
2010-08-07,12.81,22.46,17.64,13.59989,0.0,2.78792
2010-08-08,13.03,24.78,18.91,18.85976,0.0,3.54197
2010-08-09,8.71,26.02,17.37,17.7622,0.0,3.37403
2010-08-10,7.79,21.99,14.89,10.16476,11.5,1.98908
2010-08-11,16.99,24.08,20.53,18.63445,0.0,3.74306
2010-08-12,11.73,22.45,17.09,16.41479,0.0,3.23661
2010-08-13,11.29,20.84,16.06,15.13867,5.0,2.79835
2010-08-14,11.91,19.74,15.82,12.48187,1.0,2.13451
2010-08-15,11.17,18.16,14.66,5.16827,3.5,1.0891
2010-08-16,14.48,20.35,17.41,16.38747,0.0,3.68173
2010-08-17,15.0,18.59,16.8,7.48746,0.5,1.98654
2010-08-18,15.07,19.86,17.46,14.42219,0.0,3.02741
2010-08-19,6.74,25.82,16.28,22.98682,0.0,3.95273
2010-08-20,10.06,29.37,19.71,23.78959,0.0,4.69444
2010-08-21,13.48,28.75,21.12,22.33989,0.0,4.27743
2010-08-22,15.53,26.9,21.21,12.9109,0.5,2.72472
2010-08-23,18.42,24.64,21.53,13.78236,1.0,3.77201
2010-08-24,10.92,21.46,16.19,17.39823,0.0,3.36892
2010-08-25,8.79,21.9,15.34,11.02412,0.0,2.65766
2010-08-26,18.93,24.68,21.8,5.3546,6.5,2.20479
2010-08-27,16.17,22.49,19.33,13.31215,4.4,2.72745
2010-08-28,10.36,20.03,15.2,19.45674,0.0,3.10348
2010-08-29,10.97,18.96,14.96,10.04459,2.0,2.35225
2010-08-30,8.59,18.43,13.51,19.41124,0.0,2.74946
2010-08-31,3.9,21.65,12.77,21.34332,0.0,3.00366
2010-09-01,8.31,22.9,15.61,21.35228,0.0,3.6846
2010-09-02,10.51,24.33,17.42,20.97269,0.0,3.82836
2010-09-03,8.63,25.14,16.89,20.9155,0.0,3.34736
2010-09-04,7.05,23.93,15.49,18.67662,0.0,3.0481
2010-09-05,8.74,26.31,17.52,18.14965,0.0,3.51029
2010-09-06,13.26,20.97,17.11,7.37944,4.0,2.42004
2010-09-07,11.49,23.42,17.46,16.00565,5.5,2.62569
2010-09-08,14.36,19.16,16.76,6.5126,11.5,1.39775
2010-09-09,10.3,21.34,15.82,15.96917,0.0,2.3709
2010-09-10,9.61,23.66,16.63,16.20616,0.0,2.48817
2010-09-11,10.63,25.68,18.16,16.97397,1.0,2.88581
2010-09-12,14.72,21.1,17.91,16.17072,0.0,2.67725
2010-09-13,8.52,20.93,14.72,17.05969,0.0,2.47669
2010-09-14,14.17,22.87,18.52,15.7329,4.0,3.09432
2010-09-15,13.02,19.02,16.02,14.6526,0.0,2.75494
2010-09-16,11.03,20.37,15.7,13.55128,0.0,2.38824
2010-09-17,8.93,18.39,13.66,15.14947,0.0,2.1858
2010-09-18,3.01,18.25,10.63,15.07063,0.0,1.90038
2010-09-19,0.8,20.16,10.48,17.3878,0.0,1.98955
2010-09-20,3.15,22.51,12.83,17.79265,0.0,2.32188
2010-09-21,5.54,24.72,15.13,17.40054,0.0,2.45042
2010-09-22,3.87,28.59,16.23,16.584,0.5,2.65562
2010-09-23,11.98,23.11,17.55,9.64827,7.0,2.00672
2010-09-24,11.77,17.43,14.6,9.33916,12.0,1.39096
2010-09-25,8.99,14.11,11.55,11.37674,0.0,1.74717
2010-09-26,6.3,13.93,10.12,8.99783,15.0,1.02433
2010-09-27,7.19,18.52,12.86,11.83758,0.0,1.19442
2010-09-28,11.32,16.75,14.04,4.7686,0.0,0.85734
2010-09-29,6.82,19.84,13.33,10.70832,3.5,1.3432
2010-09-30,11.49,17.55,14.52,10.08127,0.0,1.35823
2010-10-01,8.9,15.6,12.25,3.43028,14.6,0.60064
2010-10-02,13.82,19.61,16.71,4.89174,3.0,1.02292
2010-10-03,13.15,20.44,16.8,5.50387,5.4,1.54655
2010-10-04,14.16,20.08,17.12,4.3863,10.2,0.85238
2010-10-05,9.7,17.98,13.84,4.00138,2.4,0.59734
2010-10-06,14.71,17.43,16.07,4.91687,0.0,1.08737
2010-10-07,9.87,20.6,15.23,9.22468,0.0,1.13269
2010-10-08,10.64,21.69,16.16,10.54281,0.0,1.2318
2010-10-09,12.64,22.0,17.32,11.05607,0.0,1.27961
2010-10-10,12.13,19.05,15.59,12.80802,0.0,1.77325
2010-10-11,8.13,19.68,13.91,13.92581,0.0,2.68111
2010-10-12,6.13,17.7,11.91,13.25831,0.0,1.71923
2010-10-13,6.21,14.59,10.4,12.66464,0.0,1.34648
2010-10-14,8.96,15.93,12.45,11.61516,0.0,1.31693
2010-10-15,10.35,13.26,11.8,3.9939,2.2,0.7517
2010-10-16,9.11,13.4,11.25,7.41611,1.4,0.92901
2010-10-17,2.01,11.82,6.92,12.50393,0.0,0.88507
2010-10-18,0.45,13.9,7.17,8.48634,0.0,0.5713
2010-10-19,8.67,13.71,11.19,5.84652,6.0,0.87054
2010-10-20,4.69,11.14,7.92,10.38337,0.0,0.92298
2010-10-21,-3.58,12.19,4.3,11.23502,0.0,0.59517
2010-10-22,-0.84,14.45,6.8,9.22448,0.0,0.64285
2010-10-23,1.64,11.32,6.48,2.98038,9.5,0.73793
2010-10-24,5.7,12.93,9.31,7.64343,2.0,0.61956
2010-10-25,1.61,11.52,6.56,9.55724,0.0,0.52009
2010-10-26,-3.25,10.97,3.86,6.7465,0.0,0.54635
2010-10-27,8.03,13.24,10.63,5.5022,0.0,1.09574
2010-10-28,4.93,14.48,9.71,8.62928,0.0,0.50321
2010-10-29,7.09,13.87,10.48,2.8537,3.0,1.12526
2010-10-30,7.9,15.27,11.59,7.5652,0.5,0.64978
2010-10-31,8.81,16.38,12.59,7.19787,0.0,0.58527
2010-11-01,7.75,12.69,10.22,3.49866,0.0,0.41081
2010-11-02,3.75,14.57,9.16,3.11985,0.0,0.26209
2010-11-03,9.89,15.95,12.92,2.86628,0.0,0.44363
2010-11-04,12.91,17.58,15.24,6.09375,0.0,1.02796
2010-11-05,12.02,16.7,14.36,4.24296,0.0,1.22441
2010-11-06,10.73,13.1,11.91,2.20621,6.0,0.49919
2010-11-07,4.87,7.06,5.96,2.2329,3.0,0.28033
2010-11-08,2.6,10.05,6.33,2.21303,11.5,0.39276
2010-11-09,5.2,10.63,7.92,3.08743,14.8,0.18641
2010-11-10,6.0,9.43,7.71,5.09274,1.4,0.54908
2010-11-11,1.94,15.09,8.52,1.2624,6.4,0.51024
2010-11-12,9.97,15.68,12.82,2.21796,4.2,1.05976
2010-11-13,12.76,15.12,13.94,1.76093,22.0,0.60557
2010-11-14,8.87,13.64,11.25,2.79036,0.8,0.63699
2010-11-15,0.57,11.31,5.94,4.01085,0.2,0.08942
2010-11-16,-0.07,12.56,6.25,6.91587,0.2,0.20532
2010-11-17,2.23,5.71,3.97,1.82487,2.5,0.21472
2010-11-18,4.81,8.55,6.68,2.2328,0.0,0.20944
2010-11-19,1.25,9.01,5.13,2.95112,0.0,0.07893
2010-11-20,5.72,11.37,8.54,5.59532,1.5,0.35165
2010-11-21,3.96,7.42,5.69,2.35377,1.5,0.20973
2010-11-22,4.1,5.04,4.57,0.76481,0.0,0.24906
2010-11-23,-0.68,9.11,4.21,3.60795,0.5,0.06957
2010-11-24,2.53,7.73,5.13,3.96585,4.0,0.11979
2010-11-25,0.73,5.15,2.94,3.81276,2.0,0.12258
2010-11-26,-0.7,4.01,1.65,5.87969,0.8,0.15151
2010-11-27,-2.03,1.09,-0.47,2.90054,0.0,0.13155
2010-11-28,-4.79,0.09,-2.35,2.48749,0.0,0.04342
2010-11-29,-3.8,2.61,-0.59,7.03608,0.0,0.17978
2010-11-30,-5.06,-1.1,-3.08,1.585,0.0,0.1743
2010-12-01,-3.71,-2.01,-2.86,1.28335,0.0,0.2621
2010-12-02,-4.24,-0.9,-2.57,2.01184,0.0,0.03421
2010-12-03,-10.81,1.77,-4.52,2.36599,0.0,0.04275
2010-12-04,-12.73,4.42,-4.16,2.4315,0.6,0.0
2010-12-05,2.69,3.94,3.31,1.3114,3.0,0.14357
2010-12-06,0.32,2.09,1.2,1.84284,0.0,0.09978
2010-12-07,-1.22,1.33,0.06,1.58084,0.0,0.09427
2010-12-08,-0.35,2.83,1.24,1.08753,0.5,0.12862
2010-12-09,-1.41,5.66,2.13,6.04353,0.5,0.16342
2010-12-10,-0.67,6.57,2.95,1.63452,0.0,0.19514
2010-12-11,5.1,7.33,6.21,1.09967,0.0,0.23737
2010-12-12,3.42,7.79,5.61,4.35196,0.0,0.22739
2010-12-13,-3.57,1.79,-0.89,5.28202,0.0,0.22227
2010-12-14,-4.89,2.15,-1.37,5.27404,0.5,0.19468
2010-12-15,-4.68,4.55,-0.06,5.49921,0.5,0.07025
2010-12-16,1.99,6.26,4.13,0.84705,7.0,0.07656
2010-12-17,-3.95,0.63,-1.66,6.32342,4.2,0.00761
2010-12-18,-9.23,0.67,-4.28,1.42871,3.2,0.00043
2010-12-19,-6.29,6.32,0.02,2.32943,9.0,0.0704
2010-12-20,-1.33,2.83,0.75,3.05223,3.0,0.03682
2010-12-21,-3.78,0.04,-1.87,3.41279,0.0,0.03272
2010-12-22,-5.38,1.99,-1.69,2.44948,0.5,0.00699
2010-12-23,0.31,2.16,1.24,2.28389,0.5,0.19329
2010-12-24,0.26,2.75,1.5,2.86409,0.0,0.54656
2010-12-25,-7.25,2.33,-2.46,7.20719,0.0,0.15627
2010-12-26,-12.66,2.85,-4.91,6.00154,0.0,0.0
2010-12-27,-8.25,0.88,-3.69,3.02249,0.5,0.20358
2010-12-28,-3.55,3.77,0.11,2.43392,0.0,0.0
2010-12-29,1.28,3.88,2.58,2.70571,0.0,0.0437
2010-12-30,0.53,1.55,1.04,1.64698,0.0,0.04773
2010-12-31,-0.6,0.53,-0.03,1.06601,0.0,0.02604
2011-01-01,-1.88,2.82,0.47,0.82801,0.0,0.02041
2011-01-02,-1.48,4.45,1.49,2.80507,0.0,0.1002
2011-01-03,-4.82,2.28,-1.27,2.4538,0.0,0.03616
2011-01-04,-0.63,2.16,0.77,1.80882,0.0,0.27654
2011-01-05,-1.5,9.34,3.92,2.11103,8.5,0.61404
2011-01-06,2.44,13.72,8.08,1.55787,3.5,0.0
2011-01-07,10.03,13.65,11.84,3.53876,3.0,0.35116
2011-01-08,9.11,11.92,10.52,1.77666,4.0,0.94345
2011-01-09,3.21,8.11,5.66,3.99506,0.0,0.1759
2011-01-10,-1.22,6.77,2.77,4.86157,3.5,0.22267
2011-01-11,1.25,9.68,5.46,1.75162,3.0,0.0437
2011-01-12,5.22,12.86,9.04,1.16078,0.0,0.16145
2011-01-13,12.3,13.85,13.07,1.10833,0.0,0.67947
2011-01-14,8.91,13.23,11.07,3.43481,4.0,0.78546
2011-01-15,6.65,12.01,9.33,5.38056,0.0,0.28633
2011-01-16,7.15,13.19,10.17,6.05976,0.0,0.43308
2011-01-17,6.24,11.09,8.66,2.44253,2.0,0.1777
2011-01-18,4.42,8.41,6.42,1.06093,0.0,0.34956
2011-01-19,-2.99,7.17,2.09,5.64169,0.0,0.08374
2011-01-20,0.19,6.23,3.21,4.60481,0.0,0.17725
2011-01-21,-0.39,4.75,2.18,4.84299,0.0,0.16423
2011-01-22,-0.61,5.73,2.56,2.57926,0.0,0.03756
2011-01-23,2.41,6.54,4.47,2.29686,2.0,0.3103
2011-01-24,3.37,7.45,5.41,2.58576,0.0,0.30376
2011-01-25,2.12,6.62,4.37,1.76023,4.5,0.04365
2011-01-26,4.8,5.68,5.24,1.38617,3.0,0.23877
2011-01-27,1.31,3.18,2.25,2.40577,0.0,0.53473
2011-01-28,-2.39,0.58,-0.91,2.31602,0.0,0.34067
2011-01-29,-2.3,0.47,-0.91,3.61155,0.0,0.30029
2011-01-30,-3.2,0.82,-1.19,5.22477,0.0,0.2387
2011-01-31,-4.38,-1.88,-3.13,2.02992,0.0,0.13391
2011-02-01,-5.08,4.09,-0.5,3.26591,0.0,0.10799
2011-02-02,-0.12,6.78,3.33,5.44257,0.0,0.07325
2011-02-03,3.46,11.47,7.46,5.59348,0.0,0.37151
2011-02-04,4.42,11.05,7.74,2.44872,0.0,0.43128
2011-02-05,9.63,11.91,10.77,1.76271,0.0,1.22151
2011-02-06,8.73,12.02,10.38,5.11331,0.0,1.13685
2011-02-07,2.04,13.77,7.9,8.61348,1.5,0.43375
2011-02-08,1.9,11.53,6.71,6.38274,0.0,0.10722
2011-02-09,6.47,11.07,8.77,6.11836,0.0,0.68086
2011-02-10,1.88,13.25,7.56,3.40381,0.5,0.21796
2011-02-11,10.59,16.86,13.72,8.65401,0.0,1.43325
2011-02-12,6.2,11.45,8.82,4.98418,1.5,0.73659
2011-02-13,1.96,8.94,5.45,4.26962,0.5,0.39824
2011-02-14,3.27,10.16,6.71,6.47158,3.0,0.65343
2011-02-15,2.39,8.27,5.33,2.78516,1.0,0.63257
2011-02-16,2.09,8.99,5.54,5.90271,0.0,0.51821
2011-02-17,3.03,11.34,7.18,9.59896,0.0,0.71977
2011-02-18,-2.79,4.88,1.04,5.13388,4.5,0.12384
2011-02-19,3.01,8.47,5.74,1.9504,6.0,0.21334
2011-02-20,5.31,8.45,6.88,3.9523,0.0,0.5995
2011-02-21,-0.87,9.36,4.25,4.33146,2.5,0.16639
2011-02-22,3.4,8.17,5.79,5.45592,0.0,0.49428
