iso-date,tmin,tmax,tavg,globrad,precip,et0
2009-05-01,5.11,17.94,11.53,24.34039,0.0,2.55387
2009-05-02,6.64,18.34,12.49,12.53704,0.0,1.35225
2009-05-03,11.58,16.22,13.9,14.98532,0.2,2.7547
2009-05-04,3.18,17.06,10.12,23.35171,0.0,2.78486
2009-05-05,7.32,20.61,13.96,20.22167,0.0,2.44545
2009-05-06,6.52,21.09,13.8,21.87783,0.0,2.53343
2009-05-07,8.54,20.52,14.53,23.09932,0.4,2.67553
2009-05-08,10.37,18.58,14.47,21.28984,0.2,3.29839
2009-05-09,4.96,19.45,12.21,24.74704,0.0,2.9924
2009-05-10,7.93,18.99,13.46,13.18031,0.2,1.90182
2009-05-11,12.07,18.76,15.42,12.68684,5.0,2.39709
2009-05-12,11.88,15.61,13.75,7.53886,0.0,1.73843
2009-05-13,9.78,18.88,14.33,14.83132,2.4,1.83481
2009-05-14,10.98,18.12,14.55,14.5093,7.6,2.44744
2009-05-15,8.32,13.96,11.14,19.9372,4.6,2.96234
2009-05-16,9.32,14.66,11.99,18.78781,3.8,3.26785
2009-05-17,8.74,14.26,11.5,16.12632,3.8,2.95655
2009-05-18,9.06,15.92,12.49,23.64248,2.4,2.97629
2009-05-19,10.26,16.86,13.56,20.70421,0.4,3.27788
2009-05-20,5.81,20.43,13.12,24.83321,0.0,3.50562
2009-05-21,6.93,19.42,13.18,23.64012,0.2,3.30088
2009-05-22,3.84,21.04,12.44,29.2325,0.0,3.1277
2009-05-23,8.33,19.93,14.13,12.41845,3.4,2.42042
2009-05-24,12.82,24.95,18.88,20.7451,13.1,3.41228
2009-05-25,13.51,20.44,16.98,13.14571,6.4,2.58883
2009-05-26,10.1,16.64,13.37,23.57633,0.0,3.55102
2009-05-27,4.9,16.93,10.91,18.11595,0.0,2.07396
2009-05-28,12.53,20.54,16.54,20.4215,0.2,2.75842
2009-05-29,11.69,23.81,17.75,29.73629,0.0,4.42725
2009-05-30,9.9,23.62,16.76,30.3164,0.0,5.71366
2009-05-31,11.08,23.61,17.34,29.18412,0.0,4.74052
2009-06-01,11.12,24.05,17.59,27.88224,0.2,4.05931
2009-06-02,12.21,24.54,18.38,29.78187,0.0,5.32895
2009-06-03,9.91,25.81,17.86,29.49495,0.0,4.96902
2009-06-04,10.71,23.88,17.3,24.4197,0.0,4.46832
2009-06-05,9.69,20.27,14.98,19.81177,0.0,3.58571
2009-06-06,11.07,18.82,14.95,11.8865,5.6,2.87066
2009-06-07,4.81,16.77,10.79,21.32155,5.2,2.77892
2009-06-08,8.69,15.51,12.1,7.96873,45.4,1.49635
2009-06-09,10.53,18.23,14.38,16.34214,5.8,2.68305
2009-06-10,9.74,17.28,13.51,8.62137,9.0,1.94767
2009-06-11,9.89,20.25,15.07,24.73374,0.0,3.23976
2009-06-12,12.19,18.41,15.3,9.49461,0.2,2.03831
2009-06-13,13.76,26.07,19.91,23.7636,0.0,3.80113
2009-06-14,13.84,22.63,18.23,21.85976,0.0,3.63859
2009-06-15,13.17,21.85,17.51,19.90309,0.2,3.69919
2009-06-16,9.15,22.22,15.68,19.96805,0.2,3.3836
2009-06-17,8.38,23.99,16.18,29.08332,0.4,4.30569
2009-06-18,13.83,20.56,17.2,12.78025,0.6,3.48418
2009-06-19,11.19,20.44,15.82,23.71631,0.0,4.22364
2009-06-20,6.39,20.75,13.57,24.60308,0.2,3.54054
2009-06-21,7.62,23.06,15.34,27.55113,0.0,3.81582
2009-06-22,11.7,22.76,17.23,20.06111,0.0,3.72729
2009-06-23,9.8,23.16,16.48,30.87709,0.0,5.2696
2009-06-24,11.81,25.73,18.77,26.36245,0.0,4.75536
2009-06-25,12.97,26.22,19.59,24.06046,0.2,3.99333
2009-06-26,12.19,22.95,17.57,22.23378,0.2,3.2866
2009-06-27,12.18,24.85,18.52,24.68101,0.0,3.34924
2009-06-28,15.19,28.91,22.05,23.68413,0.0,5.10002
2009-06-29,16.08,29.53,22.8,25.05329,0.0,4.17436
2009-06-30,16.76,30.23,23.5,18.86788,0.0,4.19115
2009-07-01,16.26,32.33,24.3,21.93029,0.6,4.83077
2009-07-02,17.78,22.51,20.15,9.19162,8.6,2.6417
2009-07-03,12.91,23.4,18.16,17.08931,0.0,3.49914
2009-07-04,14.48,23.21,18.84,24.16734,0.2,4.08011
2009-07-05,13.99,21.54,17.77,20.63667,2.0,4.39137
2009-07-06,12.01,21.23,16.62,18.96156,0.0,3.9443
2009-07-07,12.55,19.78,16.16,19.26747,4.6,3.94508
2009-07-08,11.01,21.65,16.33,19.95067,0.0,3.91645
2009-07-09,10.19,21.17,15.68,18.20435,0.0,3.1858
2009-07-10,9.51,19.16,14.34,14.75931,0.0,3.58461
2009-07-11,11.8,20.92,16.36,16.04367,4.4,2.93738
2009-07-12,15.68,21.54,18.61,20.06363,1.0,4.0792
2009-07-13,10.99,22.21,16.6,23.35947,0.6,4.01999
2009-07-14,14.36,20.63,17.49,20.6319,2.6,4.37942
2009-07-15,14.58,22.01,18.3,22.95069,0.2,4.49788
2009-07-16,9.06,24.58,16.82,22.26536,0.0,4.08588
2009-07-17,12.54,19.16,15.85,18.41952,3.2,3.5624
2009-07-18,11.24,19.28,15.26,16.36408,2.2,2.6879
2009-07-19,12.71,20.05,16.38,15.72413,0.4,3.35578
2009-07-20,8.41,20.09,14.25,12.15538,0.8,1.90506
2009-07-21,14.78,23.5,19.14,17.90965,6.6,3.17579
2009-07-22,13.78,18.31,16.04,10.36784,1.4,2.20342
2009-07-23,14.09,21.27,17.68,18.54094,0.2,3.40961
2009-07-24,12.71,20.45,16.58,15.35723,4.0,3.292
2009-07-25,9.5,22.23,15.87,25.17798,0.2,3.36571
2009-07-26,7.19,23.08,15.13,23.77723,0.8,3.47639
2009-07-27,10.66,20.8,15.73,19.40999,1.8,3.21641
2009-07-28,8.08,21.3,14.69,25.27766,0.2,3.93856
2009-07-29,11.25,21.94,16.59,18.38542,1.4,3.71017
2009-07-30,11.49,20.94,16.21,20.63404,0.0,3.79643
2009-07-31,10.98,21.99,16.48,21.98493,0.4,3.90477
2009-08-01,14.85,18.36,16.61,5.75082,15.9,2.18675
2009-08-02,8.81,18.77,13.79,15.6196,0.2,2.57291
2009-08-03,12.53,19.87,16.2,11.60174,3.8,2.24359
2009-08-04,16.57,22.95,19.76,11.50833,0.4,3.02882
2009-08-05,15.97,26.9,21.43,16.85006,0.0,3.08533
2009-08-06,15.06,17.8,16.43,5.38507,7.6,1.92782
2009-08-07,11.61,21.65,16.63,18.41629,0.0,3.63011
2009-08-08,7.21,22.45,14.83,20.98776,0.2,3.58505
2009-08-09,6.31,23.86,15.08,23.06393,0.0,3.18702
2009-08-10,6.56,21.17,13.87,13.45683,0.6,2.10003
2009-08-11,15.92,22.04,18.98,12.62772,0.0,2.79666
2009-08-12,9.78,28.55,19.16,20.07809,0.2,2.83129
2009-08-13,14.8,22.82,18.81,9.32243,0.0,2.27199
2009-08-14,16.27,25.12,20.7,17.4697,0.2,3.19084
2009-08-15,11.25,30.09,20.67,23.72809,0.0,3.6607
2009-08-16,14.34,25.09,19.71,15.49462,0.0,2.86106
2009-08-17,12.95,23.25,18.1,16.74114,0.0,3.38275
2009-08-18,11.13,26.66,18.89,22.84313,0.2,3.75122
2009-08-19,9.93,28.26,19.09,23.84492,0.2,3.76626
2009-08-20,15.93,22.27,19.1,14.43144,0.0,3.8234
2009-08-21,8.29,22.15,15.22,18.36135,0.0,3.14599
2009-08-22,14.07,22.94,18.51,14.36133,0.2,2.6948
2009-08-23,12.47,27.11,19.79,22.10603,0.2,3.75053
2009-08-24,12.53,21.08,16.8,9.78165,0.6,2.62769
2009-08-25,7.51,22.03,14.77,18.99076,0.0,3.16117
2009-08-26,12.06,21.53,16.8,10.97583,4.2,2.65043
2009-08-27,15.48,19.82,17.65,9.21306,0.6,2.61902
2009-08-28,11.29,21.05,16.17,19.47875,0.0,3.54208
2009-08-29,5.92,21.76,13.84,21.4753,0.2,2.86187
2009-08-30,6.57,21.65,14.11,15.19075,0.0,2.26927
2009-08-31,8.35,27.23,17.79,21.62428,0.0,4.61121
2009-09-01,14.5,21.46,17.98,17.47047,0.4,4.03308
2009-09-02,11.48,20.82,16.15,10.10706,18.9,2.90164
2009-09-03,12.3,18.68,15.49,10.88296,2.2,2.5647
2009-09-04,11.32,19.17,15.25,19.39284,0.0,3.23781
2009-09-05,7.41,19.76,13.59,13.33215,0.2,2.03116
2009-09-06,7.0,23.42,15.21,19.34059,0.2,3.02656
2009-09-07,6.73,26.6,16.66,19.17303,0.0,2.91315
2009-09-08,8.93,29.41,19.17,20.06442,0.2,4.41755
2009-09-09,14.54,21.42,17.98,9.72514,0.0,2.39272
2009-09-10,15.23,24.33,19.78,18.60792,0.0,4.12096
2009-09-11,11.5,22.35,16.93,19.34297,0.0,4.0653
2009-09-12,11.91,21.95,16.93,18.42084,0.0,3.97106
2009-09-13,11.79,22.24,17.02,18.82391,0.0,3.89805
2009-09-14,12.01,19.88,15.95,11.08012,0.0,2.88962
2009-09-15,12.12,17.62,14.87,6.99095,9.2,1.81158
2009-09-16,9.61,17.34,13.47,4.80681,0.0,1.42903
2009-09-17,15.37,18.79,17.08,6.09548,0.8,2.64304
2009-09-18,14.31,21.5,17.91,9.13159,1.0,2.29727
2009-09-19,14.28,20.96,17.62,5.8446,0.2,1.53524
2009-09-20,11.38,21.57,16.48,14.36732,0.2,2.39709
2009-09-21,9.18,22.34,15.76,13.90134,0.0,1.91047
2009-09-22,6.45,23.81,15.13,16.96266,0.4,2.03005
2009-09-23,8.18,25.48,16.83,16.71675,0.2,2.37934
2009-09-24,9.78,20.82,15.3,8.85453,0.4,1.68258
2009-09-25,7.67,20.55,14.11,15.08451,0.4,2.18302
2009-09-26,6.35,21.23,13.79,16.26657,0.2,2.09161
2009-09-27,9.02,22.63,15.82,15.20551,0.4,2.21887
2009-09-28,10.43,22.71,16.57,14.66836,0.2,2.23773
2009-09-29,6.75,20.7,13.72,10.67843,0.2,1.97783
2009-09-30,7.75,20.99,14.37,10.6844,0.2,1.9704
2009-10-01,7.07,19.52,13.29,8.32566,0.2,1.98504
2009-10-02,5.18,16.25,10.71,8.03313,0.0,1.78411
2009-10-03,1.57,16.71,9.14,6.06008,0.0,1.46708
2009-10-04,13.0,18.13,15.56,4.73336,10.6,1.42225
2009-10-05,13.89,21.13,17.51,10.99966,6.8,1.34795
2009-10-06,16.86,20.4,18.63,4.83991,7.0,1.33046
2009-10-07,16.57,22.67,19.62,6.80761,10.6,1.627
2009-10-08,14.56,19.81,17.18,7.13197,0.0,1.31537
2009-10-09,14.07,18.72,16.39,4.26133,1.4,1.32261
2009-10-10,13.9,20.46,17.18,10.27544,0.2,1.88847
2009-10-11,8.3,18.92,13.61,6.12267,0.0,0.84289
2009-10-12,8.53,17.67,13.1,13.37514,0.4,1.91264
2009-10-13,2.81,16.94,9.88,12.68412,0.2,1.24553
2009-10-14,3.01,16.94,9.98,11.43548,0.2,1.45518
2009-10-15,2.2,12.75,7.47,12.76672,0.0,1.80448
2009-10-16,-0.02,15.43,7.71,7.54197,0.2,0.95658
2009-10-17,3.69,14.67,9.18,8.82051,0.0,1.95484
2009-10-18,-0.04,15.65,7.81,10.98307,0.2,1.18972
2009-10-19,1.58,13.49,7.54,10.36644,5.0,1.96985
2009-10-20,8.37,14.11,11.24,2.6759,7.0,1.12259
2009-10-21,9.42,15.51,12.46,7.70197,9.2,1.29839
2009-10-22,9.83,15.7,12.77,5.94978,8.2,1.34023
2009-10-23,8.17,16.43,12.3,5.00315,2.8,0.54644
2009-10-24,14.09,19.63,16.86,4.1668,6.0,1.21838
2009-10-25,7.17,18.22,12.7,7.77303,0.4,1.16679
2009-10-26,4.65,17.5,11.07,7.06431,0.2,0.64498
2009-10-27,8.16,19.74,13.95,9.38091,0.2,1.59357
2009-10-28,7.7,17.82,12.76,3.81026,0.2,0.50762
2009-10-29,9.5,21.0,15.25,9.37936,0.0,1.35926
2009-10-30,9.63,18.79,14.21,6.40564,0.8,1.18391
2009-10-31,13.66,19.84,16.75,6.63772,3.6,1.06437
2009-11-01,11.79,17.48,14.63,2.42012,27.8,1.33392
2009-11-02,6.65,12.95,9.8,4.49768,6.8,0.98022
2009-11-03,9.62,14.33,11.97,2.45861,7.0,0.87781
2009-11-04,7.63,13.15,10.39,6.9847,0.6,1.52835
2009-11-05,5.6,13.66,9.63,6.51055,0.8,1.27631
2009-11-06,3.06,12.95,8.0,3.7919,8.0,0.54118
2009-11-07,5.5,11.63,8.57,7.22159,6.0,0.82985
2009-11-08,6.98,11.65,9.32,4.6192,3.0,0.91939
2009-11-09,3.99,12.96,8.48,6.95982,4.6,0.77134
2009-11-10,4.76,8.83,6.79,1.34045,3.0,0.3015
2009-11-11,6.62,13.59,10.11,1.75343,5.0,0.40851
2009-11-12,10.93,14.47,12.7,3.58081,30.1,0.62882
2009-11-13,13.14,17.18,15.16,3.77041,17.7,1.80786
2009-11-14,9.61,14.49,12.05,3.7943,11.3,1.85821
2009-11-15,9.33,14.48,11.91,3.61983,2.2,0.80044
2009-11-16,10.28,14.14,12.21,4.60164,0.0,1.0332
2009-11-17,9.6,14.26,11.93,4.57377,0.4,1.11122
2009-11-18,8.47,15.26,11.87,5.21748,0.0,1.14664
2009-11-19,10.01,14.41,12.21,5.94231,0.4,1.09577
2009-11-20,11.49,13.68,12.59,1.42377,13.9,0.55666
2009-11-21,12.06,14.87,13.46,2.6265,8.6,1.19933
2009-11-22,8.02,12.64,10.33,4.56736,8.0,1.52932
2009-11-23,8.5,13.35,10.93,1.34338,11.4,0.2169
2009-11-24,12.0,13.95,12.97,2.01748,8.4,1.28989
2009-11-25,8.86,12.44,10.65,5.06074,6.4,1.56775
2009-11-26,7.11,12.74,9.93,3.90728,9.6,1.4572
2009-11-27,6.3,10.75,8.53,4.82336,12.6,1.29923
2009-11-28,5.87,11.62,8.74,2.05797,25.1,0.45827
2009-11-29,5.33,9.11,7.22,4.40877,1.0,1.33402
2009-11-30,3.71,8.56,6.13,3.03669,0.8,0.86137
2009-12-01,-0.4,10.97,5.29,3.22841,6.0,0.62853
2009-12-02,6.82,11.41,9.12,2.11805,11.0,0.37114
2009-12-03,6.4,10.44,8.42,4.31938,3.8,0.88341
2009-12-04,5.8,12.65,9.22,0.98126,4.6,0.40952
2009-12-05,10.4,14.2,12.3,2.36794,11.8,0.75263
2009-12-06,10.08,13.27,11.68,4.51838,12.5,1.32032
2009-12-07,7.05,11.07,9.06,1.21257,14.9,1.12055
2009-12-08,3.42,13.12,8.27,1.46341,5.8,0.28175
2009-12-09,12.57,13.44,13.0,1.65572,6.6,0.44391
2009-12-10,6.45,11.82,9.13,3.68956,0.4,0.25888
2009-12-11,3.67,9.01,6.34,5.1481,0.2,0.54974
2009-12-12,2.09,7.85,4.97,4.83592,0.2,0.95873
2009-12-13,-0.19,4.34,2.07,3.29861,0.0,0.94473
2009-12-14,-1.89,2.51,0.31,5.15138,0.0,0.75922
2009-12-15,-5.5,0.15,-2.67,2.95297,0.0,0.42261
2009-12-16,-2.9,1.35,-0.77,5.02287,0.0,0.61767
2009-12-17,-3.02,4.63,0.8,1.9981,6.8,0.54908
2009-12-18,-1.11,2.54,0.71,2.60393,2.6,0.75001
2009-12-19,-6.1,4.45,-0.82,5.67842,0.2,0.52442
2009-12-20,-1.71,7.14,2.71,3.68978,4.6,0.15764
2009-12-21,-0.06,4.98,2.46,1.79908,2.4,0.38134
2009-12-22,0.47,5.65,3.06,3.05283,1.8,0.50134
2009-12-23,-0.49,7.57,3.54,2.99097,10.8,0.33254
2009-12-24,2.76,4.56,3.66,1.06948,11.2,0.12338
2009-12-25,1.22,9.85,5.54,5.22452,0.4,0.75012
2009-12-26,1.58,10.59,6.08,4.47487,7.8,0.81024
2009-12-27,4.37,10.56,7.46,4.72243,6.0,1.14233
2009-12-28,2.65,12.36,7.5,1.06691,23.9,0.74779
2009-12-29,6.84,12.96,9.9,1.96691,6.0,0.08078
2009-12-30,8.29,10.49,9.39,2.31805,2.0,0.53251
2009-12-31,5.07,7.56,6.31,1.23035,0.0,0.4376
2010-01-01,1.21,5.78,3.5,3.78434,0.0,0.66068
2010-01-02,-4.4,5.64,0.62,6.04767,0.2,0.7598
2010-01-03,0.61,4.5,2.56,3.63085,0.2,1.289
2010-01-04,-3.22,0.76,-1.23,5.80211,0.0,1.21457
2010-01-05,-6.75,2.75,-2.0,4.64657,3.6,0.45678
2010-01-06,-2.15,3.11,0.48,2.77564,0.2,0.37585
2010-01-07,-3.72,1.66,-1.03,5.11032,0.0,0.91076
2010-01-08,-4.76,1.91,-1.42,4.89601,1.0,0.582
2010-01-09,-3.77,1.34,-1.21,3.71916,1.0,0.34344
2010-01-10,-0.96,1.94,0.49,1.96368,0.0,0.32282
2010-01-11,-3.97,3.03,-0.47,4.84529,0.2,0.53434
2010-01-12,-4.08,4.88,0.4,1.36631,10.0,0.40902
2010-01-13,0.08,9.62,4.85,4.60075,4.4,0.24875
2010-01-14,2.28,5.3,3.79,2.45606,0.2,0.35262
2010-01-15,-1.73,6.61,2.44,3.84503,6.2,0.15147
2010-01-16,3.99,11.98,7.99,2.08242,2.8,0.51376
2010-01-17,3.88,12.23,8.05,5.66781,0.4,0.7983
2010-01-18,1.44,6.27,3.85,3.60529,0.2,0.25101
2010-01-19,3.31,7.84,5.58,3.20102,9.8,0.8333
2010-01-20,4.72,9.97,7.35,5.8729,0.2,0.74072
2010-01-21,-0.56,9.79,4.61,3.95512,2.6,0.23671
2010-01-22,8.56,9.06,8.81,1.4679,1.8,0.43331
2010-01-23,6.09,7.45,6.77,1.67957,0.4,0.33337
2010-01-24,3.39,7.97,5.68,4.35315,0.0,0.94665
2010-01-25,-1.83,5.16,1.67,3.05625,10.6,0.29504
2010-01-26,0.8,3.53,2.17,1.42922,0.0,0.53878
2010-01-27,-0.81,6.33,2.76,7.02238,0.0,1.14545
2010-01-28,2.02,8.48,5.25,3.55131,0.6,0.48416
2010-01-29,5.02,9.37,7.19,3.69229,4.4,1.20984
2010-01-30,1.02,6.08,3.55,6.44607,0.0,1.04914
2010-01-31,-4.56,5.56,0.5,5.82665,3.2,0.48972
2010-02-01,-2.51,7.98,2.74,7.78637,0.0,0.51467
2010-02-02,-0.44,8.56,4.06,3.05675,1.6,0.21839
2010-02-03,6.77,10.92,8.84,5.73537,0.8,1.04736
2010-02-04,6.47,8.9,7.69,4.47091,8.8,0.92483
2010-02-05,4.21,10.07,7.14,6.7847,14.5,0.89157
2010-02-06,5.67,9.38,7.53,3.26716,0.4,0.69113
2010-02-07,2.61,7.75,5.18,5.6806,0.0,0.85757
2010-02-08,-0.8,4.69,1.95,4.06429,0.2,0.52542
2010-02-09,0.4,3.1,1.75,2.4576,0.0,1.03885
2010-02-10,-3.0,5.55,1.27,7.34374,0.2,1.10936
2010-02-11,-1.76,1.76,0.0,6.52704,0.2,0.98263
2010-02-12,-2.06,5.86,1.9,7.80006,0.0,1.02665
2010-02-13,0.1,3.3,1.7,4.52282,0.4,0.90231
2010-02-14,-0.76,3.75,1.5,9.49938,0.0,0.83419
2010-02-15,-3.18,6.1,1.46,7.02978,0.2,0.69189
2010-02-16,-1.11,8.08,3.48,10.81541,0.0,0.98484
2010-02-17,-6.23,9.54,1.65,10.50946,5.4,0.65148
2010-02-18,1.96,10.61,6.29,8.19308,2.6,1.06391
2010-02-19,-0.89,8.35,3.73,9.71236,1.8,0.74765
2010-02-20,-1.2,9.04,3.92,10.78436,1.6,0.82894
2010-02-21,1.25,10.51,5.88,6.80212,12.2,0.62698
2010-02-22,5.58,11.5,8.54,5.19619,7.4,0.60959
2010-02-23,8.3,12.61,10.46,8.809,6.2,1.30894
2010-02-24,7.18,10.74,8.96,4.49106,14.5,0.92152
